qid,category,subcategory,level,answer,pred,response
666,Syntax,Ellipsis,3,I,A,"### ANSWER
A"
667,Syntax,Agreement,2,H,J,"### ANSWER
J"
668,Phonetics/Phonology,Phonological Alternation,3,J,A,"### ANSWER
A"
669,Phonetics/Phonology,Phonological Alternation,3,D,D,"### ANSWER
D"
670,Phonetics/Phonology,Phonological Alternation,2,B,B,"### ANSWER
B"
671,Phonetics/Phonology,Phonological Alternation,3,G,J,"### ANSWER
J"
312,Semantics,Semantic Compatibility,1,B,C,"### ANSWER
C"
313,Phonetics/Phonology,Suprasegmental Features,3,H,J,"(ㄷ)은 ‘서세요’로 끝나 명령형 어미 ‘-(으)세요’를 사용했고, (ㄹ)은 ‘해요’로 끝나 ‘-아요/어요’를 사용했다. 따라서 두 문장은 같은 종결 어미를 사용하지 않는다. 나머지 보기는 모두 문장 유형과 종결 어미에 대한 설명이 옳다.

### ANSWER
J"
314,Semantics,Semantic Compatibility,3,E,J,"주어진 문장에서 괄호 안의 ‘도다리’는 ‘광어’를 비유하는 기준이 되는 대상으로, ‘같다’와 함께 직유법을 이루고 있습니다. 보기 중 ‘천사 같은 우리 선생님’에서 ‘천사’도 ‘같은’과 함께 선생님을 비유하는 기준이 되므로 의미적 역할이 가장 유사합니다. 다른 선지들은 장소, 목적어, 비교 대상, 서술어 등 다른 문법적 기능을 합니다.

### ANSWER
J"
315,Semantics,Semantic Compatibility,3,J,F,"지문에서 ‘돌부리’는 비서가 걸려 넘어지게 만든 물리적 장애물로, 사고의 직접적 원인 역할을 한다. 선지 F에서 ‘다리’는 친구가 슬며시 내민 것으로, 주인공이 그것에 걸려 책상과 함께 넘어지는 직접적 원인이 된다. 따라서 ‘돌부리’와 ‘다리’는 모두 넘어짐을 유발하는 물리적 장애물이라는 점에서 의미적 역할이 가장 유사하다. 다른 선지들은 원인이나 대상, 장소 등 다른 의미 역할을 보여 준다.

### ANSWER
F"
316,Semantics,Semantic Compatibility,3,E,E,"지문에서 [재]는 ‘숯더미가 무엇이 되었는가’를 나타내는 결과 보어로, 변화의 결과물을 의미합니다. 선지 중 E의 [7번 아이언]은 ‘무엇으로 바꾸었는가’라는 변화의 결과를 나타내는 점에서 의미적 역할이 가장 유사합니다. 다른 선지들은 장소, 대상, 주어, 인용 내용 등 다른 역할을 수행합니다.

### ANSWER
E"
317,Semantics,Semantic Compatibility,2,A,A,"[손]은 동작을 수행하는 도구(수단)이고, [목소리]도 회의를 시작하는 수단으로 사용되므로 의미적 역할이 가장 유사합니다. 다른 선지들은 시간, 사건, 인물, 대상 등 서로 다른 의미 역할을 지닌 것들이 섞여 있습니다. 따라서 가장 유사한 역할을 가진 것은 [손]과 [목소리]입니다.

### ANSWER
A"
318,Semantics,Semantic Compatibility,3,E,I,"### ANSWER
I"
319,Semantics,Semantic Compatibility,3,E,E,"### ANSWER
E"
72,Syntax,Argument Structure & Valency,2,G,G,"""습관은""은 문장에서 주어 또는 주제로 쓰였고, 서술어인 ""무서운 거야""에 대해 목적어 관계가 성립하지 않습니다. 나머지 보기들은 모두 ""계단을 오르내리다"", ""선수를 교체하다"", ""물건을 내놓다""처럼 꺽쇠 안의 말이 동작의 대상인 목적어입니다. 따라서 목적어가 아닌 것은 G입니다.

### ANSWER
G"
73,Syntax,Argument Structure & Valency,3,D,D,"'수술은'은 동사 '마치다'의 목적어로, 주어가 아닙니다. '오늘 수술을 잘 마쳤니?'에서 '수술'은 목적어이며, 주어는 생략되어 있습니다. 다른 보기들은 모두 꺽쇠 안의 말이 문장의 주어로 쓰였습니다.

### ANSWER
D"
74,Syntax,Argument Structure & Valency,3,C,C,"'되어줘'의 주어는 생략된 '너'이고, '파트너가'는 '되다'의 보어에 해당합니다. 다른 보기들은 꺾쇠 안의 말이 모두 문장의 주어로 쓰였습니다. 따라서 주어가 아닌 것은 C입니다.

### ANSWER
C"
75,Syntax,Agreement,2,A,F,"### ANSWER
F"
76,Syntax,Agreement,1,E,E,"### ANSWER
E"
77,Syntax,Argument Structure & Valency,2,H,H,"'H' 문장은 ""화분에 손댄 건 내가 아니다""에서 주어가 ""화분에 손댄 건""이고, ""내가""는 '아니다'의 보어로 쓰였습니다. 다른 문장들은 꺾쇠 안의 단어가 각각 문장의 주어로 기능합니다. 따라서 주어가 아닌 것은 H입니다.

### ANSWER
H"
78,Syntax,Argument Structure & Valency,3,J,J,"J 문장에서 '귀신은'은 '본 적이 있니?'의 주어가 아니라, 생략된 주어 '너'가 '본'의 목적어로 삼는 대상입니다. '귀신은'은 보조사 '은'이 붙어 화제를 나타낼 뿐, 문장의 주어가 아닙니다. 나머지 보기들은 꺽쇠 안의 말이 각각 서술어에 대해 주어의 역할을 합니다. 따라서 주어가 아닌 것은 J입니다.

### ANSWER
J"
79,Syntax,Agreement,3,F,E,"### ANSWER
E"
152,Semantics,Word Relationships,1,B,B,"""승복""은 원래 판결이나 주장을 받아들이는 뜻이지만, 이 문장에서는 동자승이 자신의 잘못을 인정하며 털어놓는 상황이므로 ""실토""에 가깝다. 다른 보기들은 인정하거나 고백하는 의미와 거리가 멀다. 따라서 문맥적으로 가장 유사한 단어는 ""실토""이다.

### ANSWER
B"
153,Semantics,Word Relationships,2,E,E,"지문에서 “시종”은 ‘처음부터 끝까지’라는 뜻의 부사로 쓰였으며, 임금님이 별궁으로 행차하는 내내 경계를 강화했다는 의미입니다. 따라서 문맥상 “줄곧”이 가장 유사한 의미를 지닙니다. 다른 보기들은 시간적 연속성이나 태도를 나타내지 않습니다.

### ANSWER
E"
154,Syntax,Agreement,1,I,I,"<보기>의 문장은 주체 높임법으로, 주어를 높이는 ‘-시-’와 ‘께서’, ‘회장님’ 등의 표현이 사용되었습니다. 같은 유형은 주어를 높이는 표현이 포함된 문장이어야 합니다. I의 ‘남다르신’은 ‘남다르다’에 주체 높임 선어말어미 ‘-시-’가 결합되었고, ‘청소년님’으로 주어를 높였으므로 주체 높임법에 해당합니다. 다른 보기들은 상대 높임이나 객체 높임, 또는 높임 표현이 없는 문장입니다.

### ANSWER
I"
155,Syntax,Agreement,2,I,B,"### ANSWER
B"
156,Syntax,Agreement,1,A,A,"A는 '수집했다'라는 능동 표현으로, 주어가 직접 행동한 서술입니다. 나머지 보기들은 모두 '실리다', '갈리다', '이끌리다', '믿기지 않다', '쓰이다', '치이다', '몰리다', '담기다', '뒤틀리다'처럼 피동 접사나 피동사가 쓰인 피동 표현입니다. 따라서 피동 표현이 포함되지 않은 것은 A입니다.

### ANSWER
A"
157,Syntax,Agreement,1,E,E,"E는 주어가 직접 행위를 한 능동문으로, '훔쳤다'는 피동 접사나 '-어지다'가 없는 능동 표현입니다. 나머지 보기들은 모두 '-이-', '-히-', '-리-', '-기-' 등의 피동 접사가 포함된 피동 표현입니다. 따라서 피동 표현이 포함되지 않은 것은 E입니다.

### ANSWER
E"
158,Syntax,Agreement,3,H,H,"### ANSWER
H"
159,Syntax,Agreement,1,J,J,"'-고 있다'는 동작의 진행을 나타내는 경우가 많지만, 일부 동사와 결합하면 그 동작이 이루어진 후의 상태가 유지됨을 나타낸다. A부터 I까지는 모두 '뒤따라오다', '두리번거리다', '가로지르다' 등과 같이 현재 진행 중인 동작을 표현한다. 반면 J의 '가정하고 있다'는 어떤 사실을 가정한 상태를 유지하고 있음을 뜻하므로 '상태의 지속' 의미로 쓰였다. 따라서 정답은 J이다.

### ANSWER
J"
512,Syntax,Embedded Clauses,1,G,G,"'갑자기 마감 기한이 연장되는 것'이라는 안긴 문장이 '부당하다'의 주어로 기능하고 있습니다. 다른 보기들은 서술절, 목적어절, 관형절 등으로 쓰였습니다. 따라서 안긴 문장의 역할이 주어인 것은 G입니다.

### ANSWER
G"
513,Syntax,Embedded Clauses,1,G,G,"G의 문장에서 ""이 중학생이 테스트를 제시간에 마쳤는지""가 명사절로 쓰였고, 뒤에 주격 조사 '가'가 붙어 서술어 '의심스럽다'의 주어 역할을 합니다. 다른 보기들은 대부분 관형절이나 부사절, 목적어로 쓰였습니다. 따라서 안긴 문장의 역할이 주어인 것은 G입니다.

### ANSWER
G"
514,Syntax,Embedded Clauses,1,C,C,"'꽃을 잘 키우기란 까다롭다'에서 '꽃을 잘 키우기'는 명사화된 절로, 조사 '란'이 붙어 주어 역할을 한다. 다른 보기들은 관형사절, 목적어절, 부사절, 서술절 등으로 쓰였다. 따라서 안긴 문장의 역할이 주어인 것은 C이다.

### ANSWER
C"
515,Pragmatics,Implicature,1,C,C,"갑은 “우리는 저런 데 언제쯤 가 보나?”라고 말하며 방송에 나온 장소를 언젠가 가 보고 싶다는 희망을 표현하고 있다. 을의 “다 텔레비전으로 보니까 예쁜 거야.”는 그 장소가 실제로 아름답기보다 TV 영상으로 보니 예쁘게 보인다는 뜻으로 해석된다. 따라서 갑이 그 장소에 방문하고 싶어 한다는 설명이 가장 적절하다. 다른 보기들은 대화 내용과 맞지 않거나 지나치게 확대 해석한 것이다.

### ANSWER
C"
516,Syntax,Embedded Clauses,2,J,J,"각 안긴 문장에서 꺽쇠 안의 말이 주어인지 확인해야 한다. A~I는 대부분 꺽쇠 안의 말이 목적어나 부사어로 쓰였고, 주어는 다른 말이 맡고 있다. 그러나 J의 안긴 문장은 “야구공을 잘 던지시던 할아버지”로, ‘할아버지’가 ‘던지시다’의 주체, 즉 주어 기능을 한다. 따라서 정답은 J이다.

### ANSWER
J"
517,Syntax,Argument Structure & Valency,2,H,H,"<보기>의 서술어 ‘뒤집어져 있었다’는 ‘뒤집히다’로, 주어 하나만 요구하는 한 자리 서술어이다. 각 선택지 중 ‘전진한다’는 주어 ‘병사들이’만 요구하는 한 자리 서술어이다. 나머지는 목적어나 부사어 등을 추가로 요구하는 두 자리 또는 세 자리 서술어이다. 따라서 정답은 H이다.

### ANSWER
H"
518,Syntax,Argument Structure & Valency,3,I,C,"### ANSWER
C"
519,Syntax,Argument Structure & Valency,3,E,E,"'발탁되다'는 '~로'가 없으면 무엇으로 발탁되었는지가 빠져 문장이 불완전해지므로, '수상자로'는 필수적 부사어이다. 나머지 문장들은 장소, 원인, 시간, 비교 등의 부가적 정보로, 이를 빼도 문장이 자연스럽게 성립한다.

### ANSWER
E"
432,Syntax,Argument Structure & Valency,2,I,I,"""지지부진하다""는 주어 하나만 요구하는 1자리 서술어이다. 보기에서 ""진척이""가 유일한 논항으로 쓰였다. 각 선택지 중 ""범퍼가 으스러졌다""에서 ""으스러지다""도 주어만 요구하는 1자리 서술어이다. 다른 선택지들은 목적어나 부사어, 보어 등을 추가로 요구하므로 자릿수가 다르다.

### ANSWER
I"
433,Syntax,Embedded Clauses,2,G,G,"'딸꾹질하던'은 동사 '딸꾹질하다'에 관형사형 어미 '-던'이 결합하여 뒤의 명사 '빈민'을 수식하는 관형절을 이룹니다. 다른 보기들은 명사절('-음', '-기', '-는지')이나 서술절, 인용절 등으로 안긴 문장의 역할이 관형어가 아닙니다. 따라서 안긴 문장이 관형어로 쓰인 것은 G입니다.

### ANSWER
G"
434,Syntax,Embedded Clauses,2,G,G,"### ANSWER
G"
435,Syntax,Embedded Clauses,2,D,D,"D의 문장에서 ""옛이야기를 해주시던""이 뒤의 명사 ""할머니""를 수식하는 관형절(안긴문장)로 기능합니다. 다른 보기들은 명사절, 서술절, 부사절 등으로 관형어가 아닙니다.

### ANSWER
D"
436,Syntax,Embedded Clauses,2,D,D,"""해가 갈수록""은 주어 '해가'와 서술어 '갈수록'을 갖춘 안긴문장으로, 전체 문장의 서술어 '늘어났다'를 시간적으로 수식하는 부사어 구실을 합니다. 다른 선택지들은 관형사절, 명사절(주어/목적어), 서술절 등으로 쓰여 부사어가 아닙니다. 따라서 안긴문장의 역할이 부사어인 것은 D입니다.

### ANSWER
D"
437,Morphology,Word Formation,2,I,I,"### ANSWER
I"
438,Morphology,Word Formation,3,D,D,"첫사랑은 관형사 ‘첫’과 명사 ‘사랑’이 결합한 것으로, 문장에서의 통사적 결합 방식과 일치하는 통사적 합성어입니다. 나머지 예들은 어간과 명사, 어간과 어간, 또는 접두사와 명사가 결합한 비통사적 합성어나 파생어에 해당합니다.

### ANSWER
D"
439,Morphology,Word Formation,3,F,A,"### ANSWER
A"
608,Semantics,Numeral Classifiers,2,D,D,"### ANSWER
D"
609,Semantics,Numeral Classifiers,3,G,G,"### ANSWER
G"
610,Pragmatics,Speech Acts,3,A,I,"""철수는 학교에 갔어.""는 사실이나 정보를 전달하는 **진술**의 의도를 가진 문장입니다. 보기 중에서 같은 유형은 단순히 정보를 안내하거나 설명하는 문장이어야 합니다. I번 ""이리로 쭉 들어가시면 되겠습니다.""는 길 안내를 전달하는 진술문으로, 화자의 의도가 진술에 해당합니다. 다른 보기들은 질문, 부탁, 명령, 청유, 약속 등 다른 의도로 분류됩니다.

### ANSWER
I"
611,Pragmatics,Implicature,1,C,C,"이 글에서 서술자는 친구가 소개해 준 게임의 캐릭터가 친구를 닮았다고 생각했지만, 친구가 기분 나빠할 것 같아 그 말을 하지 않고 마음속에만 묻어 두었다고 했습니다. 따라서 서술자의 생각은 그 이야기를 앞으로도 친구에게 하지 않겠다는 것입니다. 다른 선택지들은 본문에 나타나지 않은 내용이거나 반대되는 내용입니다.

### ANSWER
C"
612,Semantics,Inter-sentence Relations,3,H,G,"G에서 앞 문장의 '딸기 쿠키'는 뒤 문장의 '쿠키'에 포함되는 개념이므로, 딸기 쿠키가 맛없다는 것은 그 쿠키가 맛없다는 의미를 포함한다. 다른 보기들은 앞뒤 문장이 의미상 포함 관계를 이루지 않는다.

### ANSWER
G"
613,Semantics,Rhetorical Expressions,3,J,B,"### ANSWER
B"
614,Semantics,Conjunctions,2,J,J,"J의 경우, “오늘 학교에서 늦게 끝났다”는 사실이 “어제 숙제를 안 해 갔다”는 과거의 일에 대한 원인이 될 수 없다. 시간 순서상으로도 앞 문장이 뒤 문장보다 나중 일이므로 인과 관계가 성립하지 않는다. 다른 보기들은 앞의 상황이 뒤의 결과를 설명하는 자연스러운 원인으로 볼 수 있다. 따라서 가장 적절하지 않은 것은 J이다.

### ANSWER
J"
615,Semantics,Word Relationships,3,E,A,"### ANSWER
A"
224,Semantics,Inter-sentence Relations,3,E,C,"### ANSWER
C"
225,Semantics,Inter-sentence Relations,2,A,A,"(4)은 수달 구조 신고가 여름에 집중된다는 내용으로, 수달의 특성과 구조 방법, 구조 사례를 다루는 앞뒤 문맥과 직접적 관련이 약해 제거 대상입니다. 제거 후 남은 문맥에서 “야생동물”은 더 이상 지시 대상을 갖지 않으며, 나머지 선지들은 모두 수달 또는 수달 개체를 가리킵니다. 따라서 가장 상이한 것은 “야생동물”입니다.

### ANSWER
A"
226,Semantics,Inter-sentence Relations,2,J,J,"지문에서 “먼지가 잔뜩 낀 멀티탭을 방치할 경우 화재가 발생할 우려가 있다”고 하였고, 화재는 가정 내 안전사고의 한 예로 제시됩니다. 따라서 먼지가 많이 낀 멀티탭은 안전사고의 발생 원인으로 볼 수 있습니다. 다른 선지들은 대부분 예방 방법이나 해결책을 나타내며 원인 관계가 아닙니다.

### ANSWER
J"
227,Syntax,Embedded Clauses,3,F,F,"F는 “오늘 놓아 버린”과 “이제 어두운”이 모두 ‘관계’라는 명사를 꾸미는 안긴문장일 뿐, 하나의 안긴문장이 다른 안긴문장 속의 요소를 꾸미는 구조가 아니다. 다른 보기들은 인용절이나 관형사절 속에 다시 안긴문장이 들어가 있어 ‘안긴 문장을 꾸미는 안긴 문장’이 존재한다.

### ANSWER
F"
228,Semantics,Inter-sentence Relations,3,A,F,"### ANSWER
F"
229,Pragmatics,Speech Acts,2,J,J,"### ANSWER
J"
230,Pragmatics,Speech Acts,3,G,C,"### ANSWER
C"
231,Pragmatics,Implicature,2,A,A,"미영은 인혁이 주말에 친구를 초대하겠다는 말에 “아직 집 단장도 덜 됐잖아”라고 답하며, 집이 정리되지 않아 초대하기 어렵다는 뜻을 전하고 있다. 이는 주말에 친구를 초대하고 싶지 않다는 거절의 의미로 해석하는 것이 가장 자연스럽다. 다른 보기들은 친구 집 공사, 벽지 교체, 이사 등 본문과 관련 없는 내용이거나 반대의 의미를 담고 있다. 따라서 가장 옳은 것은 A이다.

### ANSWER
A"
160,Syntax,Agreement,3,G,G,"'-고 있다'는 동작의 진행과 상태의 지속을 나타낼 수 있습니다. A~F, H~J는 모두 현재 진행 중인 동작을 나타내는 반면, G의 '업신여기고 있다'는 상대를 얕보는 심리 상태가 계속 유지되고 있음을 뜻합니다. 따라서 이는 '상태의 지속'의 의미로 쓰인 것입니다.

### ANSWER
G"
161,Syntax,Agreement,1,G,G,"'조마조마하고 있다'는 감정 상태를 나타내는 형용사적 표현에 '-고 있'이 결합하여 그 상태가 계속 유지됨을 뜻합니다. 나머지 보기들은 모두 동작이나 행위가 진행 중임을 나타내는 진행상의 의미입니다. 따라서 상태의 지속 의미로 쓰인 것은 G입니다.

### ANSWER
G"
162,Syntax,Agreement,1,E,E,"'-고 있다'는 동작의 진행과 상태의 지속을 나타낼 수 있습니다. A~D, F~J는 모두 현재 동작이 진행 중인 의미로 쓰였습니다. E의 '즐거워하고 있다'는 감정 동사 '즐거워하다'에 '-고 있'이 결합하여, 즐거운 상태가 계속 유지됨을 나타냅니다. 따라서 상태의 지속 의미로 쓰인 것은 E입니다.

### ANSWER
E"
163,Syntax,Agreement,2,F,F,"'-고 있'은 동작동사와 결합하면 진행의 의미를, 상태동사와 결합하면 상태 유지의 의미를 나타냅니다. '새근거리다'는 숨을 쉬는 동작을 나타내는 동작동사이므로, '새근거리고 있다'는 현재 진행 중인 동작을 뜻합니다. 다른 보기들은 대부분 심리 상태나 태도, 또는 상태의 유지를 나타내는 경우입니다. 따라서 '-고 있'이 '동작의 진행'으로 쓰인 것은 F입니다.

### ANSWER
F"
164,Syntax,Agreement,1,C,C,"'강타하고 있다'는 '도시를 때리고 있다'는 뜻으로, 현재 진행 중인 동작을 나타냅니다. 나머지 보기들은 '동감하다', '고심하다', '동경하다' 등과 같이 상태나 심리 작용을 나타내는 경우가 대부분입니다. 따라서 '-고 있'이 동작의 진행 의미로 쓰인 것은 C입니다.

### ANSWER
C"
165,Syntax,Agreement,1,C,C,"'-고 있'이 동작의 진행을 나타내려면 동작동사와 결합해야 합니다. A, D, E, F, G, H, I는 심리 상태나 감정을 나타내는 동사로, 상태의 유지를 뜻합니다. B와 J는 피동 표현으로 결과 상태를 나타냅니다. C의 '간지럽히고 있다'는 현재 실제로 간지럽히는 동작이 진행 중임을 의미합니다. 따라서 정답은 C입니다.

### ANSWER
C"
166,Syntax,Agreement,1,I,I,"'-고 있'은 동작의 진행과 상태의 유지 두 가지 의미로 쓰일 수 있습니다. 보기 중 '종알거리고 있다'는 말하는 행위가 현재 계속되고 있는 동작의 진행을 나타냅니다. 다른 보기들은 대부분 상태나 심리 상태, 또는 역할·규정 등을 나타내는 데 쓰였습니다. 따라서 동작의 진행 의미로 쓰인 것은 I입니다.

### ANSWER
I"
167,Syntax,Agreement,1,H,H,"'조련사가 호랑이를 쓰다듬고 있다'는 현재 실제로 손이나 도구로 호랑이를 만지는 동작이 계속 진행 중임을 나타낸다. 다른 보기들은 대부분 감정·심리 상태나 변화된 결과의 유지를 나타내는 경우가 많다. 따라서 '-고 있'이 동작의 진행 의미로 쓰인 것은 H이다.

### ANSWER
H"
520,Syntax,Argument Structure & Valency,2,D,D,"""걸리다""는 어떤 병에 걸렸는지를 나타내는 부사어가 필수적으로 요구되는 서술어입니다. D에서 ""심장병에""를 빼면 ""걸린 환자""만으로는 의미가 성립하지 않으므로 필수적 부사어입니다. 나머지 문장들은 꺽쇠 안의 표현을 빼도 문장이 자연스럽게 성립합니다.

### ANSWER
D"
521,Semantics,Rhetorical Expressions,3,F,D,"### ANSWER
D"
522,Semantics,Rhetorical Expressions,3,I,C,"### ANSWER
C"
523,Semantics,Rhetorical Expressions,2,J,J,"빈칸은 새벽에 일어나는 행동을 수식하는 표현이어야 합니다. A부터 I까지는 모두 일어나는 동작이나 상태를 자연스럽게 꾸며 주지만, J의 '못 본 걸 본 듯'은 보지 못한 것을 본 것처럼 행동한다는 뜻으로 기상 상황과 전혀 어울리지 않습니다. 따라서 가장 적절하지 않은 표현은 J입니다.

### ANSWER
J"
524,Semantics,Rhetorical Expressions,2,E,E,"이 문장은 변동성이 큰 시장 속에서도 꾸준히 투자하고 확장하며 성과를 이룬 대표님을 칭찬하는 긍정적인 맥락입니다. 따라서 빈칸에는 용기, 비전, 끈기, 흔들림 없음 등을 비유하는 표현이 어울립니다. 그런데 ‘죽음을 앞둔 불나방’은 위험을 무릅쓰고 충동적으로 나아가는 부정적이고 자멸적인 이미지이므로 칭송하는 자리에는 적절하지 않습니다. 나머지 보기들은 대표님의 긍정적이고 적극적인 면을 잘 드러냅니다.

### ANSWER
E"
525,Semantics,Rhetorical Expressions,1,H,H,"""거대한 산처럼""은 무겁고 정적인 이미지로, 가볍고 역동적으로 날아오르는 동작과 어울리지 않습니다. 나머지 표현들은 모두 날아오르는 움직임을 생생하게 묘사하거나 감정을 연결하기에 적절합니다.

### ANSWER
H"
526,Semantics,Numeral Classifiers,1,B,B,"트레이닝복 상하의 세트는 한 벌, 두 벌처럼 ‘벌’이라는 단위로 셉니다. 신품목 세트가 소진되어 가므로 추가 주문 수량을 묻는 질문에 가장 자연스러운 답변은 ‘세 벌 주문해’입니다. 다른 보기의 단위는 신발, 차량, 종이, 과일 등에 어울리므로 적절하지 않습니다.

### ANSWER
B"
527,Semantics,Numeral Classifiers,2,H,H,"시금치는 주로 ‘단’이라는 단위로 묶어서 세는 채소입니다. ‘묶음’도 가능하지만, 시금치와 같은 채소에는 ‘단’이 더 자연스럽고 흔한 표현입니다. 따라서 오늘 판매량을 묻는 질문에 가장 적절한 답변은 ‘다섯 단 정도 팔렸습니다’입니다.

### ANSWER
H"
320,Semantics,Semantic Compatibility,3,I,C,"[회사3]과 [집1]은 모두 이동의 출발점을 나타내는 의미 역할을 수행한다. 반면 [회사1], [회사2], [집2]는 이동의 도착점, [구내 식당], [탕비실], [휴게실]은 상태가 놓인 장소를 나타낸다. 따라서 의미 구성에서 역할이 가장 유사한 것끼리 묶인 선지는 C이다.

### ANSWER
C"
321,Phonetics/Phonology,Phonological Alternation,3,G,J,"### ANSWER
J"
322,Phonetics/Phonology,Phonological Alternation,3,J,J,"### ANSWER
J"
323,Phonetics/Phonology,Phonological Alternation,3,G,D,"### ANSWER
D"
324,Pragmatics,Implicature,3,J,J,"갑의 “우리는 저런 데 언제 가 보나?”는 실제로 방송에 나온 장소를 언젠가 함께 가 보고 싶다는 소망을 표현한 말이다. 을의 응답은 TV로 보니 예쁘게 보인다는 뜻으로, 실제 아름다움에 대한 긍정이나 방문 경험을 말하는 것은 아니다. 따라서 갑의 발화를 통해 갑이 을과 그곳에 가고 싶어 한다는 점을 알 수 있다.

### ANSWER
J"
325,Morphology,Verbal Conjugation,3,A,D,"### ANSWER
D"
326,Pragmatics,Implicature,3,H,G,"을이 밤늦게 전화를 걸어 “급히 할 말이 있어서 그래.”라고 답하는 상황이므로, 갑은 전화를 건 이유나 상황을 묻는 말을 했을 가능성이 높습니다. “이 시간에 불러내다니 무슨 일이야?”는 밤늦은 전화에 대한 자연스러운 반응이며, 을이 급한 용건을 설명하는 흐름으로 이어집니다. 다른 보기들은 전화 상황이나 을의 대답과 어울리지 않습니다.

### ANSWER
G"
327,Morphology,Word Formation,3,B,B,"보기 '미화'는 어근 '미' 뒤에 접미사 '화'가 결합된 접미사 파생어입니다. 따라서 어근 뒤에 접사가 붙은 형태를 찾아야 합니다. '달구다'는 어근 '달' 뒤에 접미사 '-구다'가 결합된 구조입니다. 나머지 보기들은 대부분 접두사가 어근 앞에 붙은 형태입니다. 따라서 정답은 B입니다.

### ANSWER
B"
168,Phonetics/Phonology,Phonological Alternation,3,B,D,"### ANSWER
D"
169,Semantics,Semantic Compatibility,1,H,H,"'결심하다'는 어떤 일을 하기로 마음을 정할 때 쓰는 동사로, '명단'과 같은 구체적인 대상을 목적어로 취하기 어렵습니다. '명단을 결심했다'는 의미적으로 어색하며, 자연스럽게는 '명단을 작성했다'나 '명단을 확정했다' 등으로 표현해야 합니다. 다른 선지들은 모두 문법적·의미적으로 자연스러운 문장입니다. 따라서 가장 부적절한 선지는 H입니다.

### ANSWER
H"
170,Semantics,Semantic Compatibility,1,G,G,"G는 “여행을 매기다”라는 표현이 비문법적이고 의미상 어울리지 않습니다. ‘매기다’는 값을 정하거나 벌금·세금 등을 부과할 때 쓰는 동사로, 여행과는 결합할 수 없습니다. 나머지 선지들은 모두 자연스러운 한국어 표현입니다. 따라서 가장 어색한 것은 G입니다.

### ANSWER
G"
171,Semantics,Semantic Compatibility,2,I,E,"""걷다""는 여러 의미를 가지며, ""이불을 걷다""처럼 특정 대상을 걷어 올리거나 접는 뜻으로 목적어를 취할 수 있습니다. 반면 ""연무""는 ""연무가 걷다""처럼 주어로 쓰이는 것이 자연스럽고, ""연무를 걷다""는 어색합니다. 다른 보기들은 대부분 의미상 결합이 어색하거나 틀린 문장입니다. 따라서 가장 적절한 설명은 E입니다.

### ANSWER
E"
172,Semantics,Semantic Compatibility,1,H,H,"""영감님이 엊그제를 씹었다""에서 '엊그제'는 시간을 나타내는 명사로, '씹다'라는 동작의 대상이 될 수 없다. 문장 구조 자체는 주어-목적어-서술어로 성립하지만, 목적어가 서술어가 요구하는 의미적 자격을 충족하지 못한다. 따라서 이는 목적어와 서술어 사이의 의미적 어울림 문제이다.

### ANSWER
H"
173,Semantics,Word Relationships,1,C,C,"""어렵지만""은 '힘들고 다루기 까다롭지만'이라는 뜻으로, 식물을 가꾸는 일이 쉽지 않음을 나타냅니다. 보기 중 '까다롭지만'은 조건이나 과정이 복잡하고 다루기 어려운 상황을 뜻하므로 문맥상 가장 유사합니다. 다른 보기들은 '어렵다'의 직접적인 동의어가 아니거나 의미가 다릅니다.

### ANSWER
C"
174,Semantics,Semantic Compatibility,1,G,G,"'교사가 수도권을 출판했다'는 '수도권'이라는 지역을 출판한다는 의미로 성립할 수 없는 비문이다. 다른 선지들은 모두 주어와 서술어의 의미 관계가 자연스럽다. 따라서 가장 어색한 것은 G이다.

### ANSWER
G"
175,Semantics,Semantic Compatibility,1,H,H,"여자아이가 여행을 매겼다는 표현은 의미상 자연스럽지 않습니다. ‘매기다’는 값을 정하거나 점수, 세금 등을 부과할 때 쓰는 동사로, ‘여행’과는 어울리지 않습니다. 다른 문장들은 모두 일상적으로 자연스러운 표현입니다.

### ANSWER
H"
80,Syntax,Agreement,3,B,I,"### ANSWER
I"
81,Syntax,Agreement,3,A,C,"'트였다'는 '트다'의 피동형이지만, '답답했던 가슴이 트이다'는 특정 행위자가 가슴을 풀어 주는 능동문으로 자연스럽게 바꾸기 어려운 관용적 표현입니다. 다른 보기들은 모두 행위자를 주어로 하는 능동문으로 전환이 가능합니다. 따라서 능동 표현으로 바꿀 수 없는 것은 C입니다.

### ANSWER
C"
82,Syntax,Agreement,3,B,B,"B의 ‘몰리다’는 ‘몰다’의 피동형처럼 보이지만, 여기서는 ‘사람들이 한곳으로 많이 모이다’라는 뜻의 자동사로 쓰였다. 따라서 ‘관광객들이 이 지역을 몰다’처럼 능동문으로 바꿀 수 없다. 나머지 표현들은 모두 능동문으로 전환할 수 있는 피동 표현이다.

### ANSWER
B"
83,Syntax,Agreement,2,I,I,"'주름이 잡혔다'는 '주름을 잡다'의 피동형처럼 보이지만, 실제로는 행위주가 없이 주름이 생긴 상태를 나타내는 표현이다. 따라서 '새 옷에 주름을 잡았다'처럼 능동문으로 바꾸면 의미가 자연스럽지 않거나 달라진다. 나머지 문장들은 모두 행위주를 주어로 하여 능동문으로 바꿀 수 있다.

### ANSWER
I"
