qid,category,subcategory,level,answer,pred,response
141,Semantics,Word Relationships,2,F,F,"""얼음""과 ""차가움""은 사물과 그 고유 속성의 관계이다. 따라서 ""불""에 대응하는 속성은 ""뜨거움""이다.

### ANSWER
F"
142,Semantics,Word Relationships,2,G,G,"노란색의 전형적 사례가 개나리인 것처럼, 빨간색의 전형적 사례를 찾아야 한다. 보기 중 붉은색을 대표하는 것은 홍시이다. 나머지는 흰색(갈매기, 우유, 백조), 초록색(대파, 오이, 깻잎) 등에 해당한다.

### ANSWER
G"
143,Semantics,Word Relationships,2,I,I,"콜라–사이다는 같은 층위의 대등(공하위어) 관계입니다. 커피와 대등한 항목은 홍차, 녹차, 주스, 밀크티 등 음료들이며, 라떼는 하위어이지만 여전히 음료 범주입니다. 반면 '설탕'은 음료가 아니라 첨가 재료로, 대등 관계가 전혀 성립하지 않습니다.

### ANSWER
I"
287,Semantics,Semantic Compatibility,3,J,G,"All nine statements misassign roles: the comparison standard for 다빈치's learning is 자녀들 (not 귀족), 귀족/식자층 modify 자녀 rather than relating to 학자 or 학교, 무시's source is 학자들 (피렌체 only modifies them), and 라틴어 is what was learned—the cause, not the goal or content of 도움. 자녀 and 마흔 have no role relation at all.

### ANSWER
G"
288,Semantics,Semantic Compatibility,2,E,E,"The bracketed word 태양 means the celestial sun, while ""해"" in ""올 해"" means ""year,"" so the first statement is correct. The remaining statements assign semantic roles (자격역, 영향주역, 도착역, 내용역, 동반주역, 대상역, 도구역) that belong to other elements (한 해, 모두, 일 등), not to 태양 — 태양 is simply the subject/theme of 떴다. Thus only one statement holds.

### ANSWER
E"
289,Semantics,Semantic Compatibility,3,B,A,"지문에서 ""인도와 미국, 태국""은 접속의 '와'로 나열된 처소(장소)적 존재로, 동반주역이 아니다. ""아시아 주요국부터 ~ 유럽까지""에서 '아시아 주요국'은 시작점역, '유럽'은 도착점(끝점)역이므로 결과상태역·경험주역·내용역이라는 설명도 모두 틀리다. 아프리카 역시 범위 내 나열된 장소로 영향주역이 아니며, 태국도 기준치역이 아니다. 따라서 적절한 것은 없다.

### ANSWER
A"
290,Syntax,Agreement,2,E,E,"""불리다""는 여기서 '악장이 그에게 튜바를 불게 했다'는 뜻으로, 목적어(튜바를)를 취하는 사동 표현입니다. 나머지 문장의 찍히다, 차이다, 풀리다, 쫓기다, 팔리다, 휘말리다, 찢기다, 흔들리다, 파묻히다는 모두 피동 표현입니다.

### ANSWER
E"
673,Phonetics/Phonology,Phonological Alternation,2,B,B,"등용문은 표준 발음이 [등용문]으로, 'ㄴ' 첨가 없이 연음되는 예외적 사례입니다. 나머지는 모두 [할 닐], [색년필], [꼳닙], [망닐], [서른녀섣], [능망념], [시콩뉴], [한녀름], [항녀울]처럼 'ㄴ' 첨가가 일어납니다.

### ANSWER
B"
674,Phonetics/Phonology,Phonological Alternation,3,J,J,"담요[담뇨]는 'ㄴ' 첨가 현상이 일어난 예이다. 꽃잎, 늑막염, 서른여섯, 색연필, 학여울, 한여름, 식용유, 막일, 할 일은 모두 'ㄴ'(또는 ㄴ첨가 후 유음화된 ㄹ)이 첨가된다. 그러나 '뱃길[배낄]'은 사잇소리 현상에 의한 된소리되기로, ㄴ 첨가가 아니다.

### ANSWER
J"
675,Phonetics/Phonology,Phonological Alternation,3,E,E,"솜이불[솜니불]은 합성어에서 앞말이 자음으로 끝나고 뒷말이 'ㅣ, 반모음 y'로 시작할 때 'ㄴ'이 첨가되는 현상이다. 한여름, 식용유, 막일, 색연필, 늑막염, 학여울, 꽃잎, 서른여섯, 할 일 모두 ㄴ(또는 ㄹ로 동화된) 첨가가 일어난다. 그러나 '나룻배'는 사잇소리 현상 중 된소리되기(사이시옷 표기)에 해당하여 ㄴ 첨가가 없다.

### ANSWER
E"
676,Syntax,Argument Structure & Valency,1,G,G,"""동아리 선생님과""의 공동격 논항은 이를 함께하는 행위주(학생들)를 요구하는데, G에서는 행위주가 전혀 명시되지 않은 채 ""프로젝트가 동아리 선생님과 진행되고""로 표현되어 공동 참여자의 짝이 되는 논항이 사라졌다. C·F처럼 ""학생들에 의해""가 있으면 공동격이 성립하지만 G는 그렇지 않다. 또한 뒷절의 ""전시했다""도 주어 없이 능동으로 남아 논항 구조가 어긋난다.

### ANSWER
G"
291,Semantics,Semantic Compatibility,3,H,I,"피렌체의 인문주의 학자들로부터 무시가 이어졌다는 표현에서 '~로부터'는 출발점을 나타내므로, 피렌체(학자들)는 무시가 비롯되는 출발점역으로 볼 수 있다. 반면 귀족·식자층은 자녀의 소유주일 뿐 기준치역·행위주역이 아니며, 기준치는 '자녀들'이다. 라틴어는 도움의 원인·수단이지 내용역이나 도착점역이 아니다.

### ANSWER
I"
292,Morphology,POS & Morphemes,3,C,C,"'그저께'는 명사와 부사로 통용되는데, C에서는 조사 '가'가 붙어 주어로 쓰였으므로 명사로 보아야 한다. 반면 G는 서술어를 수식하므로 부사가 맞다. 따라서 짝이 잘못된 것은 C이다.

### ANSWER
C"
293,Syntax,Argument Structure & Valency,3,D,D,"시리다는 '뺨이 시리다'로 한 자리 서술어, 빠뜨리다는 '(주어가) 홍합탕에 국자를 빠뜨리다'로 세 자리 서술어, 치솟다는 '가격이 치솟다'로 한 자리 서술어('천정부지로'는 수의적 부사어)이다. 따라서 1+3+1=5이다.

### ANSWER
D"
294,Semantics,Semantic Compatibility,3,A,H,"지문에서 ""아시아 주요국부터 아프리카, 유럽까지""는 시작점역과 도착점역 구조이므로, 아시아 주요국은 시작점역이고 유럽이 도착점역이다. 또한 인도·미국·태국은 보도가 많은 장소(처소역/동일역)에 해당하며 동반주역이나 도착점역, 기준치역으로 볼 수 없다. 따라서 제시된 선택지 중 옳은 설명은 없다.

### ANSWER
H"
144,Syntax,Agreement,3,G,G,"보기의 ""드셨다""는 선어말어미 '-시-'가 쓰인 주체 높임법입니다. 선택지 중 주체를 직접 높이는 '-시-'가 쓰인 문장은 ""따로 없으십니다""로, 문장의 주체(청자)를 높이고 있습니다. H는 '모시다'로 객체 높임, F는 명령형의 상대 높임 성격이 강합니다.

### ANSWER
G"
145,Syntax,Agreement,1,C,C,"보기의 '하셨다'는 선어말어미 '-시-'를 사용한 주체 높임법이다. C의 '바라보시기만'도 주체(임금)를 '-시-'로 높이는 주체 높임법에 해당한다. I는 '드리다'로 객체를 높이고, F는 명령형 청자 높임 성격이 강하다. 따라서 동일한 주체 높임 표현은 C이다.

### ANSWER
C"
146,Syntax,Agreement,1,H,H,"보기는 '작은어머님'처럼 접사 '-님'과 선어말어미 '-시-'를 함께 써서 주체를 높이고, 종결어미는 해라체(상대 낮춤)입니다. H의 '버드나무님이셔' 역시 '-님' + '-시-'로 주체를 높이면서 종결은 반말체로 상대를 높이지 않았습니다. A·B·D·G는 '-요/-니다'로 상대 높임까지 포함되어 종류가 다릅니다.

### ANSWER
H"
147,Semantics,Word Relationships,1,A,A,"머리카락이 시계에 감긴 것은 얽혀 걸려 묶인 상태를 뜻하므로, '옭히다(줄 등에 얽매이다)'와 의미가 가장 가깝다. 나머지는 감다의 다른 의미(머리 감기, 눈 감기 등)나 무관한 뜻이다.

### ANSWER
A"
148,Semantics,Word Relationships,3,F,F,"데면데면하다는 사람에게는 친밀감이 없다는 뜻이지만, ""모든 일에""라는 맥락에서는 일을 꼼꼼히 하지 않고 성의 없이 대충 처리한다는 의미다. 팀장 직위를 맡기 어렵다는 평가도 업무 태도의 허술함을 지적한 것이다. 따라서 '소홀한'이 가장 유사하다.

### ANSWER
F"
149,Semantics,Word Relationships,3,H,H,"띠앗은 형제자매 사이의 정, 우애를 뜻하는 고유어이므로 ""우애가""와 의미가 같다.

### ANSWER
H"
150,Semantics,Word Relationships,2,E,E,"지문의 ""수양""은 속세를 떠나 암자에서 마음과 몸을 닦는 정신적 수련을 의미한다. 이는 도(道)를 닦는다는 뜻의 ""수도(修道)""와 문맥적으로 가장 유사하다. 칩거·은거는 거처의 은둔 상태를, 보양은 신체 건강 관리를 뜻하므로 부적절하다.

### ANSWER
E"
151,Semantics,Word Relationships,2,C,C,"유물을 ""안전하게"" 처리하라는 문맥이므로 여기서 '수장(收藏)'은 물에 가라앉히는 水葬이 아니라 거두어 간직한다는 뜻이다. 따라서 '보관'이 가장 유사하다.

### ANSWER
C"
295,Semantics,Semantic Compatibility,2,H,H,"사또는 '신기해 했다'라는 심리 술어의 감정을 느끼는 주체, 즉 경험주역에 해당한다. 그러나 선택지에는 '신기'의 경험주역이 없고, '철갑상어의 경험주역'처럼 잘못된 서술어·논항 결합만 제시되어 있다. 경로·도구·자격·장소 등도 모두 부적절하다.

### ANSWER
H"
296,Phonetics/Phonology,Phonological Constraints,3,A,A,"부엌 → [부억]은 음절 말에서 실현될 수 있는 자음이 제한되는 '음절 종성 제약(평파열음화)'의 예로, 인접한 두 음소의 연결에 관한 배열 제약이 아니다. 나머지는 경음화, 유음화, 축약, 구개음 뒤 이중모음 제약 등 음소끼리의 연결 제약에 해당한다.

### ANSWER
A"
297,Morphology,POS & Morphemes,2,E,E,"'들'은 체언(명사·대명사) 뒤에 붙어 복수를 나타낼 때는 접미사이고, 그 밖의 부사·활용어미·조사 등 뒤에 붙어 여러 사람이 주체임을 나타낼 때는 보조사입니다. E의 '너희들'은 대명사에 직접 붙어 복수를 나타내므로 접미사이며, 나머지는 모두 부사어·연결어미·조사 뒤에 붙은 보조사입니다.

### ANSWER
E"
298,Semantics,Semantic Compatibility,1,E,E,"동식이는 '나'가 텐트를 함께 친 동반자(공동행위자)이고, 강아지도 아이들이 함께 뛰어놀은 동반자 역할입니다. 다른 선지들은 사건(캠핑, 도착), 대상(텐트, 고기), 지각 대상(군내, 냄새) 등 서로 다른 역할이 섞여 있습니다. 따라서 동반자 역할로 일치하는 쌍이 가장 유사합니다.

### ANSWER
E"
677,Syntax,Embedded Clauses,3,G,G,"배기 문장(안긴 문장)의 서술어 자릿수를 보면, A·B·C·D·H·I·J 등은 대부분 '주어+목적어'의 두 자리, E는 '주어+보어'의 두 자리 서술어이며 F도 목적어를 취하는 두 자리로 볼 수 있다. 그런데 G의 안긴 문장 핵심 서술어 '(비가) 온다'는 주어만을 요구하는 한 자리 서술어이다. 따라서 자릿수 기준 군집에서 홀로 남는 것은 G이다.

### ANSWER
G"
678,Syntax,Ellipsis,3,A,A,"관형절 ""철수가 마트에서 산""에서 서술어 '산'이 빠지면 ""철수가 마트에서 과자와 빵을…""처럼 명사를 수식할 수단이 없어져 문장 구조가 깨집니다. 다른 성분들(오늘, 많이, 초코, 마트에서 등)은 부가적 수식어이거나 문맥상 생략 가능합니다.

### ANSWER
A"
679,Syntax,Embedded Clauses,2,F,A,"""말씀드리기 좀 그렇긴 한데""에서 명사형 어미 '-기'가 붙은 '(내가) 말씀드리기'가 명사절로 안겨 있습니다. F, H는 인용절, B·D·E·G·J는 관형절, I는 부사절 성격이 강합니다. 따라서 명사절을 안은 문장은 A입니다.

### ANSWER
A"
680,Syntax,Argument Structure & Valency,1,H,H,"걷다는 주어가 의지를 가지고 직접 수행하는 동작(행위) 동사이고, 나머지 문장들의 동사(얼어붙다, 깨지다, 되다, 떨어지다, 떠 있다, 나타나다, 빛나다, 남다, 죽다)는 주어가 상태 변화를 겪거나 경험하는 비행위성 동사이다. 따라서 주어가 능동적으로 행위를 하는 문장은 H이다.

### ANSWER
H"
152,Semantics,Word Relationships,1,B,B,"지문에서 ""승복하였다""는 자신의 잘못(옷을 개울가에 두고 온 일)을 사실대로 털어놓았다는 뜻으로 쓰였다. 이는 숨긴 사실을 밝히는 '실토'와 가장 가깝다. '납득'은 이해하여 받아들이는 것이고, '불복·거부·변명'은 반대 의미에 해당한다.

### ANSWER
B"
153,Semantics,Word Relationships,2,E,E,"지문에서 ""시종""은 '처음부터 끝까지, 내내'라는 부사적 의미로 쓰였다. 왕의 행차 기간 동안 계속 경계를 강화했다는 뜻이므로, '줄곧'이 가장 유사하다. '몸종'이나 '부하'는 侍從(시종)의 다른 의미로 문맥에 맞지 않는다.

### ANSWER
E"
154,Syntax,Agreement,1,I,I,"보기는 주격조사 '께서'와 선어말어미 '-시-'를 통한 주체 높임법이 쓰였다. J의 '찾아뵐'은 객체 높임, C의 '-습니다'는 상대 높임이다. I의 '남다르신'은 '-시-'를 사용해 주체(청소년님)를 높이는 주체 높임법에 해당한다.

### ANSWER
I"
155,Syntax,Agreement,2,I,I,"보기는 주체를 높이는 '-(으)시-'가 쓰인 주체 높임법 문장이며, 종결어미는 해라체로 상대 높임이 없다. B는 '-어요'로 상대 높임까지 겹치고, C는 '모시다'로 객체 높임이다. I는 '싸우시더니, 드시면서, 화해하셨다'처럼 주체 높임만 사용된 문장이다.

### ANSWER
I"
299,Morphology,Verbal Conjugation,2,J,J,"""삼가다""가 기본형이므로 ""삼가 주십시오""가 옳으며, ""삼가해""는 '삼가하다'라는 잘못된 어형에서 나온 활용이다. 나머지는 불고하다, 깨치다, 메다, 빗기다, 치르다, 개다, 걷어붙이다, 담그다, 알맞다 모두 바르게 활용되었다.

### ANSWER
J"
300,Phonetics/Phonology,Phonological Alternation,3,G,G,"'밝아'는 뒤에 모음으로 시작하는 형식형태소가 와서 겹받침이 연음되어 [발가]로 발음되므로 자음군 단순화가 일어나지 않는다. 반면 '밝다'는 [박따]로 자음군 단순화가 적용된다. 나머지 '따님·바느질·소나무'는 ㄹ탈락(표기 반영), '좋아·싫은'은 ㅎ탈락(발음만 적용)의 예로 옳다.

### ANSWER
G"
301,Morphology,Verbal Conjugation,3,H,H,"눋다는 '눌어'로 활용되는 ㄷ 불규칙 용언입니다. 제시된 대부분(깨닫다, 일컫다, 겯다, 싣다, 붇다, 닫다(뛰다), 듣다, 걷다, 묻다(질문))은 어간 말 'ㄷ'이 'ㄹ'로 바뀌는 불규칙 용언입니다. 그러나 '벋다'는 '벋어, 벋으니'처럼 규칙적으로 활용합니다.

### ANSWER
H"
302,Morphology,Word Formation,2,F,F,"합성어 판별: 벋놓다(벋다+놓다), 실마리(실+마리), 군밤(굽다의 관형사형 '군'+밤), 강산(강+산)은 어근+어근 결합인 합성어이다. 반면 사랑하다는 접미사 '-하다', 알부자·군식구는 접두사 '알-', '군-'이 붙은 파생어이며, 벌써·민들레·일찍은 단일어이다.

### ANSWER
F"
681,Phonetics/Phonology,Phonological Constraints,3,E,E,"모음조화 규칙에 따르면 양성모음(ㅏ, ㅗ)끼리, 음성모음(ㅓ, ㅜ, ㅡ)끼리 어울려야 합니다. 보기의 예들은 모두 이 규칙을 지키고 있습니다. 그런데 '오순도순'은 양성모음 'ㅗ'와 음성모음 'ㅜ'가 섞여 있어 모음조화를 어긴 사례입니다.

### ANSWER
E"
682,Phonetics/Phonology,Phonological Constraints,3,I,I,"<보기>는 밝은 모음(ㅏ, ㅗ)끼리, 어두운 모음(ㅓ, ㅜ)끼리 어울리는 모음조화를 보여준다. 대부분의 선택지는 이 조화를 지키지만, '뚝딱뚝딱'은 어두운 모음 'ㅜ'와 밝은 모음 'ㅏ'가 결합되어 있다. 따라서 모음조화 규칙에서 벗어난 예이다.

### ANSWER
I"
683,Semantics,Semantic Compatibility,1,C,C,"무생물이 사람처럼 행동하는 문장들은 모두 어색합니다. C만이 동전이 주머니에서 빠져 하수구로 들어가는 자연스러운 물리적 현상을 서술하고 있습니다. 나머지는 돌이 밟고, 농구공이 손가락질하고, 안마기가 긁고, 상자가 쳐다보고, 식탁이 씹고, 의자가 나가는 등 비의도적 사물에 의지적 행위를 부여해 어색합니다.

### ANSWER
C"
684,Syntax,Embedded Clauses,3,J,J,"C와 J 후보 중, C는 ""간판이 없다""가 서술절로 분석되는 이중 주어 구성으로 흔히 다뤄지는 반면, J의 ""판사가""는 보어일 뿐이어서 절이 포함되지 않는다. 나머지 A·B는 부사절, D·F·I는 관형절, E·G는 서술절, H는 명사절을 안고 있다. 따라서 안긴절이 전혀 없는 홑문장은 J이다.

### ANSWER
J"
156,Syntax,Agreement,1,A,A,"A의 ""수집했다""는 능동 표현으로 피동 접사나 피동 구성이 없다. 나머지는 '실리다, 갈리다, 이끌리다, 믿기다, 쓰이다, 치이다, 몰리다, 담기다, 뒤틀리다'처럼 피동 접사(-이-, -히-, -리-, -기-)가 결합된 피동 표현이다.

### ANSWER
A"
157,Syntax,Agreement,1,E,E,"E의 ""훔쳤다""는 '훔치다'의 능동형 과거로, 피동 접미사가 없다. 나머지는 찢기다, 파묻히다, 쫓기다, 휘말리다, 풀리다, 흔들리다, 차이다, 찍히다, 팔리다로 모두 피동 표현이다.

### ANSWER
E"
158,Syntax,Agreement,3,H,H,"심리·인지 동사인 '과소평가하다'는 진행 중인 동작이 아니라 지속되는 상태(태도)를 나타내므로 '-고 있'이 상태 지속의 의미로 해석된다. 나머지 예문들(뒷걸음치다, 이발하다, 어기적거리다, 나불대다, 악쓰다, 흡수하다, 히죽거리다, 쑤군거리다, 알짱거리다)은 모두 동작의 진행을 나타낸다.

### ANSWER
H"
159,Syntax,Agreement,1,J,J,"'-고 있'은 대부분 동작의 진행을 나타내지만, 인지·심리 동사(알다, 믿다, 가정하다 등)와 결합하면 그 결과 상태가 지속됨을 나타낸다. A~I는 모두 구체적 동작이 진행 중임을 나타내는 데 반해, '거짓이라고 가정하고 있다'는 그러한 판단(생각) 상태가 유지됨을 의미한다.

### ANSWER
J"
303,Morphology,Word Formation,3,B,B,"헛발질은 직접 구성 성분으로 '헛발 + -질'로 분석해야 하며, 나머지는 소리가 변해 원형이 드러나지 않는 파생어를 원형(잎, 비롯-, 개굴, 막-, 죽-, 옭-)을 밝혀 옳게 분석한 예들이다.

### ANSWER
B"
304,Morphology,Word Formation,3,C,C,"매만지다는 접두사 '매-'가 결합한 접두 파생어이고, 나머지(깨끗이, 탐스럽다, 강아지, 망하다, 무덤, 값지다, 한계치 등)는 접미사가 붙은 접미 파생어입니다. 따라서 접미 파생이 아닌 것은 '매만지다'입니다.

### ANSWER
C"
305,Morphology,Word Formation,3,H,B,"""기름지다""는 명사 '기름'에 접미사 '-지다'가 붙은 파생어이며, '그늘지다'도 명사 '그늘'에 같은 접미사 '-지다'가 결합한 파생어로 구성 방식이 동일하다. 나머지 보기들은 합성어이거나 다른 접미사 결합 양상을 보인다.

### ANSWER
B"
306,Phonetics/Phonology,Suprasegmental Features,1,C,C,"(ㅅ)은 명령형 어미 ‘-아라’가 쓰였지만 형용사 ‘춥다’에는 명령이 성립하지 않으므로, 실제로는 소망·기원의 의미를 전달하는 문장이다. 나머지 설명들은 모두 종결 어미와 억양에 따른 문장 유형 판단으로 적절하다.

### ANSWER
C"
160,Syntax,Agreement,3,G,G,"업신여기다는 심리·인지 동사로 동작의 진행이 아니라 지속되는 심리 상태를 나타내므로, '-고 있'이 상태의 지속을 의미한다. 나머지는 모두 동작·과정이 시간 속에서 진행되는 진행상을 나타낸다.

### ANSWER
G"
161,Syntax,Agreement,1,G,A,"A의 '갈아타다'는 순간적 완결 동작을 나타내는 동사여서 '-고 있'이 결합하면 동작의 진행이 아니라 이미 이루어진 결과가 유지되는 '상태의 지속'으로 해석된다. 반면 나머지 예들은 구출하다, 건네주다, 검토하다, 마시다, 기록하다, 만지작거리다, 뒤척이다, 시청하다 등 지속적 동작(활동) 동사로 진행의 의미를 나타낸다.

### ANSWER
A"
162,Syntax,Agreement,1,E,E,"'-고 있'의 기본 의미는 동작의 진행이지만, 상태동사·심리동사와 결합하면 상태가 지속됨을 나타냅니다. A~D, F~J는 모두 순간적·계속적 동작이 진행 중임을 표현하는 반면, '즐거워하다'는 심리 상태를 나타내는 동사여서 '즐거워하고 있다'는 그 상태가 지속됨을 의미합니다.

### ANSWER
E"
163,Syntax,Agreement,2,F,F,"아기가 새근거리는 것은 실제로 반복·지속되는 구체적 동작이므로 '-고 있'이 동작의 진행을 나타냅니다. 나머지는 심리 상태(경멸, 갈망, 감안), 상태 지속(겸비, 간주), 또는 변화·피동 상태(가중, 문제시, 복받침) 등으로 진행상 동작이 아닙니다.

### ANSWER
F"
685,Semantics,Numeral Classifiers,3,D,D,"장미는 보통 꽃으로 ""송이""로 세며, ""그루""는 나무를 세는 단위이므로 장미 한 그루는 부적절하다. 나머지 톳(김 100장), 쌈(바늘 24개), 포기(김치·풀), 축(오징어 20마리), 필(옷감), 켤레(신발), 섬(곡식), 접(마늘 100개), 척(배)은 모두 적절하다.

### ANSWER
D"
686,Syntax,Scrambling,3,H,E,"기본문 1과 어순 재배치가 자연스러운 2, 3, 8, 9는 모두 정문이다. 반면 4, 5, 7, 10처럼 서술어(만났다고/말했어)가 논항 앞으로 나가거나 주격 명사구가 서술어와 어긋나게 남는 경우, 6처럼 목적어가 문말 서술어 뒤로 밀려난 경우는 비문이다. 따라서 정문은 1, 2, 3, 8, 9의 5개이다.

### ANSWER
E"
687,Syntax,Scrambling,2,B,B,"형용사 관형형 '황량한'은 뒤에 명사가 와야 하며, 의미상 '공원'을 수식하는 것이 가장 자연스럽다. '공원에서' 바로 앞 자리가 (5)이므로 그 위치가 적절하다.

### ANSWER
B"
688,Syntax,Ellipsis,3,E,E,"관형어(사랑스러운, 비싼), 부사어(어제, 오랜만에, 아주, 정성껏)는 수식어로 생략 가능하지만, '나눠주다'는 세 자리 서술어이므로 주어(동생은), 목적어(선물을), 필수 부사어(가족들에게)는 생략할 수 없습니다. 따라서 생략 가능한 단어는 6개입니다.

### ANSWER
E"
164,Syntax,Agreement,1,C,C,"태풍이 강타하는 것은 외적인 동작(사건)이 실제로 진행 중임을 나타내므로 '동작의 진행'에 해당한다. 나머지 동감·고심·동경·낙담·망각·근거·능가 등은 심리적·지속적 상태를 나타내어 '상태의 지속'에 가깝다.

### ANSWER
C"
165,Syntax,Agreement,1,C,C,"간지럽히다는 구체적 동작 동사로, 현재 그 동작이 진행 중임을 나타냅니다. 반면 발끈하다, 부러워하다, 염려하다, 실감하다, 공경하다, 동정하다, 멋모르다 등은 심리·상태를 나타내어 상태 지속의 의미이고, 구별되다·소외되다는 피동 상태를 나타냅니다.

### ANSWER
C"
166,Syntax,Agreement,1,I,I,"종알거리는 것은 실제 발화 동작이 시간 안에서 이어지는 것이므로 '-고 있'이 순수한 동작 진행을 나타냅니다. 나머지는 만족·좌절·감탄 같은 심리 상태, 대표·담당 같은 상태 지속, 금지 같은 규정의 지속, 진화·지연·극복처럼 변화나 과정의 지속적 상태를 나타냅니다.

### ANSWER
I"
167,Syntax,Agreement,1,H,H,"쓰다듬다는 구체적인 동작 동사로, '-고 있'이 실제 동작의 진행을 나타냅니다. 반면 불안해하다·괴로워하다·자랑스러워하다 등 심리형용사 파생 동사는 상태의 지속을, 이어지다·싫어지다는 상태 변화나 지속을 나타냅니다.

### ANSWER
H"
168,Phonetics/Phonology,Phonological Alternation,3,B,B,"닭장은 [닥짱]으로 자음군 단순화와 된소리되기만 일어나며, 종성이 이미 대표음이라 음절의 끝소리 규칙(ㄷ)은 적용되지 않는다. 다른 예들은 모두 ㅊ, ㅍ, ㅋ, ㅅ 등이 대표음으로 바뀌는 끝소리 규칙이 나타난다.

### ANSWER
B"
169,Semantics,Semantic Compatibility,1,H,H,"명단은 결심의 대상이 될 수 없으므로 H의 서술어와 목적어 결합이 의미적으로 성립하지 않는다. 다른 선지들은 모두 자연스러운 문장이다.

### ANSWER
H"
170,Semantics,Semantic Compatibility,1,G,G,"""매기다""는 등급·점수를 정할 때 쓰는 말이므로 ""여행을 매겼다""는 목적어와 서술어의 호응이 전혀 맞지 않습니다. 다른 문장들은 다소 어색해도 의미 연결이 가능하지만 G는 비문에 가깝습니다.

### ANSWER
G"
171,Semantics,Semantic Compatibility,2,I,E,"""이불을 걷다""는 자연스러운 목적어 구성이지만, 연무·안개는 ""연무가 걷히다""처럼 자동사 구성으로 쓰이므로 ""연무를 걷다""는 부자연스럽습니다. 다른 선택지들은 대부분 목적어-서술어 결합이 의미적으로 어긋나거나(소속감을 건재하다, 집단행동을 지급하다), 원래 자연스러운 표현을 잘못 판단하고 있습니다(선박을 건조하다, 관행을 타파하다). 또한 ""협상을 체결하다""도 부적절합니다.

### ANSWER
E"
307,Morphology,Word Formation,3,B,D,"입방아는 '입'과 '방아'의 뜻이 그대로 유지되지 않고 '남의 말을 하는 일(수다)'이라는 제3의 의미가 되므로 융합 합성어이다. 선택지 중 대등은 높푸르다·서넛, 종속은 빈말·달밤·옷자락·좁쌀·갈아입다 등이며, '물개'는 '개'의 한 종류가 아니라 전혀 다른 동물(바다 짐승)을 가리켜 두 어근의 의미가 융합된 예로 볼 수 있다.

### ANSWER
D"
308,Morphology,Word Formation,1,E,E,"사랑하다는 명사 '사랑'에 접미사 '-하다'가 붙은 파생어입니다. 반면 여닫다·잘되다·좋아하다는 어간(또는 용언)끼리 결합한 합성어이고, 척척박사·촐랑개·붉돔·부삽·자의식·금목걸이도 어근끼리 결합한 합성어입니다. 따라서 유형이 다른 하나는 사랑하다입니다.

### ANSWER
E"
309,Morphology,Word Formation,3,E,E,"모두 한글 맞춤법 제19항 [붙임]의 예시로, 어간에 ‘-이/-음’ 이외의 모음으로 시작된 접미사가 붙어 명사·부사·조사로 바뀌면서 원형을 밝혀 적지 않은 예들이다(뜨더귀, 올가미, 비렁뱅이, 쓰레기 / 뜨덤뜨덤, 바투, 자주 / 나마, 부터). 따라서 제시된 9개 단어 전부가 해당한다.

### ANSWER
E"
310,Morphology,Word Formation,1,F,F,"사라지다는 앞말의 본뜻에서 멀어진 경우로, '드러나다, 쓰러지다'처럼 원형을 밝혀 적지 않는 예에 해당합니다. 나머지는 모두 앞말의 본뜻이 유지되어 원형을 밝혀 적은 단어들입니다.

### ANSWER
F"
689,Syntax,Ellipsis,2,A,A,"부사어들(어젯밤, 조용히, 혼자서, 천천히, 집중해서, 재미있게, 진지하게)과 관형어(새로운)는 생략해도 문장이 성립합니다. 그러나 '읽다'는 목적어를 요구하는 타동사이고, 특히 '새로운'이라는 관형어가 수식할 대상이 사라지므로 '책을'을 생략하면 문장이 어색해집니다. 따라서 필수 성분인 목적어 '책을'이 정답입니다.

### ANSWER
A"
690,Syntax,Agreement,1,C,C,"""독감에 걸렸다""는 형태상 피동처럼 보이지만 대응하는 능동문(*독감이 그를 걸다)이 존재하지 않는 어휘적 표현이다. 나머지는 모두 행위자를 주어로 삼아 능동문으로 전환 가능하다.

### ANSWER
C"
691,Syntax,Embedded Clauses,2,B,B,"관계절에서 꺽쇠 안 명사가 안긴 문장에서 맡는 성분을 보면, E·F·G·H·J는 주어, A·C·D·I는 부사어(장소·시간)에 해당한다. 그런데 B의 '책'은 ""소녀가 책을 읽다""에서 목적어 역할을 한다. 따라서 유일하게 목적어 기능을 하는 B가 다르다.

### ANSWER
B"
692,Syntax,Embedded Clauses,2,H,H,"H는 ""비가 오지만""과 ""날씨가 춥지 않다""가 연결어미 '-지만'으로 이어진 대등하게 이어진 문장으로, 절이 다른 문장 안에 성분으로 들어간 안긴문장이 없다. 나머지는 명사절(A, D, I), 관형절(B, J), 부사절(C), 인용절(G), 서술절(E, F)을 안고 있다.

### ANSWER
H"
172,Semantics,Semantic Compatibility,1,H,H,"""엊그제""는 시간을 나타내는 말이므로 '씹다'라는 서술어의 대상(목적어)이 될 수 없다. 구조적으로는 '~를 씹었다' 형식이 성립하지만, 의미상 씹을 수 있는 대상이 아니어서 비문이 된다. 즉 목적어와 서술어의 의미적 호응이 어긋난 경우다.

### ANSWER
H"
173,Semantics,Word Relationships,1,C,C,"식물 가꾸기가 ""어렵다""는 것은 손이 많이 가고 조건을 맞추기 힘들다는 의미이므로, 세심함과 까다로운 조건을 뜻하는 '까다롭지만'이 가장 유사하다. '곤란하다'는 처지가 난처함을 뜻해 문맥에 덜 맞고, 나머지는 반대 의미이거나 무관하다.

### ANSWER
C"
