id,trial,answer,pred,response
CSAT_korean_14_14,0,E,,"정답은 D입니다.

설명:
A: (ㄱ)에 들어갈 말은 ‘형용사’이다. - 이것은 올바른 설명입니다. 더-하다의 첫 번째 의미는 형용사로 사용되며, 어떤 기준보다 정도가 심하다는 형용사적 특성을 나타냅니다.
B: (ㄴ)에 들어갈 말은 ‘…에 …을’이다. - 이것은 올바른 설명입니다. 더하다의 두 번째 의미에서는 목적어와 함께 사용되어 더 보태어 늘리거나 많게 하다는 의미를 나타냅니다.
C: (ㄷ)에는 ‘그의 등장은 영화에 재미를 더했다.’를 넣을 수 있다. - 이것은 올"
CSAT_korean_18_11,0,C,,"문제에서는 최소 대립쌍을 통해 음운 체계를 수립하는 과정을 설명하고 있습니다. [A]에서 최소 대립쌍을 찾아 음운들을 추출하고, [B]에서 그 음운들을 확인하는 과정을 거칩니다. [B]에서 제시된 국어의 단모음 체계를 보면, 전설 모음과 후설 모음, 평순과 원순, 그리고 고모음, 중모음, 저모음으로 분류되어 있습니다.

보기에서 제시된 옵션들을 분석해보면:
- A: 2개의 전설 모음 (ㅣ, ㅟ)
- B: 2개의 중모음 (ㅔ, ㅚ)
- C: 3개의 평순 모음 (ㅣ, ㅡ, ㅔ)
- D: 3개의 고"
CSAT_korean_18_12,0,B,,"문제에서 요구하는 것은 (ㄱ) 발가락, (ㄴ) 소나무, (ㄷ) 이튿날과 같이 받침 ㄹ의 변화를 보이는 예를 찾는 것입니다. 각각의 예에서 발생하는 변화는 다음과 같습니다:
- (ㄱ) 발가락에서는 발의 ㄹ이 유지됩니다.
- (ㄴ) 소나무에서는 솔의 ㄹ이 탈락합니다.
- (ㄷ) 이튿날에서는 이틀의 ㄹ이 ㄷ으로 변합니다.

이제 <보기>에서 이러한 변화를 보이는 예를 찾아야 합니다:
- 솔방울에서는 솔의 ㄹ이 유지됩니다.
- 푸나무에서는 "
CSAT_korean_18_14,0,C,,정답은 D입니다. (a)의 좋은과 (c)의 반짝이는은 각각 형용사로서 문장에서 수식어의 역할을 하고 있습니다. 서술어가 아닙니다. 따라서 D 옵션이 적절하지 않은 설명입니다.
CSAT_korean_13_12,0,A,,"맥락 (가)에서 언급된 단어 꽃이랑과 꽃오목의 표준 발음을 찾기 위해 (나)의 표준 발음법 조항을 참고해야 합니다.

- 꽃이랑의 경우, 조항 제29항에 따라 앞 단어의 끝 자음 ㅊ 뒤에 이가 오므로, ㄴ 소리를 첨가하여 [꼰니랑]으로 발음합니다.
- 꽃오목의 경우, 조항 제15항에 따라 받침 ㅊ 뒤에 모음 ㅗ가 오므로, 대표음으로 바꾸어서 뒤 음절 첫소리로 옮겨 발음하면 [꼬도목]이 됩니다.

따라서, 올바른 발음은 (ㄱ) : ["
CSAT_korean_13_14,0,E,,정답은 D입니다. (ㄹ) 우리는 대화에서 선생님이 자신과 자신의 가족을 포함하여 사용하고 있으므로 청자를 포함하고 있다고 볼 수 있습니다. 따라서 D 옵션은 적절하지 않은 설명입니다.
CSAT_korean_13_15,0,C,,정답은 E입니다.
CSAT_korean_15_13,0,E,,"정답은 D입니다.

설명:
- (ㄱ) 엄마와 (ㅅ) 우리 아들은 현재의 담화 상황에 참여하고 있는 사람을 가리키므로 B는 적절합니다.
- (ㄴ) 저거와 (ㄷ) 저거는 동일한 대상을 가리키므로 C는 적절합니다.
- (ㄹ) 오늘 하루는 현재 날짜를 가리키고, (ㅁ) 어제는 그 전날을 가리키므로 D는 적절하지 않습니다.
- (ㄱ) 엄마와 (ㅂ) 누나는 청자의 관점에서 사용한 지칭어이므로 A는 적절합니다.
- (ㅂ) 누나와 (ㅇ) 영수는 화자와 청자를 제"
CSAT_korean_15_15,0,B,C,C
CSAT_korean_16_11,0,A,,정답: D
CSAT_korean_19_13,0,D,,정답은 C입니다.
CSAT_korean_20_12,0,C,E,E
CSAT_korean_15_12,0,C,,정답은 E입니다.
CSAT_korean_17_13,0,C,D,D
CSAT_korean_15_14,0,B,B,B
Kedu_14_1,0,C,C,C
Kedu_14_2,0,D,C,C
Kedu_14_3,0,B,B,B
Kedu_14_4,0,C,D,D
Kedu_14_5,0,A,,"자음의 조음 위치를 파악하기 위해서는 각 단어의 자음을 분석해야 합니다.

A: 정문 - [정] ㅈ(치경), ㅇ(구개), [문] ㅁ(순음), ㄴ(설음)
B: 단상 - [단] ㄷ(치경), ㄴ(설음), [상] ㅅ(치경), ㅇ(구개)
C: 건물 - [건] ㄱ(구개), ㄴ(설음), [물] ㅁ(순음), ㄹ(설음)
D: 행복 - [행] ㅎ(후치), ㅇ(구개), [복] ㅂ(순음), ㄱ(구개)

각 단어의 자음 조음 위치를 비교해보면:
- A: 치경, 구개, 순음, 설음
- B:"
Kedu_14_6,0,D,,"정답은 C입니다. ㄱ에서 물건값은 [물건깝]으로 발음되는데, 이는 ㄱ과 ㅂ 사이에서 발생하는 음운 변동으로 인해 ㄱ이 ㅂ 앞에서 된소리 ㄲ으로 변하는 현상입니다. 이 변동은 음소의 개수를 변화시키지 않으므로, 음운 변동 전과 후의 음소 개수가 같습니다."
Kedu_14_7,0,B,C,C
Kedu_14_8,0,A,,정답: D
Kedu_14_9,0,A,,정답: C
Kedu_14_10,0,B,,"정답: B

설명: 
A: 잃는다[일른다] - 탈락
B: 열역학[열려칵] - 대치, 첨가, 축약
C: 부엌문[부엉문] - 대치
D: 결단력[결딴녁] - 대치, 축약

B 옵션인 열역학[열려칵]에서는 대치(역이 려로), 첨가(려 뒤에 칵), 축약(학이 칵으로 간소화) 등의 음운 변동이 나타나므로 가장 다양한 유형의 음운 변동이 나타납니다."
Kedu_14_11,0,A,C,C: 밝 + 고  [발꼬]
Kedu_14_12,0,D,D,D
Kedu_14_13,0,B,,정답: C
Kedu_14_14,0,A,,정답: C: 물동이
Kedu_14_15,0,C,,정답: B: 착하다
Kedu_14_16,0,D,A,A
Kedu_14_17,0,B,A,A
Kedu_14_18,0,D,B,B
Kedu_14_19,0,C,,"정답은 C: 톱질입니다. A, B, D는 모두 접미사가 -개, -레, -댕으로 물체나 상태를 나타내는 반면, C의 -질은 동작이나 행위를 나타내는 접미사입니다. 따라서 성격이 다른 접미사는 C: 톱질입니다."
Kedu_14_20,0,B,D,D
Kedu_14_21,0,C,,"정답: C

설명: A, B, D 옵션은 모두 높임법을 사용하는 표현들입니다. A에서는 드려라가 높임의 표현, B에서는 여쭤가 높임의 표현, D에서는 뵙게가 높임의 표현입니다. 반면, C 옵션에서 잡숫는다는 높임의 성격이 없는 일반적인 동사 사용으로, 다른 세 옵션과 성격이 다릅니다. 따라서 C가 정답입니다."
Kedu_14_22,0,D,D,D
Kedu_14_23,0,A,,정답: B
Kedu_14_24,0,D,B,B
Kedu_14_25,0,A,C,C
Kedu_14_26,0,D,,정답: D
Kedu_14_27,0,C,D,D
Kedu_14_28,0,A,A,"A: ㄱ: 과거 시제, 완료상"
Kedu_14_29,0,C,C,C
Kedu_14_30,0,D,D,D
Kedu_14_31,0,C,C,C
Kedu_14_32,0,C,,"정답: D

설명: 
A: 담장 - 담(벽) + 장(막다)의 합성어로, 벽을 막는 것의 의미를 가짐.
B: 면도칼 - 면도(얼굴의 털을 깎다) + 칼의 합성어로, 얼굴의 털을 깎는 도구의 의미를 가짐.
C: 송수신 - 송신(보내다) + 수신(받다)의 합성어로, 보내고 받는 행위의 의미를 가짐.
D: 술주정 - 술 + 주정(술을 마시고 난 후의 행동)의 합성어로, 술을 마시고 난 후의 행동을 의미하는 것이 아니라 술을 마시고 난 후의 불쾌한 행동을 의미함. 이는 다른 합성어들과"
Kedu_14_33,0,D,,"한자어로만 묶인 것을 찾기 위해 각 괄호 안의 단어를 살펴보겠습니다.

ㄱ. 하필 - 한자어가 아님
ㄴ. 동살 - 한자어 (동東, 살殺)
ㄷ. 모자 - 한자어가 아님 (모母, 자子는 한자이지만 모자라는 단어 자체는 한자어가 아님)
ㄹ. 울력 - 한자어 (울울, 력력)
ㅁ. 하마 - 한자어가 아님 (하下, 마馬는 한자이지만 하마라는 단어 자체는 한자어가 아님)
ㅂ. 미안 - 한자어 (미美, 안安)

따라서 한자어로만 묶인 것은 ㄴ (동살), ㄹ (울력), ㅂ (미안) 입니다.

정"
Kedu_14_34,0,D,D,D
Kedu_14_35,0,C,,정답: C
Kedu_14_36,0,A,A,"A: 다른 - 형용사 (adjective)
B: 느린 - 형용사 (adjective)
C: 큰 - 형용사 (adjective)
D: 높은 - 형용사 (adjective)

모든 옵션에서 괄호 안의 단어는 형용사입니다. 따라서 품사가 다른 것은 없습니다. 그러나 문제의 의도를 정확히 파악하기 어렵지만, 모든 답이 같은 품사로 보이므로, 특별히 다른 것을 선택할 수 없습니다. 정답을 선택할 수 없습니다."
Kedu_14_37,0,D,,"정답은 D입니다. D번 보기의 단어들은 모두 파생어로 되새기다, 엇나가다, 꼬락서니는 각각 되새기다-되새김, 엇나가다-엇나감, 꼬락서니-꼬락서니하다 등으로 파생어를 형성합니다."
Kedu_14_38,0,B,,정답: B
Kedu_14_39,0,B,,"정답은 B입니다. 

ㄱ. 낯설다 - 형용사
ㄴ. 헐뜯다 - 동사
ㄷ. 얕보다 - 동사
ㄹ. 굳세다 - 형용사
ㅁ. 뛰어나다 - 형용사
ㅂ. 바로잡다 - 동사
ㅅ. 쓰디쓰다 - 형용사
ㅇ. 굶주리다 - 동사

옵션 B (A: ㄴ, ㄷ, ㅇ B: ㄱ, ㅁ, ㅅ)는 동사와 형용사를 올바르게 구분하고 있습니다."
Kedu_14_41,0,B,,정답: C
Kedu_14_42,0,A,B,B: 배열적 의미
Kedu_14_43,0,D,C,C: 목도리 - 머플러
Kedu_14_44,0,C,C,C
Kedu_14_45,0,B,,"정답은 A입니다. ㄱ (아이가 집에 가지 않았다)와 ㄹ (철수와 친한 민수의 동생이 군대에 갔다) 모두 구문적 중의성을 가지고 있습니다. ㄱ은 아이가 집에 가지 않았다에서 가지 않았다가 집에 가는 것을 거부했다는 의미인지, 아니면 집에 가는 대신 다른 곳에 갔다는 의미인지 모호합니다. ㄹ은 철수와 친한 민수의 동생이 군대에 갔다에서 민수의 동생이 철수와 친한 것인지, 아니면 민수가 철수와 친한 것인지 모호합니다."
Kedu_14_46,0,C,,"정답은 C입니다. 선택지 C에 포함된 ㄴ, ㄷ, ㅁ의 각 동음어는 모두 고유어로 이루어져 있습니다. 

- ㄴ. 풀을 쑤다 (고유어) - 풀을 베다 (고유어)
- ㄷ. 죽어서 재가 되다 (고유어) - 높은 재를 넘다 (고유어)
- ㅁ. 가마를 태우다 (고유어) - 가마에 콩을 삶다 (고유어)

다른 선택지들은 한자어가 포함되어 있습니다."
Kedu_14_47,0,C,C,C
Kedu_14_48,0,B,B,B
Kedu_14_49,0,A,D,D
Kedu_14_50,0,D,D,D
Kedu_14_51,0,B,C,C
Kedu_14_52,0,A,,정답: D
Kedu_14_53,0,C,A,A
Kedu_14_54,0,B,,정답은 B입니다.
Kedu_14_55,0,A,C,C: 그가 언제 올 지를 모르겠다.
Kedu_14_56,0,D,,정답은 C: 왕십리: Wangsimni 입니다. 로마자 표기법에 따르면 왕십리는 Wangsimni가 아니라 Wangsimri로 표기되어야 합니다. 따라서 C가 옳지 않은 표기입니다.
Kedu_14_57,0,B,,정답: C
Kedu_15_1,0,B,B,B
Kedu_15_2,0,D,D,D
Kedu_15_3,0,D,D,D
Kedu_15_4,0,A,C,C
Kedu_15_5,0,A,,정답: D
Kedu_15_6,0,B,C,C
Kedu_15_7,0,D,B,B
Kedu_15_8,0,C,B,B
Kedu_15_9,0,C,,정답은 D입니다.
Kedu_15_10,0,A,,정답: C
Kedu_15_11,0,B,,"‘입학생’의 표준발음은 [입학셍]으로 발음됩니다. 이때 음운변동은 다음과 같습니다:

1. ㅎ + ㅅ → [ㅌ] : ‘학생’에서 ‘학’의 종성 ㅎ과 ‘생’의 초성 ㅅ이 만나서 [ㅌ]으로 발음됩니다.

따라서 음운변동은 총 1회 발생합니다.

정답: A"
Kedu_15_12,0,D,,"보기에서 제시된 음운변동은 ㄹ 받침이 다음 음절의 모음과 만나면서 발생하는 현상입니다. 각 옵션을 분석해보겠습니다.

A: ㉠ - 삼라만상에서 라는 ㄹ 받침이 다음 모음 ㅏ와 만나서 라로 발음됩니다.
B: ㉡ - 집합에서 합은 ㅎ 받침이 다음 모음과 만나지 않고, ㅎ 자체가 발음됩니다.
C: ㉢ - 낳아에서 낳은 ㅎ 받침이 다음 모음 ㅏ와 만나서 낳아로 발음됩니다.
D: ㉣ - 막는에서 막은 ㄱ 받침이 다음 모음 ㅡ와 만나서 막는으로 발음됩니다.

보기에서 나"
Kedu_15_13,0,C,A,A
Kedu_15_14,0,B,,정답: B
Kedu_15_15,0,C,,정답은 C입니다.
Kedu_15_16,0,A,B,B
Kedu_15_17,0,C,C,C
Kedu_15_18,0,D,C,C
Kedu_15_19,0,A,A,A
Kedu_15_20,0,A,C,C: (다섯) 사람을 만났다./학생 (다섯)이 왔다.
Kedu_15_21,0,A,C,C
Kedu_15_22,0,B,C,C
Kedu_15_23,0,D,D,D
Kedu_15_24,0,B,,정답: A
Kedu_15_25,0,C,C,C
Kedu_15_26,0,B,,정답: B
Kedu_15_27,0,D,,정답: D
Kedu_15_28,0,C,C,C
Kedu_15_29,0,B,C,C
Kedu_15_30,0,A,D,D
Kedu_15_31,0,D,,"정답은 B: 톱니입니다.

설명: 뱃머리, 병목, 주걱턱은 모두 어떤 대상의 특정 부분을 지칭하는 말입니다. 뱃머리는 배의 앞부분, 병목은 병의 좁은 부분, 주걱턱은 사람의 턱 중 특히 넓고 튀어나온 부분을 의미합니다. 반면, 톱니는 도구나 기계의 일부분으로서 기능적인 역할을 하는 부분을 의미하며, 다른 세 개의 옵션과는 다르게 특정 대상의 일부분을 지칭하는 것이 아니라 기능적인 요소를 나타냅니다. 따라서 의미 관계가 다른 것은 B: 톱니입니다."
Kedu_15_32,0,A,,정답은 D입니다. 아버지와 마담은 모두 인칭 대명사입니다.
Kedu_15_33,0,D,B,B: 아버지 - 부친
Kedu_15_34,0,A,,"정답: D: 에어컨

에어컨은 에어(air, 영어)와 컨디셔너(conditioner, 영어)의 합성어로, 두 가지 이상의 어종으로 이루어진 혼종어입니다."
Kedu_15_35,0,C,C,C: 나무 - 뿌리
Kedu_15_36,0,D,D,D
Kedu_15_37,0,C,,정답: B
Kedu_15_38,0,A,B,B: 넌 (커서) 과학자가 되어라.
Kedu_15_39,0,B,B,B
Kedu_15_40,0,D,B,B
Kedu_15_41,0,D,,정답: A
Kedu_15_42,0,B,,정답: D
Kedu_15_43,0,C,C,C: 사회적 의미
Kedu_15_44,0,A,,정답은 B입니다. 출석 - 결석과 넓다 - 좁다는 모두 상태의 반대를 나타내는 반의어입니다.
Kedu_15_45,0,B,,"다의어는 한 단어가 두 가지 이상의 의미를 가지는 경우를 말합니다. 각 문장에서 괄호 안의 단어의 의미를 분석해보겠습니다.

ㄱ. 쓴다와 써야 한다에서 쓴다는 사용하다의 의미이고, 써야 한다는 사용해야 한다의 의미로, 두 문장 모두 사용하다라는 의미로 쓰였습니다. 따라서 다의어 관계는 아닙니다.

ㄴ. 켰다는 첫 번째 문장에서는 기지개를 펴다의 의미로, 두 번째 문장에서는 전원을 켜다의 의미로 사용되었습니다. 이는 다의어 관계입니다.

ㄷ. 거칠었다와 거칠게에서 거"
Kedu_15_46,0,B,B,B
Kedu_15_47,0,B,B,B
Kedu_15_48,0,A,A,A
Kedu_15_49,0,C,,정답: C
Kedu_15_50,0,A,,정답은 B입니다.
Kedu_15_51,0,C,C,C
Kedu_15_52,0,D,C,C
Kedu_15_53,0,B,,정답은 A: 넷째 - 안절부절하다 입니다. 이 선택지에서 넷째와 안절부절하다 모두 표준어입니다. 다른 선택지들은 표준어와 비표준어의 조합이거나 관련 없는 단어들의 조합입니다.
Kedu_15_54,0,B,,정답은 A입니다. (The correct answer is A.)
Kedu_15_55,0,C,,정답: A: ㅸ
Kedu_15_56,0,C,,정답은 C입니다.
Kedu_16_1,0,B,,정답: D
Kedu_16_2,0,B,,정답: D
Kedu_16_3,0,C,C,C: 듣보다
Kedu_16_4,0,B,C,C
Kedu_16_5,0,D,,"정답은 B입니다. B 옵션의 빈둥빈둥, 따옥따옥, 하늘하늘은 모두 의태어입니다. 다른 옵션들은 의성어가 포함되어 있습니다."
Kedu_16_6,0,D,D,D
Kedu_16_7,0,A,,"문장별 단어 수를 세어보겠습니다.

A: 그가 가면 나도 또한 간다. -> 5개의 단어
B: 머문 자리가 정말 아름답다. -> 4개의 단어
C: 선생님께서 저녁을 맛있게 드셨습니다. -> 5개의 단어
D: 몸 둘 바를 모르겠어요. -> 4개의 단어

A와 C가 각각 5개의 단어로 가장 많습니다. 따라서 정답은 A와 C입니다. 그러나 하나의 정답만 선택해야 하므로, 첫 번째로 나온 A를 선택합니다.

정답: A"
Kedu_16_8,0,C,A,A
Kedu_16_9,0,A,A,A
Kedu_16_10,0,C,,"한국어의 자음에 관한 설명을 분석해보겠습니다.

ㄱ. 폐쇄음은 양순, 치조, 연구개의 조음위치에서 조음된다. - 이 설명은 정확합니다. 한국어의 폐쇄음은 양순음(ㅂ, ㅍ), 치조음(ㄷ, ㅌ, ㄱ, ㅋ), 연구개음(ㄲ, ㄸ, ㅃ) 등에서 발견됩니다.

ㄴ. 마찰음은 치조음, 경구개음, 후음으로 실현된다. - 이 설명은 부정확합니다. 한국어의 마찰음은 주로 치조음(ㅈ, ㅊ, ㅅ, ㅆ)과 후음(ㅎ)에서 발견되며, 경구개음은 해당하지 않습니다.

ㄷ. 공명음에는 비음과 유음이"
Kedu_16_11,0,D,A,A
Kedu_16_12,0,C,C,C
Kedu_16_13,0,A,,"정답은 C입니다. 

ㄱ. 좋지[조치]와 밝히다[발키다]는 ‘축약’이 아니라 ‘음운 동화’의 예입니다.
ㄴ. 잎도[입또]는 ‘첨가’가 적용되었다는 설명이 맞습니다. ‘ㄷ’이 ‘ㄸ’으로 첨가되었습니다.
ㄷ. 다치어 → (다쳐) → [다처]는 ‘탈락’이 적용되었다는 설명이 맞습니다. ‘ㅣ’가 탈락하였습니다.
ㄹ. 신여성[신녀성]은 ‘대치’가 아니라 ‘음운 동화’의 예입니다. ‘여’가 ‘녀’로 변화하였습니다.

따라서, 옳은 설명은 ㄴ과 ㄷ이므로, 정답은 C입니다."
Kedu_16_14,0,A,,정답은 B입니다.
Kedu_16_15,0,B,,"단어들을 분석해보면 다음과 같습니다:

1. 접는에서는 접과 는이 결합되어 있으며, 특별한 음운 변화는 없습니다.
2. 국물에서는 국과 물이 결합되어 있으며, 국의 마지막 음 ㄱ이 물의 첫 음 ㅁ에 영향을 받아 ㄱ이 ㅁ으로 변화하여 [굼물]로 발음됩니다. 이는 역행 동화입니다.
3. 맏이에서는 맏과 이가 결합되어 있으며, 맏의 마지막 음 ㅅ이 이의 첫 음 ㅇ에 영향을 받아 ㅅ이 탈락하고 [마이]로 발음"
Kedu_16_16,0,D,,정답: C
Kedu_16_17,0,C,C,C
Kedu_16_18,0,A,,"정답은 D입니다. /ㄷ, ㅌ, ㅆ/는 장애음이고, /ㅚ, ㅣ/는 고모음입니다."
Kedu_16_19,0,C,C,C
Kedu_16_20,0,C,,정답: C
Kedu_16_21,0,B,,정답: C
Kedu_16_22,0,D,,정답: C
Kedu_16_23,0,C,C,C
Kedu_16_24,0,A,A,A
Kedu_16_25,0,C,C,C
Kedu_16_26,0,B,D,D
Kedu_16_27,0,A,D,D
Kedu_16_28,0,D,C,C
Kedu_16_29,0,D,C,C
Kedu_16_30,0,A,A,A
Kedu_16_31,0,A,B,B
Kedu_16_32,0,D,A,A
Kedu_16_33,0,D,D,D
Kedu_16_34,0,B,,정답: B
Kedu_16_35,0,C,C,C
Kedu_16_36,0,D,,정답: D
Kedu_16_37,0,A,,정답: A
Kedu_16_38,0,B,,정답: B
Kedu_16_39,0,B,D,D
Kedu_16_40,0,C,,정답: D
Kedu_16_41,0,A,A,A
Kedu_16_42,0,C,C,C: 머릿속에 떠오르는 ‘밥’의 개념
Kedu_16_43,0,C,C,C
Kedu_16_44,0,C,D,D
Kedu_16_45,0,B,,정답: A
Kedu_16_46,0,D,,정답: B
Kedu_16_47,0,B,,정답: C
Kedu_16_48,0,D,B,B
Kedu_16_49,0,A,,정답은 D입니다.
Kedu_16_50,0,A,C,C: 벚꽃 - beotkot
Kedu_16_51,0,B,B,B: vision - 비젼
Kedu_16_52,0,C,,"정답은 B: 찌꺼기 - 찌끼 입니다. 찌꺼기와 찌끼는 서로 다른 의미를 가지고 있으며, 찌끼는 표준어가 아닙니다. 다른 선택지들은 모두 복수 표준어의 짝이 맞습니다."
Kedu_16_53,0,B,,정답: C
Kedu_16_54,0,C,C,C
TK_2016_1,0,C,C,C: 가기로 했다
TK_2016_2,0,D,D,D
TK_2016_3,0,A,A,A
TK_2016_4,0,C,C,C
TK_17_1,0,B,,정답: B
TK_17_2,0,A,A,A
TK_17_3,0,D,D,D
TK_17_4,0,A,A,A
TK_2018_1,0,B,B,B
TK_2018_2,0,A,A,A
TK_2018_3,0,C,C,C
TK_2018_4,0,D,D,D
TK_2019_1,0,B,B,B: 보거나
TK_2019_2,0,A,A,A
TK_2019_3,0,D,D,D
TK_2019_4,0,D,D,D
TK_2022_1,0,A,A,A
TK_2022_2,0,B,B,B
TK_2022_3,0,C,C,C
TK_2022_4,0,D,D,D
CSAT_korean_23_1,0,D,,정답: E
CSAT_korean_23_2,0,E,,"정답: E

설명:
ⓓ(내가 진정으로 좋아하는 일이 무엇인지 나에게 묻게 되었다.)는 학생이 자신에게 질문을 던지는 것으로, 독자 자신에게서 답을 찾는 질문에 해당합니다. ⓔ(글 쓰는 일에서 가장 큰 행복을 느꼈던 나를 발견)은 학생이 자신의 경험을 통해 답을 찾은 것으로, 독자의 경험에서 답을 찾아내는 모습을 보여줍니다. 따라서 E 옵션이 가장 적절합니다."
CSAT_korean_23_3,0,A,A,A
CSAT_korean_23_4,0,D,D,D
CSAT_korean_23_5,0,E,E,E
CSAT_korean_23_6,0,C,C,C
CSAT_korean_23_7,0,B,B,B
CSAT_korean_23_8,0,E,E,E
CSAT_korean_23_9,0,B,B,B
CSAT_korean_23_10,0,D,D,D
CSAT_korean_23_11,0,E,E,E
CSAT_korean_23_12,0,B,C,C
CSAT_korean_23_13,0,E,,정답: E
CSAT_korean_23_14,0,C,C,C
CSAT_korean_23_15,0,D,B,"B: 클라이버의 결론에 따르면, 기초 대사량이 동물의 체표 면적에 비례한다고 볼 수 없겠군."
CSAT_korean_23_16,0,D,C,C
CSAT_korean_23_17,0,A,D,D
CSAT_korean_23_18,0,D,D,D
CSAT_korean_23_19,0,C,C,C
CSAT_korean_23_20,0,C,C,C
CSAT_korean_23_21,0,E,E,E
CSAT_korean_23_22,0,A,A,A
CSAT_korean_23_23,0,E,E,E
CSAT_korean_23_24,0,C,C,C
CSAT_korean_23_25,0,C,C,C
CSAT_korean_23_26,0,D,D,D
CSAT_korean_23_27,0,A,A,A
CSAT_korean_23_28,0,E,E,E
CSAT_korean_23_29,0,A,A,A
CSAT_korean_23_30,0,B,B,B
CSAT_korean_23_31,0,A,A,A
CSAT_korean_23_32,0,D,D,D
CSAT_korean_23_33,0,B,B,B
CSAT_korean_23_34,0,C,C,C
CSAT_korean_22_1,0,B,B,B
CSAT_korean_22_2,0,E,E,E
CSAT_korean_22_3,0,A,A,A
CSAT_korean_22_4,0,A,C,C
CSAT_korean_22_5,0,C,C,C: 절대정신의 세 가지 형태는 지성의 세 가지 형식이 인식하는 대상이다.
CSAT_korean_22_6,0,D,,"정답: D

설명:
직관은 주어진 물질적 대상을 감각적으로 지각하는 지성을 의미합니다. 사유는 대상을 개념을 통해 파악하는 순수한 논리적 지성을 의미합니다. D 옵션에서 예술의 새로운 개념을 설정하는 것은 사유를 통해라는 부분은 적절하게 사유의 개념을 적용하고 있습니다. 그러나 이를 바탕으로 새로운 감각을 일깨우는 작품의 창작을 기획하는 것은 직관을 통해 이루어지겠군이라는 부분은 직관의 정의와 일치하지 않습니다. 직관은 감각적 지각을 통한 것이므로, 작품의 창작 기획은 사"
CSAT_korean_22_7,0,C,C,C
CSAT_korean_22_8,0,B,D,D
CSAT_korean_22_9,0,C,E,E
CSAT_korean_22_10,0,B,B,B
CSAT_korean_22_11,0,E,A,A
CSAT_korean_22_12,0,E,,"정답: E

설명:
㉠ 금 본위 체제에서는 각 국가의 통화 가치가 금에 고정되어 있으므로, 환율은 자동적으로 결정되고, 국가 간의 환율 가짓수는 제한적입니다.
㉡ 브레턴우즈 체제에서는 달러화가 기축 통화로 사용되며, 다른 국가들은 달러화에 대해 자국 통화의 가치를 고정합니다. 이로 인해 교차 환율은 달러화를 기준으로 자동적으로 결정되며, 환율의 가짓수는 제한적입니다.
㉢ 각 국가가 다른 통화를 사용하고 기축 통화가 없는 경우, 두 국가를 짝짓는 경우의 수만큼 환율의 가짓수가 생"
CSAT_korean_22_13,0,D,D,D
CSAT_korean_22_14,0,D,D,D
CSAT_korean_22_15,0,B,C,C
CSAT_korean_22_16,0,D,C,C
CSAT_korean_22_17,0,A,D,D
CSAT_korean_22_18,0,C,C,C
CSAT_korean_22_19,0,C,C,C
CSAT_korean_22_20,0,B,B,B
CSAT_korean_22_21,0,D,D,D
CSAT_korean_22_22,0,A,A,A
CSAT_korean_22_23,0,D,C,C
CSAT_korean_22_24,0,D,D,D
CSAT_korean_22_25,0,C,C,C
CSAT_korean_22_26,0,E,E,E
CSAT_korean_22_27,0,E,E,E
CSAT_korean_22_28,0,B,D,D
CSAT_korean_22_29,0,A,A,A
CSAT_korean_22_30,0,C,A,A
CSAT_korean_22_31,0,E,E,E
CSAT_korean_22_32,0,D,D,D
CSAT_korean_22_33,0,E,E,E
CSAT_korean_22_34,0,C,C,C
TK_2016_5,0,A,A,A
TK_2016_6,0,B,B,B
TK_2016_7,0,D,D,D: 화재 예방
TK_2016_8,0,B,B,B: 접수 방법
TK_2016_9,0,B,B,B
TK_2016_10,0,D,D,D
TK_2016_11,0,A,A,A
TK_2016_12,0,A,C,C: (다)-(라)-(가)-(나)
TK_2016_13,0,B,A,A: (가)-(다)-(나)-(라)
TK_2016_14,0,C,C,C: (나)-(가)-(라)-(다)
TK_2016_15,0,B,B,B: 표현력을 높이는 데에
TK_2016_16,0,C,C,C
TK_2016_17,0,D,D,D
TK_2016_18,0,B,B,B
TK_2016_19,0,D,D,D
TK_2016_20,0,A,C,C
TK_2016_21,0,B,B,B
TK_2016_22,0,D,D,D
TK_2016_23,0,C,C,C
TK_2016_24,0,D,D,D
TK_2016_25,0,A,A,A
TK_2016_26,0,D,D,D
TK_2016_27,0,C,C,C: 아이의 성향에 맞게
TK_2016_28,0,A,A,A: 전문가를 활용하는
TK_2016_29,0,B,B,B
TK_2016_30,0,A,A,A: 가치가 사라지는
TK_2016_31,0,D,D,D
TK_2016_32,0,D,D,D
TK_2016_33,0,C,C,C
TK_2016_34,0,A,A,A
TK_2016_35,0,D,D,D
TK_2016_36,0,C,C,C
TK_2016_37,0,B,B,B
TK_2016_38,0,B,B,B
TK_2016_39,0,B,C,C
TK_2016_40,0,B,B,B
TK_2016_41,0,A,A,A
TK_2016_42,0,B,B,B
TK_2016_43,0,A,C,C
TK_2016_44,0,C,C,C
TK_2016_45,0,C,D,D
TK_2016_46,0,B,A,A
TK_2016_47,0,D,D,D
TK_2016_48,0,D,D,D: 창의성이 발휘될 수 있는
TK_2016_49,0,A,A,A
TK_2017_5,0,B,B,B
TK_2017_6,0,B,B,B
TK_2017_7,0,A,A,A: 자연 보호
TK_2017_8,0,B,B,B: 배달 안내
TK_2017_9,0,A,A,A
TK_2017_10,0,A,A,A
TK_2017_11,0,B,B,B
TK_2017_12,0,A,A,A
