qid,category,answer,pred,response
Reading Comprehension-374,Reading Comprehension,B,B,"동물원이 사람 중심이 아닌 동물 중심으로 변화해야 하며, 이를 위해 관람객의 불편함과 인식 변화가 필요하다는 내용이 핵심이다. 따라서 제목으로 가장 적절한 것은 동물 중심으로 변화하는 동물원의 과제이다.

### ANSWER
B"
Reading Comprehension-375,Reading Comprehension,A,A,"이 글은 책의 가치와 내용을 소개하면서, 독자들이 이 책을 통해 자신을 이해하고 심적 부담에서 벗어나길 바란다고 밝히고 있다. 따라서 책을 널리 알리고 읽기를 권유하는 목적이 가장 적절하다. 식사 비유는 책의 성격을 설명하기 위한 표현일 뿐이다.

### ANSWER
A"
Reading Comprehension-376,Reading Comprehension,A,A,"The passage explains reinforcement concepts and gives specific, practical steps for handling a child's tantrum, such as withholding attention and allowing the child to calm down alone. This constitutes concrete guidance for educating children rather than general program information or mere emphasis on early correction. Therefore, the writer's purpose is to introduce specific methods for teaching children.

### ANSWER
A"
Reading Comprehension-377,Reading Comprehension,D,D,"㉠ '입을 모은다'는 여러 사람이 같은 의견을 말한다는 뜻의 관용 표현이다. 본문에서 전문가들이 프리미엄 김밥 시장을 육성해야 한다고 한목소리로 주장하는 맥락이므로 D가 가장 적절하다.

### ANSWER
D"
Reading Comprehension-378,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-379,Reading Comprehension,A,C,"(나)에서 대칭 구도가 세계적으로 일반적이며 특히 서양 고전 건축에서 강하게 나타난다고 설명한다. 이어서 (다)는 그러한 보편적 현상과 달리 한국 전통 건축에서 대칭 구도를 찾기 어려운 이유를 묻고 자연 지세에 순응했기 때문이라고 답한다. (가)는 한국 전통 건축의 비대칭성을 구체적인 사례와 함께 설명하며 이를 뒷받침한다. 마지막으로 (라)는 규모가 큰 건축물에서도 대칭이 가능함을 지적하며 비대칭이 의도적 선택임을 결론짓는다. 따라서 올바른 순서는 (나)-(다)-(가)-(라)이다.

### ANSWER
C"
Rare Words-29,Rare Words,B,B,"### ANSWER
B"
Rare Words-30,Rare Words,D,D,"'터수'는 사전에서 '살림살이의 형편이나 정도'와 '서로 사귀는 사이'라는 두 가지 의미를 가진 단어입니다. 다른 보기들은 이러한 뜻과 관련이 없습니다. 따라서 문제의 조건에 가장 알맞은 것은 '터수'입니다.

### ANSWER
D"
Rare Words-31,Rare Words,E,E,"The question asks for a word meaning ""outwardly similar but completely different inside."" The standard word for this is ""사이비,"" but among the given choices, ""사시이비"" is the only related Sino-Korean term and is the closest intended answer. The other options are unrelated or not standard words.

### ANSWER
E"
Rare Words-32,Rare Words,D,D,"한밤중은 깊은 밤을 뜻하지만, 비유적으로 아무것도 보이지 않는 어둠처럼 어떤 일에 대해 전혀 모르는 상태를 나타냅니다. 다른 선택지들은 물리학 용어, 가족 관계, 시간, 짝 등으로 의미가 맞지 않습니다. 따라서 '어떤 일에 대해 전혀 모르고 있는 상태'를 뜻하는 단어는 한밤중입니다.

### ANSWER
D"
Rare Words-33,Rare Words,E,E,"깍짓동은 콩이나 팥의 깍지를 줄기가 달린 채로 묶은 큰 단을 뜻하며, 비유적으로 몹시 뚱뚱한 사람의 몸집을 가리키는 말로도 쓰입니다. 다른 선택지들은 이러한 의미와 관련이 없습니다.

### ANSWER
E"
Rare Words-34,Rare Words,A,A,"""당일치기""는 일이 있는 바로 그 날 하루에 일을 서둘러 끝내는 것을 뜻하는 단어입니다. 다른 보기들은 가지치기, 삼일치, 짧게치기, 옆치기로 의미가 맞지 않습니다.

### ANSWER
A"
Rare Words-35,Rare Words,E,E,"The question asks for the word meaning ""the degree of the goal that was expected to be achieved."" Among the choices, ""기대치"" directly means ""expected value"" or ""expectation level,"" which matches the definition. The other options refer to ready-made clothes, an engine driver, one-to-one, and a windpipe, none of which fit. Therefore, the correct answer is E.

### ANSWER
E"
Rare Words-36,Rare Words,B,B,"The question asks for a word that means both the mood felt in a place or scene and the natural flow of social opinion in an era. ""분위기"" directly corresponds to ""atmosphere"" or ""mood,"" covering both meanings. The other options are not standard words with these definitions. Therefore, the correct choice is 분위기.

### ANSWER
B"
General Knowledge-160,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-161,General Knowledge,D,D,"휘문고, 중동고, 보인고, 단대부고는 실제로 존재하는 고등학교입니다. 그러나 중상고라는 이름의 고등학교는 일반적으로 알려진 학교가 아닙니다. 따라서 존재하지 않는 학교는 중상고입니다.

### ANSWER
D"
General Knowledge-162,General Knowledge,B,B,"드라마 스카이캐슬은 한국의 사교육 열풍을 다룬 작품으로, 그 배경이 되는 동네는 실제로 서울 강남구의 대치동을 모델로 한 것으로 알려져 있습니다. 대치동은 한국에서 사교육이 가장 집중된 지역으로 유명합니다. 따라서 보기 중 옳은 것은 대치입니다.

### ANSWER
B"
General Knowledge-163,General Knowledge,C,C,"김포공항은 제주도행 국내선이 가장 많이 운항되는 공항으로, 서울의 주요 국내선 허브 역할을 합니다. 인천공항은 국제선 위주이며, 청주·대구공항은 제주 노선이 있으나 김포공항보다 운항 횟수가 적습니다.

### ANSWER
C"
General Knowledge-164,General Knowledge,A,A,"### ANSWER
A"
General Knowledge-165,General Knowledge,B,B,"서울 공항은 군용 비행장(공군 기지)으로 사용되는 반면, 인천, 김포, 청주, 대구 공항은 민간 공항이다. 따라서 성격이 다른 공항은 서울 공항이다.

### ANSWER
B"
General Knowledge-166,General Knowledge,B,B,"한라산은 제주도에 있어 남한 내륙이 아니며, 백두산과 금강산은 북한 지역에 속한다. 설악산은 남한 내륙에 있지만 높이가 1,708m로 지리산보다 낮다. 지리산은 남한 내륙에서 가장 높은 산으로 높이가 1,915m이다. 따라서 정답은 지리산이다.

### ANSWER
B"
General Knowledge-167,General Knowledge,A,A,"### ANSWER
A"
Standard Nomenclature-134,Standard Nomenclature,C,C,"사료하다(思料하다)는 '생각하고 헤아리다'라는 뜻으로, 표준어에서 '생각하다'와 동의어로 쓰인다. 나머지 보기들은 수선, 배정, 딸깍, 매입 등으로 의미가 전혀 다르다. 따라서 올바른 표준 전문 용어는 '생각하다'이다.

### ANSWER
C"
Standard Nomenclature-135,Standard Nomenclature,D,D,"### ANSWER
D"
Standard Nomenclature-136,Standard Nomenclature,E,E,"""비조""는 어떤 사물이나 가문의 맨 처음 조상, 시초를 뜻하는 말로, 표준 전문 용어로는 ""시조""가 알맞다. 다른 보기들은 의미상 관련이 없다.

### ANSWER
E"
Standard Nomenclature-137,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-138,Standard Nomenclature,E,E,"""브림(brim)""은 모자나 차양의 가장자리를 뜻하는 외래어로, 표준 전문 용어로는 ""차양""이 적절합니다. 다른 보기들은 의미상 관련이 없습니다.

### ANSWER
E"
Standard Nomenclature-139,Standard Nomenclature,D,D,"### ANSWER
D"
Standard Nomenclature-140,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-141,Standard Nomenclature,E,E,"브라운(brown)은 한국어 표준 전문 용어로 '갈색'에 해당한다. 다른 보기들은 갈색과 관련 없거나 세부 색상을 나타내는 표현이다.

### ANSWER
E"
Reading Comprehension-179,Reading Comprehension,D,D,"The passage reports that eating alone (70.8%) is more common than shopping alone (69.9%), so choice D reverses this order and is incorrect. The other choices accurately reflect the information given.

### ANSWER
D"
Reading Comprehension-180,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-181,Reading Comprehension,B,B,"The passage acknowledges that stress can cause diseases, but its main point is that stress is not entirely harmful. It presents evidence that short-term stress can improve memory, immunity, and adaptability. Thus, the central idea is that stress can have positive effects. Option B best captures this overall message.

### ANSWER
B"
Reading Comprehension-182,Reading Comprehension,D,D,"이 글은 ‘애완동물’이 ‘반려동물’로 불리게 된 배경을 설명하면서, 동물을 인간이 기르는 대상이 아니라 함께 살아가는 친구로 보는 인식의 변화를 강조하고 있습니다. 따라서 중심 생각은 ‘반려동물’이라는 표현에 드러난 동물에 대한 인식 변화입니다.

### ANSWER
D"
Reading Comprehension-183,Reading Comprehension,C,C,"공고문은 다음 달부터 스티커가 없는 차량을 단속한다고 안내하므로, 입주민은 주차 스티커를 발급받아야 합니다. 따라서 관리 사무소에 가서 스티커를 받겠다는 반응이 가장 적절합니다. 다른 선택지들은 공고 내용과 맞지 않습니다.

### ANSWER
C"
Reading Comprehension-184,Reading Comprehension,D,D,"화재 대피 요령에 따르면 대피하지 못한 경우 물에 적신 수건이나 담요로 문틈과 창문을 막아 연기 유입을 차단하라고 하였다. 따라서 D가 본문 내용과 가장 부합한다. A는 뛰어내리는 행동, B는 소리 지르기, C는 그 자리에 머무르는 것으로 모두 본문과 맞지 않다.

### ANSWER
D"
Reading Comprehension-185,Reading Comprehension,A,A,"The passage explains that dormitory noise, especially at night, causes stress. The blank refers to people who are negatively affected by hearing small sounds from neighboring rooms. Those who wake easily from slight noises would experience the most stress in this situation. The other options describe people who cause noise rather than suffer from it. Therefore, the best fit is option A.

### ANSWER
A"
Reading Comprehension-186,Reading Comprehension,A,A,"여름에는 몸속 장기가 차가워지므로 찬 음식보다는 따뜻한 음식으로 뱃속을 덥혀 주어야 한다는 내용이다. 삼계탕이 바로 뜨거운 음식으로 더위를 다스리는 예이다. 따라서 빈칸에는 ‘뜨거운 음식을 먹음으로써’가 가장 적절하다.

### ANSWER
A"
Rare Words-230,Rare Words,C,C,"향수는 고향을 그리워하는 마음이나 시름을 뜻하는 단어입니다. 다른 보기들은 의미가 모두 다릅니다.

### ANSWER
C"
Rare Words-231,Rare Words,A,A,"병의 뚜껑을 여는 데 쓰는 기구는 '병따개'입니다. 다른 보기들은 의미가 모두 다릅니다. 따라서 정답은 A입니다.

### ANSWER
A"
Rare Words-232,Rare Words,C,C,C
Rare Words-233,Rare Words,C,C,"가래떡은 가는 원통형으로 길게 뽑아 일정한 길이로 자른 흰떡을 의미하므로 정답은 C입니다.

### ANSWER
C"
Rare Words-234,Rare Words,D,D,"""세계""는 지구상의 모든 나라나 인류 사회 전체를 뜻하는 단어입니다. 다른 보기들은 각각 계단의 형태, 한계가 되는 각도, 각도를 재는 도구, 기계에 칠하는 작업 등을 의미하므로 문제의 뜻과 맞지 않습니다. 따라서 정답은 D입니다.

### ANSWER
D"
Rare Words-235,Rare Words,B,B,"""뻥튀기""는 본래 튀긴 음식을 가리키지만, 비유적으로 사실이나 물건을 과장하여 크게 부풀리는 일을 뜻하는 말로도 쓰인다. 다른 보기들은 과장이나 부풀림의 의미와 관련이 없다. 따라서 정답은 B이다.

### ANSWER
B"
Rare Words-236,Rare Words,A,A,"""그루잠""은 잠에서 깨었다가 다시 든 잠을 뜻하는 순우리말입니다. 겨울잠은 동물의 동면, 두루치나 그리스는 해당 의미와 무관하며, 돌꼇잠은 일반적인 단어가 아닙니다. 따라서 의미상 알맞은 단어는 그루잠입니다.

### ANSWER
A"
Rare Words-237,Rare Words,B,D,"### ANSWER
D"
Reading Comprehension-380,Reading Comprehension,C,C,"(다)는 인상파 이전 화가들의 특징을 소개하며 대비를 준비하고, (나)는 인상파의 주제가 빛이었음을 설명한다. (가)는 그 빛을 표현하기 위한 새로운 기법을 다루며, (라)는 이를 종합하여 인상파가 그림의 대상을 확장했음을 결론짓는다. 따라서 올바른 순서는 (다)-(나)-(가)-(라)이다.

### ANSWER
C"
Reading Comprehension-381,Reading Comprehension,A,A,"제주관광 호황이 겉으로는 성장한 것처럼 보이지만 실제로는 일부 업종에만 혜택이 집중되고 나머지는 어려움을 겪고 있다는 내용입니다. 이는 겉모습은 좋아 보이지만 실속이 없는 상황을 뜻하는 속담과 잘 어울립니다. 따라서 ㉠에 가장 적절한 속담은 “빛 좋은 개살구”입니다.

### ANSWER
A"
Reading Comprehension-382,Reading Comprehension,C,A,"주어진 문장은 제주관광 호황 속에서도 업종별로 희비가 엇갈린다는 전체적인 요지를 제시하는 문장입니다. 이후에 숙박업과 면세점의 호황 사례, 나머지 업종의 어려움, 관계자의 말이 이어지므로, 이 문장은 구체적인 내용이 시작되기 전인 (가)에 들어가는 것이 자연스럽습니다. (나)나 (다)에 넣으면 앞뒤 내용이 중복되거나 흐름이 어색해집니다. 따라서 정답은 (가)입니다.

### ANSWER
A"
Reading Comprehension-383,Reading Comprehension,C,C,"항아리 냉장고는 곡물을 ‘저장할’ 시설이 없는 문제를 해결하기 위한 기술로, ‘가공할’ 시설이 없어서 필요한 것이라고는 볼 수 없다. 따라서 글에서 알 수 없는 내용은 C이다.

### ANSWER
C"
Reading Comprehension-384,Reading Comprehension,D,D,"이 글은 적정기술의 정의와 사례를 소개하면서, 적정기술만으로는 빈곤 탈출이 어렵고 지역 문화 이해와 현지인 교육 등 다양한 지원이 필요하다고 강조한다. 따라서 가난한 사람들에게 적정기술 외에도 다양한 지원이 함께 제공되어야 한다는 반응이 가장 적절하다.

### ANSWER
D"
Reading Comprehension-385,Reading Comprehension,C,C,"본문은 경기가 국민경제의 총체적 활동 수준이며, 경제주체들이 경기를 정확히 파악해야 합리적 경제활동을 할 수 있다고 설명한다. 따라서 이 내용과 일치하는 것은 C이다. A는 경기를 경제활동으로 잘못 표현했고, B는 상승 추세만 강조했으며, D는 경기순환의 정의를 정점 순간으로 오해했다.

### ANSWER
C"
Reading Comprehension-386,Reading Comprehension,D,D,"경기 확장기에는 생산과 고용이 늘고 임금이 상승하지만, 경기 수축기에는 투자·생산·소득이 위축된다. 따라서 ㉡일 때 기업 실적이 좋아지거나 임금이 상승한다는 A와 B는 적절하지 않다. 경기 부양 정책은 수축기에 실시하므로 ㉠일 때 부양 정책을 실시한다는 C도 틀렸다. ㉠ 확장기에는 경기 과열로 물가가 상승할 수 있어 정부가 이를 막기 위한 정책을 실시하므로 D가 적절하다.

### ANSWER
D"
Reading Comprehension-387,Reading Comprehension,C,C,"The passage explains that darker lenses do not guarantee better UV protection, and that the shape and size of sunglasses affect how well UV rays are blocked. It also mentions that wide-brimmed hats can provide additional protection. Choice C claims UV blocking is similar regardless of lens type or size, which directly contradicts the passage. Therefore, C is the statement that is not consistent with the content.

### ANSWER
C"
Reading Comprehension-10,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-11,Reading Comprehension,B,B,"The blank connects two separate rules about etiquette toward elders, so an additive connector is appropriate. ""그리고"" means ""and,"" linking the honorific speech rule to the alcohol/tobacco rule.

### ANSWER
B"
Reading Comprehension-12,Reading Comprehension,D,D,"The situation describes rain outside, so the missing item should be something used to stay dry in the rain. An umbrella is the most appropriate item for rainy weather. Therefore, the correct choice is 우산.

### ANSWER
D"
Reading Comprehension-13,Reading Comprehension,C,C,"앞서 언급한 빵집을 다시 가리키는 말이 필요하므로 ‘거기’가 가장 자연스럽습니다.

### ANSWER
C"
Reading Comprehension-14,Reading Comprehension,D,D,"The sentence requires a particle meaning “until” to express that the vacation lasts up to tomorrow. “까지” fits naturally as “내일까지 휴가예요” (“I am on vacation until tomorrow”). The other options do not make sense in this context.

### ANSWER
D"
Reading Comprehension-15,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-16,Reading Comprehension,B,E,"The blank requires a verb meaning “put it in,” such as “넣으세요,” to complete the phrase “냉장고에 넣으세요.” The options “먹으세요,” “버리세요,” and “찾으세요” do not fit the context of storing food in the refrigerator because of hot weather. Therefore, none of the provided choices is correct.

### ANSWER
E"
Reading Comprehension-17,Reading Comprehension,C,C,"### ANSWER
C"
Rare Words-238,Rare Words,D,E,"### ANSWER
E"
General Knowledge-168,General Knowledge,D,D,"Sungkyunkwan University was founded in 1398 during the Joseon Dynasty, making it the oldest university in Korea. The other options were established much later, such as Yonsei in 1885, Korea in 1905, Seoul National in 1946, and Sogang in 1960. Its historical continuity as a higher education institution is unmatched by the others. Therefore, the correct choice is clearly Sungkyunkwan University.

### ANSWER
D"
General Knowledge-169,General Knowledge,A,A,"롯데월드타워는 서울 송파구에 위치한 555m 높이의 초고층 건물로, 대한민국에서 가장 높은 건물입니다. 코엑스나 남산서울타워는 건물 높이에서 롯데월드타워에 미치지 못하며, 덕수궁과 경복궁은 궁궐로 건물 높이와 무관합니다. 따라서 정답은 롯데월드타워입니다.

### ANSWER
A"
General Knowledge-170,General Knowledge,E,E,"### ANSWER
E"
General Knowledge-171,General Knowledge,A,A,"서울 지하철 2호선은 서울 도시철도 노선 중 하나로, 공식 노선 색상은 초록색입니다. 지하철 노선도에서도 2호선은 초록색으로 표시됩니다. 다른 색상들은 각각 다른 호선을 나타내므로 2호선과 맞지 않습니다. 따라서 정답은 초록색입니다.

### ANSWER
A"
General Knowledge-172,General Knowledge,C,C,"서울 지하철 3호선의 고유 노선 색상은 주황색입니다. 다른 호선들과 구분하기 위해 3호선은 주황색으로 표기됩니다. 따라서 보기 중 정답은 주황색입니다.

### ANSWER
C"
General Knowledge-173,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-174,General Knowledge,B,B,"### ANSWER
B"
General Knowledge-175,General Knowledge,C,C,"The 2018 Winter Olympics were hosted by Pyeongchang, a county in South Korea known for winter sports. The other listed cities did not host the event.

### ANSWER
C"
Rare Words-37,Rare Words,D,D,"""옛말""은 지나간 일을 회상할 때 쓰는 말이자, 어떤 사실이나 현상이 지금은 사라져 찾아볼 수 없게 되었을 때 쓰는 표현입니다. 다른 선택지들은 결말, 가사, 서문 등으로 의미가 맞지 않습니다.

### ANSWER
D"
Rare Words-38,Rare Words,C,C,"""비밀하다""는 남에게 알려서는 안 되거나 드러내서는 안 되는 태도나 상태를 뜻하는 말입니다. 다른 보기들은 해석, 부탁, 협상, 대체 등의 의미로 문제의 뜻과 맞지 않습니다.

### ANSWER
C"
Rare Words-39,Rare Words,A,A,"""활무대""는 어떤 일을 위해 힘껏 활동할 수 있는 장소나 분야를 뜻하는 말입니다. ""독무대""는 혼자서 활동하는 무대나 분야를 가리키므로 의미가 다릅니다. 나머지 보기들은 뜻이 맞지 않습니다.

### ANSWER
A"
Rare Words-40,Rare Words,B,B,"무방비는 적이나 해로운 것을 막을 준비가 되어 있지 않은 상태를 뜻하는 단어입니다. 다른 보기들은 의미가 맞지 않으므로 정답은 무방비입니다.

### ANSWER
B"
Rare Words-41,Rare Words,E,E,"### ANSWER
E"
Rare Words-42,Rare Words,C,C,"### ANSWER
C"
Rare Words-43,Rare Words,B,B,"### ANSWER
B"
Rare Words-44,Rare Words,D,D,"'모르쇠'는 아는 것이나 모르는 것이나 모두 모른다고 우기는 사람이나 태도를 뜻하는 말입니다. '모르다'와 접미사 '-쇠'가 결합된 형태로, 문제의 의미와 정확히 일치합니다. 다른 보기들은 의미가 맞지 않으므로 정답은 D입니다.

### ANSWER
D"
Rare Words-45,Rare Words,B,B,"쇠사슬은 쇠로 만든 사슬로, 비유적으로 속박이나 억압을 뜻하는 말로 자주 사용됩니다. 다른 선택지들은 압박이나 억압의 비유적 의미와 거리가 있습니다.

### ANSWER
B"
Reading Comprehension-388,Reading Comprehension,A,A,"The passage explains that wages are normally agreed upon, but the minimum wage system legally sets a lower limit to protect workers. Choice A incorrectly states that the minimum wage system itself is determined by agreement, which contradicts the passage. Choices B, C, and D match the content. Therefore, the answer is A.

### ANSWER
A"
Reading Comprehension-389,Reading Comprehension,D,D,"에너지 하베스팅은 버려지는 에너지를 전기로 바꾸는 기술이며, 압력, 진동, 열 등이 전기로 전환될 수 있다고 본문에 나와 있습니다. 따라서 D가 내용과 일치합니다.

### ANSWER
D"
Reading Comprehension-390,Reading Comprehension,D,D,"고대 로마에서 화장은 특권층 여성들의 상징이었다는 내용이 본문에 직접 나와 있으며, 이는 신분과 계급의 차별화를 나타내는 수단이라는 의미와 일치합니다. 다른 선택지들은 본문의 내용과 정확히 일치하지 않습니다.

### ANSWER
D"
Reading Comprehension-391,Reading Comprehension,D,D,"지문에 따르면 나노 돌기는 평면뿐 아니라 곡면 유리나 렌즈에도 적용할 수 있어 다양한 3차원 구조의 유리에 활용될 수 있다고 하였다. 따라서 휘어진 면에도 나노 돌기를 깔 수 있어 다양한 제품에 적용 가능하다는 D가 내용과 일치한다. A는 선명도가 떨어진다고 하였지만 지문은 선명한 유리라고 하였고, B는 돌기가 물로 제거된다고 하였지만 지문은 금속 입자를 물로 제거한다고 하였다. C는 유해 요소 발생을 언급했지만 지문은 친환경적이라고 하였다.

### ANSWER
D"
Reading Comprehension-392,Reading Comprehension,C,C,"외식 증가와 외식 음식의 영양 불균형 문제를 언급하지만, 글의 핵심은 외식할 때 건강을 위해 메뉴 선택과 식사 시간 등을 조절해야 한다는 데 있습니다. 튀김보다 구이·찜, 고기보다 생선, 채소 포함, 천천히 먹기, 외식 전 간식 섭취 등은 모두 건강한 외식 방법의 구체적인 예입니다. 따라서 중심 생각은 외식 시 건강을 고려해 음식 종류와 식사 시간을 조절하는 것입니다.

### ANSWER
C"
Reading Comprehension-393,Reading Comprehension,B,B,"이 글은 기술을 독점하지 않고 중소기업과 공유하는 ‘기술 나눔’을 통해 기술의 공익적 가치를 확산해야 한다는 점을 중심으로 말하고 있습니다. 일자리 창출은 그에 따른 부수적 효과이며, 공유 경제가 화두라는 것은 도입부에 불과합니다. 따라서 중심 생각은 기술의 공익적 가치 확산을 위해 기술 나눔이 필요하다는 것입니다.

### ANSWER
B"
Reading Comprehension-394,Reading Comprehension,A,A,"내비게이션에 의존하다 배터리가 꺼지자 길을 잃은 경험을 통해, 자신도 모르게 남이 이끄는 대로 살아온 것은 아닌지 반성합니다. 글쓴이는 이제 내비게이션 없이, 즉 스스로 삶의 방향을 정하며 살아야겠다는 생각을 드러냅니다. 따라서 중심 생각은 자신이 삶의 주인이 되어 살아야 한다는 것입니다.

### ANSWER
A"
Reading Comprehension-395,Reading Comprehension,A,A,"The passage explains that deficiency usually causes negative results, but it can also lead to positive outcomes, as shown in the example of time pressure before an important presentation. This time deficiency can actually boost creativity and focus. Therefore, the blank should state that deficiency sometimes brings benefits or positive results. Option A best matches this meaning.

### ANSWER
A"
Reading Comprehension-187,Reading Comprehension,A,A,"본문은 잠이 오지 않을 때 억지로 자려고 애쓰기보다는 눈을 감고 편하게 누워 있는 것이 좋다고 설명한다. 이는 잠을 강제로 만들려는 시도가 효과적이지 않다는 뜻이다. 따라서 빈칸에는 ‘잠이란 억지로 청한다고 해서 쉽게 오는 것이 아니다’가 가장 적절하다.

### ANSWER
A"
Reading Comprehension-188,Reading Comprehension,A,A,"이 글은 서울시립미술관에서 열리는 ‘한국 근·현대 회화전’의 일정, 출품 작가와 작품, 관람 시간, 무료 관람 혜택 등을 안내하고 있습니다. 따라서 글을 쓴 목적은 미술 전시회를 소개하기 위한 것입니다.

### ANSWER
A"
Reading Comprehension-189,Reading Comprehension,C,C,"전시회 기간 내내가 아니라 11월 한 달간만 초등학생이 무료이고, 주말 야간 무료도 아니며, 전시는 다음 달 3일부터 열리므로 A, B, D는 틀렸습니다. 본문에서 한국을 대표하는 유명 화가의 대표작을 만날 수 있다고 했으므로 C가 맞습니다.

### ANSWER
C"
Reading Comprehension-190,Reading Comprehension,A,A,"이 글은 가을에 나뭇잎이 초록색에서 빨간색이나 노란색으로 변하는 단풍이 생기는 원리를 설명하고 있습니다. 엽록소가 파괴되어 다른 색소가 드러나거나 새로운 색소로 바뀌기 때문이라고 하였으므로, 글의 주제는 ‘단풍이 드는 이유’입니다.

### ANSWER
A"
Reading Comprehension-191,Reading Comprehension,A,D,"단풍이 잘 들기 위한 조건은 낮에 햇빛이 강하고 밤에 기온이 낮으며 건조한 것입니다. 그러나 비가 많이 오는 것은 단풍의 조건으로 언급되지 않았고, 오히려 수분이 부족하거나 기후가 급변하면 낙엽이 진다고 했습니다. 따라서 “비가 많이 와야 한다”는 단풍이 잘 들기 위한 조건이 아닙니다.

### ANSWER
D"
Reading Comprehension-192,Reading Comprehension,C,A,"The passage covers various ways to care for a toothbrush, including sterilization, replacement, and proper storage. This aligns most closely with general toothbrush management tips.

### ANSWER
A"
Reading Comprehension-193,Reading Comprehension,D,D,"본문에서 칫솔은 머리가 위로 오게 보관하라고 했으므로 손잡이가 아래로 오게 두는 것은 올바른 관리법이다. 또한 전자레인지 살균은 칫솔을 말린 후 1분간 돌리고 주 1~2회만 하는 것이 좋다고 했다. 따라서 사용 후 바로 전자레인지에 넣는 D는 본문의 내용과 맞지 않다.

### ANSWER
D"
Reading Comprehension-194,Reading Comprehension,B,B,"기차표가 예매 시작 2~3분 만에 매진될 정도로 구하기가 매우 어렵다는 내용이므로, 어려운 일을 뜻하는 속담인 ‘하늘의 별 따기’가 가장 적절하다.

### ANSWER
B"
Standard Nomenclature-142,Standard Nomenclature,D,D,"""부상하다""는 '떠오르다'를 뜻하는 한자어 표현으로, 표준 전문 용어로는 순우리말인 '떠오르다'가 알맞다.

### ANSWER
D"
Standard Nomenclature-143,Standard Nomenclature,E,E,"""부르마""는 영어 ""bloomers""에서 온 말로, 일본식 발음에서 비롯된 비표준어입니다. 표준 전문 용어는 ""블루머""이며, 체육복 여자 하의 등을 가리키는 용어로 사용됩니다. 따라서 올바른 표준 용어는 ""블루머""입니다.

### ANSWER
E"
Standard Nomenclature-144,Standard Nomenclature,D,D,"보파(補播)는 농업에서 부족한 부분에 씨를 다시 뿌리는 것을 뜻하는 한자어입니다. 이에 해당하는 표준 전문 용어는 순우리말인 ‘덧뿌림’입니다. 다른 보기는 잎말림, 굶주림, 옷차림, 헤아림으로 의미가 맞지 않습니다.

### ANSWER
D"
Standard Nomenclature-145,Standard Nomenclature,E,E,"### ANSWER
E"
Standard Nomenclature-146,Standard Nomenclature,B,B,"보상(報償)은 어떤 일에 대한 대가로 갚는 것을 뜻하므로, 순우리말 전문 용어로는 ‘갚음’이 가장 적절하다. ‘올익음’이나 ‘농익음’은 익음과 관련된 말이고, ‘빼앗음’은 반대 의미, ‘알맞음’은 적절함을 뜻한다. 따라서 보상의 올바른 표준 전문 용어는 ‘갚음’이다.

### ANSWER
B"
Standard Nomenclature-147,Standard Nomenclature,B,B,"벤츠(vents)는 재킷 등의 트임을 뜻하는 외래어로, 표준 전문 용어는 '트임'이다.

### ANSWER
B"
Standard Nomenclature-148,Standard Nomenclature,D,D,"베타 버전은 정식 출시 전에 사용자에게 공개하여 테스트하는 버전을 의미하므로, 표준 전문 용어로는 '시험판'이 가장 적절합니다.

### ANSWER
D"
Standard Nomenclature-149,Standard Nomenclature,A,A,"벌룬 스커트는 영어로 balloon skirt이며, 한국어 표준 전문 용어로는 ‘풍선치마’가 맞습니다. 다른 보기는 각각 다른 치마 종류를 나타냅니다.

### ANSWER
A"
Reading Comprehension-18,Reading Comprehension,D,D,"요리하기 전에 손을 깨끗하게 하는 행동은 ‘씻다’가 가장 자연스럽습니다. ‘빨다’는 옷이나 머리카락을 씻을 때 쓰고, ‘끼다’나 ‘감다’는 손을 씻는 것과 관련이 없습니다. 따라서 문맥상 ‘손을 씻어야 합니다’가 알맞습니다.

### ANSWER
D"
Reading Comprehension-19,Reading Comprehension,B,B,"The sentence needs a comparative particle to mean ""better at Korean than English."" In Korean, ""보다"" is used to mark the standard of comparison, so ""영어보다 한국어를 더 잘합니다"" is correct. The other options do not fit this comparative structure.

### ANSWER
B"
Reading Comprehension-20,Reading Comprehension,A,A,"The note mentions liking puppies and cats, which are both animals. Therefore, the topic is about animals.

### ANSWER
A"
Reading Comprehension-21,Reading Comprehension,D,D,"The passage states that the cafeteria auntie is kind, which directly matches the claim in option D. Other options contradict or misrepresent the text: the speaker goes every day, the food is delicious, and only some side dishes resemble Chinese food.

### ANSWER
D"
Reading Comprehension-22,Reading Comprehension,C,C,"The sentence describes enjoying the scenery while traveling alone. The verb that naturally pairs with ""경치"" (scenery) is ""보다"" (to see/watch), making ""경치를 보는 것"" the correct expression. The other options do not fit the context of viewing scenery.

### ANSWER
C"
Reading Comprehension-23,Reading Comprehension,B,B,"### ANSWER
B"
