qid,license_name,subject,answer,pred,response
1975,한약사,한약학기초,E,E,"### ANSWER
E"
1370,법무사,상업등기법및비송사건절차법,A,A,"유한회사의 등기사항은 상법 제549조에 열거되어 있으며, 공고방법은 이에 포함되지 않습니다. 정관에 공고방법을 정하였더라도 이는 등기사항이 아니므로 등기할 수 없다는 것이 등기예규·선례의 입장입니다. 따라서 A는 옳지 않은 설명입니다.

### ANSWER
A"
1371,법무사,상업등기법및비송사건절차법,B,B,"### ANSWER
B"
1372,법무사,상업등기법및비송사건절차법,D,B,"B는 등기해태 과태료 사건의 관할법원을 '회사대표자의 주소지'로 규정하고 있으나, 실제로는 등기를 게을리한 회사의 본점소재지 관할법원이 원칙이므로 이 설명이 옳지 않다.

### ANSWER
B"
1373,법무사,상업등기법및비송사건절차법,D,D,"상법 제37조에 따르면 등기 후라도 제3자가 정당한 사유로 이를 알지 못한 경우에는 대항할 수 없습니다. D는 이를 반대로 서술하여 ""정당한 사유로 알지 못한 때에도 대항할 수 있다""고 하였으므로 옳지 않습니다.

### ANSWER
D"
1976,한약사,한약학기초,C,C,"### ANSWER
C"
1977,한약사,한약학기초,D,D,"### ANSWER
D"
1978,한약사,한약학기초,A,A,"### ANSWER
A"
1979,한약사,한약학기초,D,D,"### ANSWER
D"
516,공인회계사,상법,E,E,"상법 제70조에 따르면 매수인이 계약을 해제한 경우 매도인의 비용으로 목적물을 보관 또는 공탁하여야 하므로, ""매수인의 비용""이라고 한 E는 틀린 설명입니다.

### ANSWER
E"
517,공인회계사,상법,E,C,"### ANSWER
C"
518,공인회계사,상법,E,E,"C 문항은 상법 제117조와 정확히 일치하며, D는 제120조 유치권 규정과 일치합니다. 그러나 E는 상법 제116조 제2항에서 ""직접운송하는 것으로 **본다**""(간주규정)라고 명시하고 있음에도 ""추정한다""고 표현하여 잘못되었습니다. 이는 추정이 아니라 간주이므로 반증을 통해 뒤집을 수 없는 효력을 가집니다.

### ANSWER
E"
519,공인회계사,상법,A,A,"### ANSWER
A"
1980,한약사,한약학기초,C,C,"### ANSWER
C"
1981,한약사,한약학기초,B,B,"### ANSWER
B"
1982,한약사,한약학기초,E,E,"### ANSWER
E"
1983,한약사,한약학기초,B,B,"### ANSWER
B"
2698,세무사,회계학개론,D,D,"생산량과 판매량 차이를 이용해 재고 변화에 따른 고정제조간접원가 배분차이를 계산합니다. 20x1년 초 재고 0에서 시작하여 1700단위 판매로 300단위 기말재고(FOH=120×300=36,000)가 발생합니다. 20x2년 전부-변동 이익차이(-8,000)를 이용해 기말재고 200단위(FOH rate=140)를 구하면, 판매량=300+2,400-200=2,500단위입니다. 20x3년 이익차이(8,000)로 기말재고 300단위(rate=120)를 구하면 판매량=200+2,200-300=2,100단위입니다.

### ANSWER
D"
2699,세무사,회계학개론,A,A,"특별주문 3,000대 중 1,000대는 정규시장 판매를 포기해야 함(생산능력 10,000대 한도).

- 단위당 변동원가: 480,000/8,000=60
- 정규 묶음당 변동원가: 160,000/(8,000/50)=1,000 → 단위당 20
- 정규시장 단위당 공헌이익: 200-60-20=120
- 포기해야 하는 1,000대의 기회비용: 1,000×120=120,000

특별주문 원가:
- 변동원가: 3,000×60=180,000
- 묶음원가: (3,000/100)×1,000=30,000
- 총 변동원가=210,000

총 필요 금액 = 210,000+120,000=330,000
최소 단위당 가격 = 330,000/3,000=110

### ANSWER
A"
2700,세무사,회계학개론,E,E,"평균투자액=(1,200,000+200,000)/2=700,000, 감가상각비=200,000, 세전순이익=100,000, 세후순이익=70,000. 따라서 회계적이익률=70,000/700,000=10%.

### ANSWER
E"
2701,세무사,회계학개론,E,E,"### ANSWER
E"
1984,한약사,한약학기초,E,E,"This is the Mg-HCl (cyanidin) test, which produces a red/pink color specifically due to flavonoids (particularly flavones/flavonols) present in the extract.

### ANSWER
E"
1985,한약사,한약학기초,A,A,"### ANSWER
A"
1986,한약사,한약학기초,D,D,"### ANSWER
D"
1987,한약사,한약학기초,C,C,"### ANSWER
C"
1988,한약사,한약학기초,E,E,"### ANSWER
E"
1989,한약사,한약학기초,D,D,"### ANSWER
D"
1990,한약사,한약학기초,B,B,"### ANSWER
B"
1991,한약사,한약학기초,D,D,"### ANSWER
D"
2702,세무사,회계학개론,E,E,"세전영업이익 = 400,000×30% = 120,000, 세후영업이익 = 120,000×0.8 = 96,000
투자자본 = 400,000 - 100,000(유동부채) = 300,000
WACC = (400,000/1,000,000)×10%×(1-0.2) + (600,000/1,000,000)×15% = 3.2% + 9% = 12.2%
EVA = 96,000 - 300,000×12.2% = 96,000 - 36,600 = 59,400

### ANSWER
E"
2703,세무사,민법,A,A,"민법상 병원의 입원계약에서 신의칙상 보호의무는 판례상 인정됩니다(ㄱ 옳음). 토지거래허가구역 내 무허가 매매계약의 무효 주장은 강행규정 위반에 해당하여 신의칙 위반이 아니라고 보는 것이 판례의 입장이므로(ㄴ은 틀린 설명), 이는 옳지 않은 설명입니다. 근로기준법 등 강행규정 위반의 무효를 신의칙으로 배제할 수 없다는 원칙 하에서도 예외적으로 특별한 사정이 있으면 신의칙 위배를 인정할 수 있다는 것이 판례이므로(ㄷ 옳음), 결국 옳지 않은 것은 ㄴ뿐입니다.

### ANSWER
A"
2704,세무사,민법,E,B,"B가 옳지 않습니다. 판례는 권리남용의 판단에 있어 상대방에게 오직 손해를 가하려는 주관적 목적이 반드시 필요한 것은 아니며, 객관적으로 권리행사자에게 이익이 없고 상대방에게 손해가 막대한 경우에도 권리남용을 인정할 수 있다고 봅니다. 따라서 ""오직 손해를 주려는 목적이 아니면 권리남용이 아니다""라는 서술은 판례의 입장과 다릅니다.

### ANSWER
B"
2705,세무사,민법,A,A,"### ANSWER
A"
1992,한약사,한약학기초,A,A,"### ANSWER
A"
1993,한약사,한약학기초,E,E,"### ANSWER
E"
1994,한약사,한약학기초,E,E,"### ANSWER
E"
1995,한약사,한약학기초,E,E,"### ANSWER
E"
1996,한약사,한약학기초,B,B,"### ANSWER
B"
1997,한약사,한약학기초,C,C,"### ANSWER
C"
1998,한약사,한약학기초,E,E,"### ANSWER
E"
1999,한약사,한약학기초,E,E,"### ANSWER
E"
2000,한약사,한약학기초,A,A,"### ANSWER
A"
2001,한약사,한약학기초,B,B,"### ANSWER
B"
2002,한약사,한약학기초,A,A,"### ANSWER
A"
2003,한약사,한약학기초,B,B,"### ANSWER
B"
1374,법무사,상업등기법및비송사건절차법,B,B,"### ANSWER
B"
1375,법무사,상업등기법및비송사건절차법,E,E,"### ANSWER
E"
1376,법무사,상업등기법및비송사건절차법,A,A,"### ANSWER
A"
1377,법무사,상업등기법및비송사건절차법,D,B,"모집설립의 경우에도 상법상 현물출자의 이행에 관한 사항은 검사인의 조사 또는 공인된 감정인의 감정 대상에 포함되며, 이는 변태설립사항으로서 반드시 검사인 조사를 거쳐야 한다. 따라서 B는 옳지 않은 설명이다.

### ANSWER
B"
2004,한약사,한약학기초,A,A,"### ANSWER
A"
2005,한약사,한약학기초,B,B,"### ANSWER
B"
2006,한약사,한약학기초,B,B,"### ANSWER
B"
2007,한약사,한약학기초,A,A,"### ANSWER
A"
2706,세무사,민법,C,C,"### ANSWER
C"
2707,세무사,민법,C,C,"### ANSWER
C"
2708,세무사,민법,D,D,"민법상 특별실종(위난실종)의 경우 사망시점은 위난이 종료한 때(2020. 5. 1.)로 간주되며, 이를 다음날 오전 0시로 보는 것은 옳지 않습니다. 나머지 지문들(A, B, C, E)은 실종선고 관련 판례 및 법리에 부합합니다.

### ANSWER
D"
2709,세무사,민법,E,E,"### ANSWER
E"
2008,한약사,한약학기초,B,B,"### ANSWER
B"
2009,한약사,한약학기초,E,E,"### ANSWER
E"
2010,한약사,한약학기초,D,D,"### ANSWER
D"
2011,한약사,한약학기초,C,C,"### ANSWER
C"
520,공인회계사,상법,D,D,"### ANSWER
D"
521,공인회계사,상법,B,B,"### ANSWER
B"
522,공인회계사,상법,D,D,"### ANSWER
D"
523,공인회계사,상법,B,B,"상법 제345조 제4항에 따르면 상환주식의 상환 대가로 현금 외에 유가증권이나 그 밖의 자산을 지급할 수 있으며, 이때 자회사가 발행한 종류주식과 같은 유가증권도 대가로 교부할 수 있습니다(단, 회사 자신이 발행한 다른 종류주식은 제외). 나머지 선택지는 상법 조문과 배치됩니다(전환의 효력은 청구시 발생, 명부폐쇄기간 중 전환주식은 의결권 제한, 종류주식 내용은 주권에 기재 필요, 상환소각은 자본금 불변).

### ANSWER
B"
2012,한약사,한약학기초,B,B,"### ANSWER
B"
2013,한약사,한약학기초,D,D,"### ANSWER
D"
2014,한약사,한약학기초,A,A,"### ANSWER
A"
2015,한약사,한약학기초,B,B,"### ANSWER
B"
2016,한약사,한약학기초,D,D,"### ANSWER
D"
2017,한약사,한약학기초,B,B,"### ANSWER
B"
2018,한약사,한약학기초,C,C,"### ANSWER
C"
2019,한약사,한약학기초,E,E,"### ANSWER
E"
2020,한약사,한약학기초,C,C,"### ANSWER
C"
2021,한약사,한약학기초,E,E,"### ANSWER
E"
2022,한약사,한약학기초,A,A,"### ANSWER
A"
2023,한약사,한약학기초,D,D,"肉桂補命門之火，散寒止痛，溫煦氣血，符合題意。

### ANSWER
D"
2024,한약사,한약학기초,C,C,"### ANSWER
C"
2025,한약사,한약학기초,C,C,"### ANSWER
C"
2026,한약사,한약학기초,E,E,"### ANSWER
E"
2027,한약사,한약학기초,D,D,"### ANSWER
D"
2028,한약사,한약학기초,E,E,"### ANSWER
E"
2029,한약사,한약학기초,B,B,"### ANSWER
B"
2030,한약사,한약학기초,C,C,"### ANSWER
C"
2031,한약사,한약학기초,D,D,"### ANSWER
D"
2032,한약사,한약학기초,D,D,"### ANSWER
D"
2033,한약사,한약학기초,C,C,"### ANSWER
C"
2034,한약사,한약학기초,B,B,"### ANSWER
B"
2035,한약사,한약학기초,C,C,"### ANSWER
C"
2036,한약사,한약학기초,E,E,"### ANSWER
E"
2037,한약사,한약학기초,B,B,"### ANSWER
B"
2038,한약사,한약학기초,E,E,"### ANSWER
E"
2039,한약사,한약학기초,A,A,"Enolase catalyzes a reversible reaction shared by both glycolysis and gluconeogenesis, unlike the irreversible enzymes hexokinase, pyruvate kinase, phosphofructokinase (glycolysis-specific), or pyruvate carboxylase (gluconeogenesis-specific).

### ANSWER
A"
2040,한약사,한약학기초,B,B,"### ANSWER
B"
2041,한약사,한약학기초,E,E,"### ANSWER
E"
2042,한약사,한약학기초,C,C,"### ANSWER
C"
2043,한약사,한약학기초,E,E,"Vitamin C deficiency (scurvy) impairs collagen hydroxylation, leading to fragile blood vessels and easy bruising.

### ANSWER
E"
2044,한약사,한약학기초,D,D,"### ANSWER
D"
2045,한약사,한약학기초,B,B,"### ANSWER
B"
2046,한약사,한약학기초,C,C,"### ANSWER
C"
2047,한약사,한약학기초,D,D,"### ANSWER
D"
2048,한약사,한약학기초,E,E,"### ANSWER
E"
2049,한약사,한약학기초,D,D,"### ANSWER
D"
2050,한약사,한약학기초,D,D,"### ANSWER
D"
2051,한약사,한약학기초,A,A,"### ANSWER
A"
2052,한약사,한약학기초,B,B,"### ANSWER
B"
2053,한약사,한약학기초,D,D,"### ANSWER
D"
2054,한약사,한약학기초,D,D,"### ANSWER
D"
2055,한약사,한약학기초,E,E,"### ANSWER
E"
2056,한약사,한약학기초,A,A,"### ANSWER
A"
2057,한약사,한약학기초,B,B,"### ANSWER
B"
2058,한약사,한약학기초,B,B,"### ANSWER
B"
2059,한약사,한약학기초,C,C,"건강(생강)은 매운맛과 특유한 향을 가지며, 6-진저롤 함량을 HPLC로 정량하는 것이 대표적인 품질관리 지표입니다.

### ANSWER
C"
2710,세무사,민법,C,C,"### ANSWER
C"
2711,세무사,민법,C,C,"### ANSWER
C"
2712,세무사,민법,D,D,"민법 62조에 따라 이사는 정관 또는 총회 결의로 금지되지 않은 사항에 한하여 대리인을 선임할 수 있으므로 ㄴ은 옳다. 이사의 대표권 제한은 정관에 기재해야 효력이 있지만 이는 임의적 기재사항으로 분류되므로 ㄷ은 옳지 않다. 판례상 대표권 제한은 등기하지 않으면 선의·악의를 불문하고 제3자에게 대항할 수 없으므로 ㄹ은 옳다. 따라서 옳은 것은 ㄴ, ㄹ이다.

### ANSWER
D"
2713,세무사,민법,A,D,"### ANSWER
D"
2060,한약사,한약학기초,E,E,"### ANSWER
E"
2061,한약사,한약학기초,C,C,"### ANSWER
C"
2062,한약사,한약학기초,D,D,"### ANSWER
D"
2063,한약사,한약학기초,C,C,"### ANSWER
C"
2064,한약사,한약학기초,A,A,"### ANSWER
A"
2065,한약사,한약학기초,D,D,"### ANSWER
D"
2066,한약사,한약학기초,A,A,"### ANSWER
A"
2067,한약사,한약학기초,C,C,"### ANSWER
C"
2068,한약사,한약학기초,B,C,"### ANSWER
C"
2069,한약사,보건의약관계법규,E,E,"### ANSWER
E"
2070,한약사,보건의약관계법규,A,A,"### ANSWER
A"
2071,한약사,보건의약관계법규,A,A,"### ANSWER
A"
524,공인회계사,상법,B,B,"주권 불소지 신고는 단지 주권을 소지하지 않겠다는 의사표시일 뿐, 주식 양도의 효력요건인 주권 교부 자체를 배제하는 것은 아닙니다. 따라서 불소지 신고를 한 주주도 주식을 양도하려면 회사에 주권의 발행을 청구하여 이를 교부받아야 하며, 교부 없이 양도할 수 있다는 B의 설명은 판례(대법원 2000다69927 등)에 반하는 틀린 설명입니다.

### ANSWER
B"
525,공인회계사,상법,C,C,"### ANSWER
C"
526,공인회계사,상법,A,A,"### ANSWER
A"
527,공인회계사,상법,A,A,"### ANSWER
A"
1378,법무사,상업등기법및비송사건절차법,C,C,"### ANSWER
C"
1379,법무사,상업등기법및비송사건절차법,E,,[EMPTY_RESPONSE]
1380,법무사,상업등기법및비송사건절차법,C,C,"### ANSWER
C"
1381,법무사,상업등기법및비송사건절차법,D,D,"### ANSWER
D"
2072,한약사,보건의약관계법규,A,C,"### ANSWER
C"
2073,한약사,보건의약관계법규,E,A,"### ANSWER
A"
2074,한약사,보건의약관계법규,D,D,"### ANSWER
D"
2075,한약사,보건의약관계법규,D,D,"### ANSWER
D"
2714,세무사,민법,D,D,"비법인사단 대표자가 소멸시효 중단을 위해 채무를 승인하는 행위는 판례상 총유물의 관리·처분행위에 해당하지 않는다고 보므로, D가 옳지 않은 설명입니다. 반면 보증계약 체결은 총유물 관리처분행위가 아니어서 사원총회 결의 없이도 유효하고(A), 대표권의 포괄적 위임은 허용되지 않아 무효이며(C), 총유재산 보존행위는 대표자 개인이 단독으로 소송당사자가 될 수 없다는 판례(E), 정관상 대표권 제한을 상대방이 알았을 경우 무효라는 판례(B)는 모두 타당합니다.

### ANSWER
D"
2715,세무사,민법,E,E,"### ANSWER
E"
2716,세무사,민법,D,D,"### ANSWER
D"
2717,세무사,민법,B,B,"### ANSWER
B"
2076,한약사,보건의약관계법규,B,B,"### ANSWER
B"
2077,한약사,보건의약관계법규,C,B,"### ANSWER
B"
2078,한약사,보건의약관계법규,B,B,"### ANSWER
B"
2079,한약사,보건의약관계법규,A,B,"### ANSWER
B"
528,공인회계사,상법,E,E,"### ANSWER
E"
529,공인회계사,상법,E,E,"### ANSWER
E"
530,공인회계사,상법,D,D,"### ANSWER
D"
531,공인회계사,상법,D,D,"### ANSWER
D"
2718,세무사,민법,A,A,"### ANSWER
A"
2719,세무사,민법,A,A,"A

### ANSWER
A"
2720,세무사,민법,E,E,"### ANSWER
E"
2721,세무사,민법,E,E,"### ANSWER
E"
1382,법무사,헌법,E,E,"### ANSWER
E"
1383,법무사,헌법,B,B,"### ANSWER
B"
1384,법무사,헌법,E,C,"### ANSWER
C"
1385,법무사,헌법,C,C,"### ANSWER
C"
2722,세무사,민법,D,D,"### ANSWER
D"
2723,세무사,민법,C,C,"### ANSWER
C"
2724,세무사,민법,B,B,"### ANSWER
B"
2725,세무사,민법,C,C,"### ANSWER
C"
532,공인회계사,상법,A,A,"### ANSWER
A"
533,공인회계사,상법,C,C,"### ANSWER
C"
534,공인회계사,상법,D,D,"소규모합병(상법 527조의3)에서는 존속회사 주주에게 주주총회 승인 및 주식매수청구권이 배제되지만, 소멸회사 주주에게는 여전히 주식매수청구권이 인정됩니다. D는 이를 반대로 서술하여 틀렸습니다.

### ANSWER
D"
535,공인회계사,상법,B,B,"### ANSWER
B"
2726,세무사,민법,C,C,"### ANSWER
C"
2727,세무사,민법,C,C,"### ANSWER
C"
2728,세무사,민법,E,E,"### ANSWER
E"
2729,세무사,민법,B,B,"### ANSWER
B"
2080,한약사,보건의약관계법규,E,E,"### ANSWER
E"
2081,한약사,보건의약관계법규,B,B,"### ANSWER
B"
2082,한약사,보건의약관계법규,C,C,"### ANSWER
C"
2083,한약사,보건의약관계법규,B,B,"『마약류 관리에 관한 법률』제6조에 따르면 마약류수출입업자, 마약류제조업자, 마약류원료사용자, 마약류취급학술연구자는 식품의약품안전처장의 허가를 받아야 하지만, 마약류도매업자는 시·도지사의 허가를 받아야 합니다. 따라서 허가기관이 다른 하나는 마약류도매업자입니다.

### ANSWER
B"
2084,한약사,보건의약관계법규,D,D,"### ANSWER
D"
2085,한약사,보건의약관계법규,A,E,"### ANSWER
E"
2086,한약사,보건의약관계법규,C,C,"### ANSWER
C"
2087,한약사,보건의약관계법규,D,D,"### ANSWER
D"
2088,한약사,보건의약관계법규,C,A,"### ANSWER
A"
2089,한약사,보건의약관계법규,A,B,"### ANSWER
B"
2090,한약사,보건의약관계법규,E,E,"### ANSWER
E"
2091,한약사,보건의약관계법규,D,D,"### ANSWER
D"
1386,법무사,헌법,B,A,"헌법재판소는 2024년 결정에서 임신 32주 이전 태아 성별 고지를 금지하는 의료법 조항이 과잉금지원칙에 위반되지 않아 부모의 인격권을 침해하지 않는다고 판단했으므로(합헌), 이를 '침해한다'고 서술한 A가 옳지 않다.

### ANSWER
A"
1387,법무사,헌법,C,D,"### ANSWER
D"
1388,법무사,헌법,C,C,"### ANSWER
C"
1389,법무사,헌법,B,B,"### ANSWER
B"
2092,한약사,보건의약관계법규,B,B,"### ANSWER
B"
2093,한약사,보건의약관계법규,B,B,"### ANSWER
B"
2094,한약사,보건의약관계법규,C,C,"### ANSWER
C"
2095,한약사,보건의약관계법규,A,A,"### ANSWER
A"
2096,한약사,보건의약관계법규,E,E,"### ANSWER
E"
2097,한약사,보건의약관계법규,E,E,"### ANSWER
E"
2098,한약사,한약학 응용,D,D,"### ANSWER
D"
2099,한약사,한약학 응용,C,A,"### ANSWER
A"
2100,한약사,한약학 응용,C,C,"### ANSWER
C"
2101,한약사,한약학 응용,D,D,"### ANSWER
D"
2102,한약사,한약학 응용,A,A,"### ANSWER
A"
2103,한약사,한약학 응용,E,E,"### ANSWER
E"
1390,법무사,헌법,B,B,"### ANSWER
B"
1391,법무사,헌법,A,D,"### ANSWER
D"
1392,법무사,헌법,E,D,"### ANSWER
D"
1393,법무사,헌법,C,B,"### ANSWER
B"
536,공인회계사,상법,B,B,"### ANSWER
B"
537,공인회계사,상법,E,E,"상법 제422조 제2항에 따르면 현물출자 재산가액이 자본금의 5분의 1을 초과하지 않는 경우 검사인 조사가 면제되려면 동시에 그 가액이 5천만원을 초과하지 않아야 합니다. 두 조건을 모두 충족해야 하므로, 5천만원을 초과하는 경우에는 검사인 조사 및 감정인 감정이 필요합니다. 따라서 E는 틀린 설명입니다.

### ANSWER
E"
538,공인회계사,상법,C,C,"### ANSWER
C"
539,공인회계사,상법,C,C,"### ANSWER
C"
2104,한약사,한약학 응용,E,E,"### ANSWER
E"
2105,한약사,한약학 응용,A,A,"### ANSWER
A"
2106,한약사,한약학 응용,C,C,"### ANSWER
C"
2107,한약사,한약학 응용,A,A,"### ANSWER
A"
2108,한약사,한약학 응용,D,D,"### ANSWER
D"
2109,한약사,한약학 응용,D,D,"### ANSWER
D"
2110,한약사,한약학 응용,A,A,"### ANSWER
A"
2111,한약사,한약학 응용,D,D,"### ANSWER
D"
2112,한약사,한약학 응용,E,E,"### ANSWER
E"
2113,한약사,한약학 응용,A,A,"### ANSWER
A"
2114,한약사,한약학 응용,B,B,"### ANSWER
B"
2115,한약사,한약학 응용,A,A,"### ANSWER
A"
540,공인회계사,상법,D,D,"### ANSWER
D"
541,공인회계사,상법,A,A,"### ANSWER
A"
542,공인회계사,상법,D,D,"상법상 액면미달발행 시 주주총회 특별결의로 최저발행가액을 정해야 하며(ㄱ), 이사는 발행조건과 미상각액을 주식청약서에 기재해야 하고(ㄴ), 변경등기에도 미상각액을 등기해야 합니다(ㄷ). 다만 채권자보호절차는 요구되지 않으므로(ㄹ) 옳은 것은 ㄱ,ㄴ,ㄷ 3개입니다.

### ANSWER
D"
543,공인회계사,상법,B,B,"### ANSWER
B"
2116,한약사,한약학 응용,D,D,"### ANSWER
D"
2117,한약사,한약학 응용,C,C,"### ANSWER
C"
544,공인회계사,상법,C,C,"유한회사에서 소집절차 없이 총회를 개최하거나 서면에 의한 결의를 하기 위해서는 상법 제573조, 제577조에 따라 '총사원의 동의(전원의 동의)'가 필요합니다. 그런데 C는 이를 '총사원의 의결권의 과반수의 동의'로 잘못 기술하고 있습니다.

### ANSWER
C"
545,공인회계사,상법,C,C,"### ANSWER
C"
546,공인회계사,상법,B,B,"### ANSWER
B"
547,공인회계사,상법,C,C,"### ANSWER
C"
1394,법무사,헌법,D,D,"국회법 제8조에 따르면 국회가 휴회 중이라도 재개할 수 있는 요건은 '재적의원 4분의 1 이상의 요구'이지 '3분의 1 이상의 요구'가 아니므로 D가 옳지 않다.

### ANSWER
D"
1395,법무사,헌법,E,B,"조례 제정에 관한 판례상 기관위임사무라도 개별 법령에서 특별히 위임한 경우에는 예외적으로 조례로 정할 수 있다는 것이 대법원의 입장입니다. B는 이러한 예외를 전혀 인정하지 않고 절대적으로 조례 제정이 불가능하다고 서술하여 가장 옳지 않은 설명에 해당합니다.

### ANSWER
B"
1396,법무사,헌법,C,C,"### ANSWER
C"
1397,법무사,헌법,A,A,"국가인권위원회법 제5조에 따르면 위원회는 ""위원장 1명과 상임위원 3명을 포함한 11명의 인권위원""으로 구성됩니다. 즉 상임위원은 3명이지 4명이 아니므로, A의 서술이 잘못되었습니다. 나머지 선택지들은 관련 법령 및 헌재 판례(2010헌라1 등)와 부합하는 내용입니다.

### ANSWER
A"
2730,세무사,민법,C,C,"판례에 따르면, 위임장을 제시하여 상대방이 대리관계를 알 수 있었던 경우에는 계약서에 대리관계 표시가 없더라도 대리행위로서 유효하다고 보아야 하므로, ""자신이 매도인으로서 타인물건을 매도한 것으로 보아야 한다""는 설명은 판례의 태도와 반대됩니다.

### ANSWER
C"
2731,세무사,민법,B,B,"### ANSWER
B"
2732,세무사,민법,A,A,"### ANSWER
A"
2733,세무사,민법,E,E,"### ANSWER
E"
1398,법무사,헌법,E,E,"### ANSWER
E"
1399,법무사,헌법,B,B,"### ANSWER
B"
1400,법무사,헌법,A,A,"### ANSWER
A"
1401,법무사,헌법,D,D,"### ANSWER
D"
1552,손해사정사,보험계약법,C,A,"상법 663조의 불이익변경금지 원칙은 보험계약자 등에게 불리한 변경을 금지하는 것으로, 보험증권 재교부 비용을 보험자가 부담하도록 한 약관은 상법상 원칙(계약자 부담)보다 계약자에게 유리하게 변경된 것으로 이러한 조항도 663조 규율 대상에 해당한다고 보는 것이 판례의 취지입니다. 나머지 선택지(B, C, D)는 판례의 태도와 배치되는 내용입니다.

### ANSWER
A"
1553,손해사정사,보험계약법,C,C,"### ANSWER
C"
1554,손해사정사,보험계약법,C,C,"### ANSWER
C"
1555,손해사정사,보험계약법,D,D,"D는 소급보험의 정의에 해당하며, 보험계약 성립 이전 시점을 보험기간의 시작으로 하는 것이 소급보험의 본질적 특징이다.

### ANSWER
D"
1556,손해사정사,보험계약법,B,B,"### ANSWER
B"
1557,손해사정사,보험계약법,C,C,"### ANSWER
C"
1558,손해사정사,보험계약법,D,D,"### ANSWER
D"
1559,손해사정사,보험계약법,C,C,"### ANSWER
C"
2734,세무사,민법,E,E,"### ANSWER
E"
2735,세무사,민법,B,B,"토지거래허가구역 내 매매계약은 허가를 받기 전에는 '유동적 무효' 상태에 있으므로, 매수인은 허가를 받는 것을 조건으로 하더라도 소유권이전등기절차의 이행을 청구할 수 없다는 것이 확립된 판례(대법원 1991.12.24, 90다12243 전합)의 입장입니다. 이 상태에서는 협력의무의 이행만을 구할 수 있을 뿐, 본래의 계약상 이행청구는 허용되지 않습니다.

### ANSWER
B"
2736,세무사,민법,B,B,"### ANSWER
B"
2737,세무사,민법,D,D,"### ANSWER
D"
1560,손해사정사,보험계약법,A,A,"### ANSWER
A"
1561,손해사정사,보험계약법,C,C,"### ANSWER
C"
1562,손해사정사,보험계약법,C,C,"### ANSWER
C"
1563,손해사정사,보험계약법,D,B,"### ANSWER
B"
2738,세무사,민법,C,C,"### ANSWER
C"
2739,세무사,민법,E,E,"민법 440조는 주채무자에 대한 시효중단의 효력이 보증인에게 미친다고 규정하나, 그 반대로 보증인에 대한 청구가 주채무자에게 시효중단 효력을 미치는 것은 인정되지 않는다. 따라서 E가 옳지 않은 설명이다.

### ANSWER
E"
2740,세무사,민법,D,D,"### ANSWER
D"
2741,세무사,민법,D,D,"### ANSWER
D"
548,공인회계사,상법,C,,[EMPTY_RESPONSE]
549,공인회계사,상법,A,A,"### ANSWER
A"
550,공인회계사,상법,B,B,"환어음법상 발행인은 일람후 정기출급 어음의 인수제시기간을 단축할 뿐만 아니라 연장할 수도 있습니다. B는 연장할 수 없다고 하여 틀린 설명입니다.

### ANSWER
B"
551,공인회계사,상법,A,A,"환어음의 지급제시는 정당한 권리자인 소지인이 해야 하며, 단순한 점유자는 지급제시권을 가지지 않습니다. A는 이 부분에서 틀린 설명입니다.

### ANSWER
A"
1564,손해사정사,보험계약법,B,B,"### ANSWER
B"
1565,손해사정사,보험계약법,A,A,"상해보험 약관에서 오토바이 운행사실 통지의무를 명시한 조항은 단순히 상법상 위험변경증가 통지의무를 반복한 것이 아니라 구체적 위험사항을 특정한 것이므로, 보험자는 이에 대해 설명의무를 부담한다는 것이 판례의 입장입니다. 따라서 설명의무가 없다는 A의 서술은 옳지 않습니다.

### ANSWER
A"
1566,손해사정사,보험계약법,D,D,"### ANSWER
D"
1567,손해사정사,보험계약법,C,C,"### ANSWER
C"
2742,세무사,민법,E,D,"민법상 예약완결권은 형성권으로서 제척기간에 걸리며, 당사자가 특별히 정하지 않은 경우 예약체결일로부터 10년 내에 행사해야 한다는 것이 판례의 입장입니다. 그러나 판례는 당사자가 예약완결권의 행사기간을 별도로 정한 경우라도 이를 무한정 인정하지 않고, 거래의 안전과 법적 안정성을 위해 그 기간이 지나치게 장기인 경우에는 효력을 인정하지 않는 취지의 입장을 취하고 있어, 20년으로 정한 합의가 그대로 유효하다고 보기 어렵습니다.

### ANSWER
D"
2743,세무사,상법,E,E,"### ANSWER
E"
2744,세무사,상법,C,C,"상법 326조에 따르면 회사가 성립하지 못한 경우 발기인은 설립에 관한 행위에 대해 책임을 지며 그에 따른 비용을 부담해야 합니다. E는 인수가액 전액납입을 시켜야 하는 주체가 '발기인'이어야 하는데 '이사'로 되어 있어 틀렸고, A는 경과실이 아닌 과실 일반이 기준이며, B는 '설립취소'가 아닌 '설립무효'가 맞는 표현이고, D는 발기인의 인수·납입담보책임은 총주주 동의로 면제할 수 없습니다.

### ANSWER
C"
2745,세무사,상법,A,A,"상법 제307조에 따르면 모집설립시 주식인수인이 납입기일에 납입하지 않으면, 발기인이 일정 기일을 정하여 실권 예고 통지를 해야 하고, 그 기일 내에도 납입하지 않을 때에 비로소 권리를 상실합니다. 따라서 ""다음 날 자동으로 권리를 상실한다""는 설명(A)은 실권절차를 무시한 것으로 옳지 않습니다.

### ANSWER
A"
1568,손해사정사,보험계약법,D,C,"### ANSWER
C"
1569,손해사정사,보험계약법,A,A,"### ANSWER
A"
