qid,category,subcategory,level,answer,pred,response
149,Semantics,Word Relationships,3,H,H,"""띠앗""은 형제자매 사이의 정을 의미하는 단어로, ""띠앗이 좋다""는 형제자매 간의 우애가 좋다는 뜻입니다. 따라서 ""우애가""가 가장 유사한 의미를 가집니다.

### ANSWER
H"
150,Semantics,Word Relationships,2,E,E,"""수양""은 마음과 몸을 닦으며 자기 수련을 하는 것을 의미하며, 이는 종교적·정신적 수련을 뜻하는 ""수도""와 문맥적으로 가장 유사하다.

### ANSWER
E"
151,Semantics,Word Relationships,2,C,C,"지문에서 ""수장""은 유물을 안전하게 간직하여 두는 것을 의미하므로 ""보관""과 문맥적으로 가장 유사하다.

### ANSWER
C"
490,Semantics,Numeral Classifiers,1,B,B,"고양이를 세는 분류사는 '마리'가 적절하며, '필(匹)'은 주로 말이나 소와 같은 큰 동물을 세는 단위로 사용되므로 고양이에 사용하는 것은 어색합니다.

### ANSWER
B"
491,Syntax,Embedded Clauses,3,H,,[EMPTY_RESPONSE]
492,Semantics,Numeral Classifiers,1,J,J,"""오이""는 얇고 넓적한 것을 세는 단위인 ""장""으로 세기에 부적절하며, 일반적으로 ""개""나 ""조각""으로 센다. 따라서 J가 가장 어색한 문장이다.

### ANSWER
J"
493,Semantics,Numeral Classifiers,2,C,C,"한국어에서 트럭은 “대”, 생선처럼 마리 단위로 세는 동물은 “마리”, 냉동 생선처럼 포장된 형태는 “봉지”, 흙 묻은 마늘은 그물망에 담겨 유통되므로 “망”, 깐 마늘은 개별 알(쪽) 단위인 “톨”로 세는 것이 일반적입니다. 따라서 (대, 마리, 봉지, 망, 톨)이 가장 적절합니다.

### ANSWER
C"
152,Semantics,Word Relationships,1,B,B,"### ANSWER
B"
153,Semantics,Word Relationships,2,E,E,"""시종""이 여기서는 ""처음부터 끝까지 계속""이라는 의미의 부사로 사용되었으므로, 문맥상 ""줄곧""과 가장 유사하다.

### ANSWER
E"
154,Syntax,Agreement,1,I,I,"<보기>는 주체인 ‘회장님’을 ‘께서’와 선어말어미 ‘-시-’를 통해 높이는 주체 높임법입니다. I의 ‘남다르신’은 주체인 ‘청소년님’을 ‘-시-’로 높이고 있어 동일한 주체 높임법에 해당합니다.

### ANSWER
I"
155,Syntax,Agreement,2,I,I,"<보기>의 ""싫어하신다""는 주체 높임법(-시-)만 사용되고 종결어미는 평서형(비격식)입니다. I의 ""싸우시더니…드시면서 화해하셨다""도 주체 높임법(-시-)만 쓰이고 평서형 종결어미로 끝나 동일한 높임법 유형입니다.

### ANSWER
I"
275,Morphology,POS & Morphemes,3,B,B,"'세계적'은 명사에 조사 '으로'가 결합한 형태(세계적+으로)로, '세계적' 자체는 명사입니다. 따라서 부사로 분류한 것은 잘못되었습니다.

### ANSWER
B"
276,Syntax,Argument Structure & Valency,3,A,E,"문장에는 '다하다(충성을 다하다)', '사랑하다(나라 사랑하다)'와 같은 두 자리 서술어(주어+목적어)가 각각 2개, 그리고 '괴로우나', '즐거우나'와 같은 한 자리 서술어(주어)가 각각 1개씩 있습니다. 따라서 2+2+1+1=6이 됩니다.

### ANSWER
E"
277,Morphology,Verbal Conjugation,3,C,C,"'이르다'(앞서거나 빠르다)는 '빠르다·다르다'와 같은 '르 불규칙' 활용을 하는 용언으로, 어간 끝의 '르'가 'ㄹㄹ'로 바뀌는 불규칙 활용을 보입니다. 따라서 이를 규칙 활용 용언이라고 서술한 것은 틀린 설명입니다.

### ANSWER
C"
278,Syntax,Ellipsis,3,D,D,"'개발새발'은 현재 '괴발개발'과 함께 복수 표준어로 인정되어 있으므로, '괴발개발'로 고쳐 써야 한다는 설명은 옳지 않다.

### ANSWER
D"
494,Semantics,Numeral Classifiers,2,H,J,"테이블은 '개', 페트병은 '병', 일회용 컵은 '개', 쓰레기봉투는 '장', 포스터는 '매'로 세는 것이 일반적인 단위 표현입니다.

### ANSWER
J"
495,Syntax,Embedded Clauses,1,F,F,"F: ""팀장이 토론에 참석했음을""이 명사절로서 목적격 조사 '을'을 취해 서술어 '전해 들었다'의 목적어 역할을 하고 있습니다.

### ANSWER
F"
496,Semantics,Numeral Classifiers,1,B,B,"### ANSWER
B"
497,Semantics,Numeral Classifiers,3,A,J,"금 투자량을 나타내는 단위로 '돈'이나 '냥(량)'이 적절하며, 회사의 잉여 현금 일부를 투자한다는 맥락에서 적절한 답변이 필요합니다. J는 '량'이라는 올바른 단위를 사용하면서 문맥상 자연스럽게 이어지는 답변입니다.

### ANSWER
J"
156,Syntax,Agreement,1,A,A,"A는 ""수집했다""로 능동 표현이며, 다른 문장들은 모두 피동 접사(-이-, -히-, -리-, -기-)나 '-어지다' 등을 사용한 피동 표현입니다.

### ANSWER
A"
157,Syntax,Agreement,1,E,E,"E는 '어떤 관객이 내 소지품을 훔쳤다'로 주체가 직접 행위를 하는 능동 표현이며, 피동 접사나 피동 형태가 사용되지 않았습니다. 나머지 문장들은 모두 '-히다', '-기다', '-리다' 등의 피동 접사가 포함되어 있습니다.

### ANSWER
E"
158,Syntax,Agreement,3,H,H,"'-고 있'이 동작의 진행이 아니라 심리적·인지적 상태가 지속됨을 나타내는 경우, 즉 '생각하다, 믿다, 평가하다'류 동사와 결합할 때 이는 반복적 동작이 아니라 지속되는 상태를 뜻한다. '과소평가하고 있다'는 동료가 어떤 판단(상태)을 계속 유지하고 있음을 나타내므로 '상태의 지속'에 해당한다.

### ANSWER
H"
159,Syntax,Agreement,1,J,J,"심리적 상태를 나타내는 동사(가정하다)는 '-고 있다'와 결합할 때 동작의 진행이 아니라 그 상태가 지속됨을 나타냅니다. 예를 들어 ""그게 거짓이라고 가정하고 있다""는 특정 동작이 반복되거나 진행 중임을 뜻하지 않고, 화자가 그러한 가정을 계속 유지하고 있는 상태를 나타냅니다. 다른 보기들은 모두 동작이 실제로 진행 중임을 나타내는 '동작의 진행' 의미로 사용되었습니다.

### ANSWER
J"
498,Semantics,Numeral Classifiers,3,C,C,"오징어를 세는 단위로 흔히 쓰이는 것은 '축'(20마리)입니다. 시험 조리용 샘플 주문이므로 소량을 뜻하는 자연스러운 단위 표현이 필요합니다. 다른 보기들은 오징어와 어울리지 않는 단위(말, 쾌, 다발, 박스, 톳 등)이거나 지나치게 많은 양을 나타내므로 부적절합니다.

### ANSWER
C"
499,Semantics,Numeral Classifiers,1,G,G,"시금치는 보통 ""단"" 단위로 세는 채소이므로, 시금치 판매량을 묻는 질문에는 단위가 일치하는 답변이 가장 자연스럽다.

### ANSWER
G"
500,Semantics,Numeral Classifiers,1,H,H,"옷(트레이닝복 상하의 세트)을 세는 단위는 '벌'이므로 문맥상 가장 적절한 답변은 H입니다.

### ANSWER
H"
501,Semantics,Rhetorical Expressions,3,J,J,"지문은 ""배가 [ ]처럼 고파서""라는 표현으로, 극심한 배고픔을 비유하는 표현이 들어가야 한다. 대부분의 선택지(A~I)는 배고픔의 정도를 과장되게 표현하는 관용적 비유(굶어 죽을 정도, 무엇이든 먹을 수 있을 것 같은 상태 등)로 자연스럽게 어울린다. 반면 J의 ""좀벌레를 두 마리나 먹을 것""은 배고픔의 강도를 나타내는 비유로 보기 어렵고, 구체적이고 특이한 표현이라 문맥에 어울리지 않는다.

### ANSWER
J"
160,Syntax,Agreement,3,G,C,"'조준하다'는 순간적인 동작이 이루어진 후 그 결과 상태(겨누고 있는 상태)가 지속됨을 나타내므로, '-고 있'이 진행이 아닌 '상태의 지속'을 의미하는 대표적인 예입니다.

### ANSWER
C"
161,Syntax,Agreement,1,G,G,"'조마조마하다'는 동작이 아닌 심리 상태를 나타내는 형용사성 표현으로, '-고 있'이 결합하여 그 상태가 계속 지속됨을 나타냅니다. 다른 선택지들은 모두 진행 중인 동작을 나타내는 '동작의 진행' 의미로 쓰였습니다.

### ANSWER
G"
162,Syntax,Agreement,1,E,E,"'-고 있다'가 진행(동작이 계속됨)이 아니라 이미 발생한 결과 상태가 지속됨을 나타내는 경우를 찾아야 합니다. 대부분의 예문은 동작이 실제로 진행 중인 모습(조이는 중, 춤추는 중, 청소하는 중 등)을 나타내지만, E의 '즐거워하고 있다'는 순간적인 감정이 발생한 후 그 상태가 지속되고 있음을 나타내므로 '상태의 지속' 의미에 해당합니다.

### ANSWER
E"
163,Syntax,Agreement,2,F,F,"### ANSWER
F"
279,Phonetics/Phonology,Phonological Constraints,2,H,H,"모음조화는 양성모음(ㅏ, ㅗ)과 음성모음(ㅓ, ㅜ, ㅡ, ㅣ)이 서로 어울려야 한다는 규칙입니다. '오뚝이'는 원래 '오똑이'였으나 언어 변화로 첫 음절의 양성모음(오)과 둘째 음절의 음성모음(뚝)이 어울리지 않는 형태로 굳어져 모음조화를 어긴 대표적 예로 꼽힙니다.

### ANSWER
H"
280,Phonetics/Phonology,Phonological Constraints,3,H,D,"한국어에서 이중모음 'ㅢ'가 중성에 오더라도 종성 자음이 올 수 있는 경우가 존재한다(예: '흰'). 따라서 'ㅢ'가 중성일 때 종성이 올 수 없다는 설명은 사실과 다르다.

### ANSWER
D"
281,Phonetics/Phonology,Phonological Constraints,2,D,D,"<보기>의 (1) 자음-자음 배열 제약은 자음군 단순화, 유기음화, 경음화, 비음화 등 자음이 연속될 때 일어나는 현상입니다. '다쳐 [다처]'는 자음 'ㅈ'과 반모음 'ㅕ'의 결합에서 반모음이 탈락하는 현상으로, 이는 자음과 반모음 사이의 배열 제약에 해당하며 자음-자음 배열 제약의 예시가 아닙니다.

### ANSWER
D"
282,Phonetics/Phonology,Phonological Constraints,3,C,C,"한자 원음을 살펴보면, '요리(料理)'의 料는 '료', '연습(練習)'의 練은 '련', '여행(旅行)'의 旅는 '려', '유행(流行)'의 流는 '류'로 두음법칙이 적용되어 소리가 변합니다. 반면 '연구(硏究)'의 硏은 원래 소리가 '연'이고, '엽서(葉書)'의 葉은 원래 소리가 '엽'이므로 두음법칙이 적용될 필요가 없는 경우입니다.

### ANSWER
C"
502,Pragmatics,Implicature,2,E,E,"을이 ""쟤 배 볼록해진 건 안 보이세요?""라고 반문한 것은 고양이가 이미 사료를 먹어서 배가 볼록해졌다는 것, 즉 사료를 다 먹었음을 암시하는 표현이다. 이는 을이 사료를 챙겨주지 않았다는 갑의 비난에 대해, 사실은 사료를 급여했고 고양이가 이를 다 먹었다는 것을 반박하는 의도로 해석된다.

### ANSWER
E"
503,Semantics,Rhetorical Expressions,1,H,H,"빈칸은 평균대에서 가볍고 힘차게 날아오르는 모습을 묘사해야 합니다. 나머지 선택지들은 가벼움, 속도감, 감정적 에너지를 통해 '날아오름'과 자연스럽게 연결되지만, '거대한 산처럼'은 무겁고 움직이지 않는 이미지로 '날아올랐다'는 동작과 상충되어 가장 어색합니다.

### ANSWER
H"
504,Semantics,Rhetorical Expressions,1,F,F,"빈칸에는 임무 성공에 기여한 헌신적 행동을 나타내는 표현이 들어가야 합니다. F는 ""언제든 발을 빼려고 했다""는 의미로, 오히려 책임을 피하려는 태도를 나타내므로 성공의 원인으로 부적절합니다.

### ANSWER
F"
505,Semantics,Rhetorical Expressions,1,D,D,"결국 회사에 막대한 손실을 입히고 체포된 결말이므로 ""전화위복""이라는 표현은 상황과 맞지 않습니다. 나머지 문장들은 상황의 심각성, 비유, 부하 직원의 심정 등을 적절히 표현하고 있습니다.

### ANSWER
D"
164,Syntax,Agreement,1,C,C,"'-고 있'이 동작이 진행 중임을 나타내는 경우는 동사가 순간적/과정적 동작을 나타낼 때입니다. '강타하다'는 태풍이 도시를 치는 동작이 진행되고 있음을 나타내는 반면, 나머지 항목들(동감, 고심, 동경, 낙담, 미어지다, 기세등등, 근거, 능가, 망각)은 대부분 심리적 상태나 결과 상태의 지속을 나타냅니다.

### ANSWER
C"
165,Syntax,Agreement,1,C,C,"### ANSWER
C"
166,Syntax,Agreement,1,I,I,"여동생이 지금 이 순간 계속 말을 하고 있는 모습을 나타내므로, 이는 특정 시점에 일어나는 실제 동작이 진행 중임을 뜻합니다. 다른 문장들은 상태·결과·역할 유지 등의 의미로 쓰였습니다.

### ANSWER
I"
167,Syntax,Agreement,1,H,H,"조련사가 호랑이를 쓰다듬는 행위는 현재 실제로 일어나고 있는 동작이 계속 진행 중임을 나타내므로 '동작의 진행'에 해당합니다. 다른 보기들은 심리 상태나 지속적 결과 상태를 나타내는 데 가깝습니다.

### ANSWER
H"
506,Semantics,Rhetorical Expressions,3,G,G,"""소리에 놀라지 않는 사자""는 흔들리지 않는 굳건한 마음을 비유한 표현으로, 반어법이 아니라 직유법을 사용한 것입니다. 따라서 이를 반어법이라고 해석한 G가 적절하지 않습니다.

### ANSWER
G"
507,Semantics,Rhetorical Expressions,1,C,C,"지문은 '깨진 유리창 이론'과 관련된 상황(작은 무질서나 방치가 급속한 오염 확산으로 이어짐)을 설명하고 있습니다. 대부분의 선택지는 이 현상을 다양한 방식으로 설명하거나 비유하고 있지만, C의 ""미운 놈에게 떡 하나 더 준다""는 표현은 싫어하는 사람에게 오히려 더 잘해준다는 의미로, 관리 상태와 오염 확산의 관계와는 전혀 무관한 내용입니다.

### ANSWER
C"
508,Syntax,Embedded Clauses,1,C,C,"C에서 안긴 문장 ""내가 토마토를 다 먹었음""은 명사절로, 서술어 ""털어놓았다""의 목적어 역할(~을/를)을 하고 있습니다. 다른 예문들은 대부분 주어나 관형어 역할을 하는 안긴 문장입니다.

### ANSWER
C"
509,Semantics,Rhetorical Expressions,3,B,D,"지문에서 소비자들은 ""실리적인 구매""를 선호하기 시작했다고 명시되어 있습니다. ""가심비""는 가격 대비 마음의 만족, 즉 감성적 가치를 중시하는 소비 방식으로, 실용성과 경제성을 우선하는 ""실리적 구매""와는 반대되는 개념입니다. 따라서 소비자들이 가심비를 따지기 시작했다는 D의 설명은 지문의 내용과 모순되므로 적절하지 않습니다.

### ANSWER
D"
657,Morphology,Verbal Conjugation,3,D,D,"D의 '속을 썩히다'는 잘못된 표현입니다. '속을 썩이다'는 사람을 걱정시키거나 애타게 한다는 뜻으로 '썩이다'를 써야 하며, '썩히다'는 재능·물건 등을 내버려 두어 상하게 하거나 활용하지 못하게 한다는 뜻으로 사용됩니다. 따라서 ""부모님 속을 썩혀 본 적이 없다""는 ""썩여 본 적이 없다""로 고쳐야 합니다.

### ANSWER
D"
658,Morphology,Verbal Conjugation,3,C,C,"‘걸맞다’는 형용사이므로 동사형 어미 ‘-는’이 아니라 형용사형 어미 ‘-은’을 써서 ‘걸맞은’으로 활용해야 합니다. 따라서 ‘걸맞는’은 잘못된 활용입니다.

### ANSWER
C"
659,Morphology,Word Formation,2,I,,[EMPTY_RESPONSE]
660,Phonetics/Phonology,Suprasegmental Features,3,A,A,"밤(栗, 밤나무 열매)은 장음, 눈(雪)은 장음, 말(言)은 장음으로 발음됩니다. 반면 밤(夜), 눈(眼), 말(馬)은 단음입니다. 따라서 장음인 것은 ㄴ, ㄹ, ㅁ입니다.

### ANSWER
A"
510,Syntax,Embedded Clauses,1,C,C,"안긴 문장 ""아네모네가 쌍떡잎식물인지""에 주격 조사 '가'가 결합되어 전체 문장의 주어 역할을 하고 있습니다(""~인지가 불분명하다"").

### ANSWER
C"
511,Syntax,Embedded Clauses,2,F,F,"F에서 “보조금을 신청하기”라는 명사절에 주격 조사 ‘가’가 붙어 문장 전체의 주어 역할을 하고 있으므로, 안긴 문장이 ‘주어’ 기능을 하는 예이다.

### ANSWER
F"
512,Syntax,Embedded Clauses,1,G,G,"G에서 ""갑자기 마감 기한이 연장되는 것""은 명사절로, 주격 조사 '은'과 결합하여 전체 문장의 주어 역할을 합니다. 다른 문장들은 관형절(A, D, H, I), 부사절, 목적어절(C, E), 서술절(B, J) 등의 역할을 하고 있습니다.

### ANSWER
G"
513,Syntax,Embedded Clauses,1,G,G,"G의 ""이 중학생이 테스트를 제시간에 마쳤는지""는 명사절로서 뒤에 주격 조사 '가'가 붙어 전체 문장의 주어 역할을 하는 안긴 문장입니다. 다른 보기들은 관형사절이나 서술절 등 다른 역할을 합니다.

### ANSWER
G"
661,Phonetics/Phonology,Suprasegmental Features,3,D,D,"하늘에서 내리는 '눈(雪)'은 장음 [눈:]으로 발음되며, 신체 부위인 '눈(眼)'은 단음입니다. 나머지 단어들은 대체로 단음으로 발음됩니다.

### ANSWER
D"
662,Phonetics/Phonology,Phonological Alternation,2,J,J,"<보기>에서 음운 탈락은 자음 탈락과 모음 탈락으로 나뉩니다. 나머지 단어들(부삽, 우짖다, 쌓이다, 낳은, 좋아서, 바느질, 싫은, 점잖은, 소나무)은 모두 'ㄹ' 또는 'ㅎ'과 같은 자음이 탈락하는 현상입니다. 반면 '써서'는 '쓰다'의 어간 '쓰-'에서 모음 'ㅡ'가 탈락하는 모음 탈락 현상이므로 성질이 다릅니다.

### ANSWER
J"
663,Phonetics/Phonology,Phonological Alternation,3,H,H,"‘따뜻하다’는 먼저 음절 끝소리 규칙에 의해 ‘ㅅ’이 대표음 [ㄷ]으로 교체되어 [따뜯하다]가 되고, 이어서 'ㄷ+ㅎ'이 축약되어 [따뜨타다]가 됩니다. 이는 ㄱ(음절 끝소리 규칙에 의한 교체)과 ㄷ(자음 축약)이 모두 나타난 예입니다.

### ANSWER
H"
664,Phonetics/Phonology,Phonological Alternation,3,E,E,"<보기>의 현상은 'ㄷ, ㅌ'이 뒤에 오는 형식적인 접미사 '이'나 '히' 앞에서 구개음화되어 [지], [치]로 발음되는 것입니다. 그런데 '홑이불'은 '홑-'과 '이불'이라는 실질적인 어근이 결합한 합성어로, 이때의 '이'는 문법적 접미사가 아니라 독립된 단어의 일부이므로 구개음화가 일어나지 않고 오히려 'ㄴ' 첨가 현상이 나타나 [혼니불]로 발음됩니다. 따라서 이는 <보기>의 구개음화 현상과 다른 예입니다.

### ANSWER
E"
514,Syntax,Embedded Clauses,1,C,C,"### ANSWER
C"
515,Pragmatics,Implicature,1,C,C,"갑의 발언 ""우리는 저런 데 언제쯤 가 보나?""는 방송에 나온 장소에 대한 동경과 방문하고 싶은 소망을 간접적으로 드러내는 표현이다. 이는 실제 일정 질문이 아니라 화용적으로 desire를 나타내는 것으로 해석된다.

### ANSWER
C"
516,Syntax,Embedded Clauses,2,J,J,"관계절 내부에서 생략된 성분을 복원해보면, J의 <할아버지>는 ""할아버지가 야구공을 잘 던지시다""에서 주어 역할을 하고 있습니다. 나머지는 대부분 목적어(빵을 굽다, 배를 발견하다, 드레스를 만들다 등)나 부사어(곳에서 팔다) 기능을 합니다.

### ANSWER
J"
517,Syntax,Argument Structure & Valency,2,H,H,"""뒤집어져""는 주어만 필요한 한 자리 서술어입니다. H의 ""전진한다""도 ""병사들이 전진한다""처럼 주어만 필요로 하는 한 자리 서술어이므로 자릿수가 일치합니다. 나머지는 대부분 두 자리 이상의 서술어입니다.

### ANSWER
H"
168,Phonetics/Phonology,Phonological Alternation,3,B,B,"(ㄷ)은 '좋겠다[조켇따]'와 '겉치레[걷치레]'에 공통되는 '음절의 끝소리 규칙'(받침을 대표음으로 바꾸는 현상)입니다. '닭장'은 겹받침 'ㄺ'에서 'ㄹ'이 탈락하는 **자음군 단순화**만 일어나고, 남은 받침 'ㄱ'은 이미 대표음이므로 별도의 끝소리 규칙 적용이 없습니다. 반면 나머지 선택지들은 모두 받침이 대표음(ㄷ, ㅂ, ㄱ 등)으로 교체되는 음절의 끝소리 규칙이 나타납니다.

### ANSWER
B"
169,Semantics,Semantic Compatibility,1,H,H,"H는 ""명단을 결심했다""라는 표현이 어색합니다. '결심하다'는 어떤 행동이나 의지를 다짐할 때 사용하는 동사로, '명단'과 같은 명사와는 의미상 어울리지 않습니다.

### ANSWER
H"
170,Semantics,Semantic Compatibility,1,G,G,"""여행을 매겼다""는 목적어와 서술어의 결합이 부자연스럽다. '매기다'는 순위나 값을 정한다는 의미로 쓰이며 '여행'과 어울리지 않아 의미적으로 어색하다.

### ANSWER
G"
171,Semantics,Semantic Compatibility,2,I,H,"""동경하다""는 ""선구자를 동경하다""처럼 자연스럽게 쓰이지만, ""표하다""는 주로 ""경의를 표하다"", ""감사를 표하다""처럼 격식적 감정 표현과 어울리며 ""동경을 표하다""는 어색한 조합입니다. 이는 두 표현의 결합 가능성 차이를 정확히 설명하고 있습니다.

### ANSWER
H"
172,Semantics,Semantic Compatibility,1,H,H,"목적어 '엊그제'는 시간을 나타내는 명사로서 씹는 행위의 대상이 될 수 없어, 서술어 '씹다'가 요구하는 의미적 자질(구체적 사물)을 만족시키지 못한다.

### ANSWER
H"
173,Semantics,Word Relationships,1,C,C,"### ANSWER
C"
174,Semantics,Semantic Compatibility,1,G,G,"### ANSWER
G"
283,Phonetics/Phonology,Suprasegmental Features,3,A,,[EMPTY_RESPONSE]
284,Semantics,Semantic Compatibility,3,F,H,"이 문장에서 [사또]는 ""신기해 했다""의 주체로서 경험주역(느끼는 주체)에 해당하므로 첫 번째 설명은 옳다. ""러시아에서 보내온""에서 러시아는 출발점(source)이므로 장소역·도착점역 설명은 틀리다. ""철갑상어 알""에서 철갑상어는 알의 내용을 나타내는 내용역으로 볼 수 있어 옳다. 나머지 설명(결과상태역, 도구역, 영향주역, 자격역, 경로역)은 문맥상 맞지 않는다. 따라서 옳은 설명은 총 2개이다.

### ANSWER
H"
285,Morphology,POS & Morphemes,3,J,,[EMPTY_RESPONSE]
286,Semantics,Semantic Compatibility,3,E,I,"지문에서 각 단어의 문법적 역할을 분석하면:

- [명절]은 시간역(때)으로 쓰이고 [차례]는 대상(목적어)이므로 동반주역이나 대상역이라는 설명은 부적절합니다.
- [해외]는 ""떠나다""의 목표(방향)역이지 출발점역이 아닙니다.
- [국내]는 여행지의 수식어로 쓰였을 뿐 ""없었다""의 기준치역이 아니며, [해외]와 경로역 관계도 아닙니다.
- [고물가]와 [상술]은 병렬적으로 나열된 원인들로, 결과상태역 관계가 아니며 [상술]이 ""없었다""의 동반주역이라는 것도 맞지 않습니다.
- [내수]는 진작의 대상(목적)이고 [국내]는 장소를 나타내지만 이들 사이의 직접적인 장소역 관계는 성립하지 않습니다.
- [연휴]는 시간을 나타내는 부사어로 [명절]의 경험주역이라는 설명은 적절하지 않습니다.

따라서 <보기>의 모든 설명이 부적절하므로 알맞은 설명의 수는 0입니다.

### ANSWER
I"
518,Syntax,Argument Structure & Valency,3,I,I,"<보기>의 '쏟아졌다'는 주어만을 필수 성분으로 요구하는 한 자리 서술어입니다(""비가 오듯이""는 부사어로 수식 성분일 뿐 필수 논항이 아님). 이와 같이 주어 하나만을 필요로 하는 서술어는 '울다'입니다. '울고 말았다'의 '울다'는 다른 필수 성분 없이 주어만으로 완결되는 한 자리 서술어이므로 <보기>와 동일한 자릿수를 가집니다.

### ANSWER
I"
519,Syntax,Argument Structure & Valency,3,E,E,"'되다/삼다' 등의 서술어는 필수적으로 '~로'라는 부사어를 요구합니다. E의 ""수상자로 발탁되었다""에서 '수상자로'는 서술어 '발탁되다'가 필수적으로 요구하는 부사어입니다. 다른 보기들의 괄호 안 성분은 문장 성립에 필수적이지 않은 부가적 부사어입니다.

### ANSWER
E"
520,Syntax,Argument Structure & Valency,2,D,G,"'싸움을 하다'는 대상이 필요한 서술어로, ""~와/과"" 성분이 있어야 문장이 완성됩니다. G의 <큰오빠와>는 '칼싸움을 하다'라는 서술어가 요구하는 필수적 부사어입니다.

### ANSWER
G"
521,Semantics,Rhetorical Expressions,3,F,D,"본문은 소비자들이 실속 소비로 전환하고 있음에도 명품 브랜드들이 가격을 올리는 상황을 설명하고 있습니다. 다른 문장들은 모두 이러한 상반된 상황(소비자의 실리적 소비 전환 vs 브랜드의 가격 인상 고집)을 적절한 비유나 속담으로 표현하고 있습니다. 그러나 D는 오히려 이런 상황일수록 명품이 다이아몬드처럼 더 빛난다고 하여, 소비자들이 명품 소비를 줄이고 있다는 본문의 맥락과 반대되는 긍정적 평가를 하고 있어 상황 설명으로 적절하지 않습니다.

### ANSWER
D"
665,Phonetics/Phonology,Phonological Alternation,3,G,H,"**해설:** '구개음화'는 받침 'ㄷ, ㅌ'이 조사나 접미사의 모음 '이'와 결합할 때 'ㅈ, ㅊ'으로 바뀌는 현상입니다. G의 '밭이랑'은 '밭+이랑(조사, ~와/과의 의미)'로 구개음화가 일어나 [바치랑]으로 발음됩니다. 반면 H의 '밭이랑'은 '밭'과 '이랑(고랑 사이의 두둑)'이 결합한 합성명사로, 이때는 조사 결합이 아니라 사잇소리 현상(ㄴ 첨가)이 일어나 [받니랑]으로 발음되며 구개음화는 일어나지 않습니다.

### ANSWER
H"
666,Syntax,Ellipsis,3,I,G,"한국어에서 대명사 '너'에 주격 조사 '가'가 결합하면 표준적으로 '네가'로 변하는 것이 일반적입니다. 따라서 '너' 뒤에 '이/가'를 그대로 삽입하여 '너가'라고 복원하는 것은 문법적으로 부자연스럽습니다. 다른 선택지들은 문맥과 조사 결합이 자연스럽게 성립하지만, G는 이러한 불일치가 발생합니다.

### ANSWER
G"
667,Syntax,Agreement,2,H,H,"H는 ""반드시""라는 부사와 ""~해야 한다""라는 서술어가 자연스럽게 호응하는 문장으로, 문장성분의 호응이 올바르게 이루어져 있습니다. 다른 문장들은 '왜냐하면~때문이다', '결코~아니다/못하다', '설령~라도', '모름지기~해야 한다'와 같은 필수 호응 구조가 어긋나 있습니다.

### ANSWER
H"
668,Phonetics/Phonology,Phonological Alternation,3,J,J,"<보기>의 사례들(옷→옫, 부엌→부억, 낮→낟)은 음절 끝의 자음이 대표음(ㄷ, ㄱ 등)으로 바뀌는 **평파열음화(음절 끝소리 규칙)**를 보여준다. '읊고'는 겹받침 'ㄼㅍ'이 자음군단순화로 'ㅍ'만 남고, 이 'ㅍ'이 다시 평파열음화되어 'ㅂ'으로 바뀌어 [읍꼬]로 발음된다. 즉 <보기>와 동일하게 종성 자음이 대표음으로 중화되는 현상이 나타난다.

### ANSWER
J"
522,Semantics,Rhetorical Expressions,3,I,H,"지문에서는 시험 범위가 이미 불필요하게 넓고 수준이 높아 학생들이 본업(연구)에 집중하지 못한다는 문제를 제기하고 있습니다. 따라서 H의 ""멀리 보고 출제하는 넓은 시야가 필요하다""는 표현은 오히려 범위를 더 넓혀야 한다는 의미로 해석되어, 지문에서 지적한 문제(이미 과도하게 넓은 출제 범위)와 정반대의 해결책을 제시하는 것이므로 상황과 맞지 않습니다.

### ANSWER
H"
523,Semantics,Rhetorical Expressions,2,J,G,"### ANSWER
G"
524,Semantics,Rhetorical Expressions,2,E,E,"불나방(불에 뛰어드는 나방)은 무모하게 죽음으로 향하는 존재를 뜻하므로, 변동성 속에서도 지속적으로 성공적인 투자와 확장을 이룬 대표님의 이미지와는 어울리지 않습니다. 나머지 표현들은 두려움 없음, 확신, 안정감, 지속적 성장 등 긍정적 이미지를 나타내어 문맥에 적합합니다.

### ANSWER
E"
287,Semantics,Semantic Compatibility,3,J,I,"지문에서 다빈치는 귀족·식자층의 자녀들과 비교되는 대상이므로 '귀족'은 다빈치의 기준치역이 맞고, 피렌체의 학자들로부터 무시가 시작되었으므로 '피렌체'는 무시의 출발점역이 맞습니다. 또한 라틴어를 배운 것이 도움이 된 내용이므로 '라틴어'는 도움의 내용역이 맞습니다. 나머지 항목들(귀족-학자의 대상역, 식자층-학자의 기준치/동반주역, 라틴어-도움의 도착점역, 귀족-학교의 행위주역, 자녀-마흔의 결과상태역)은 지문의 의미 관계와 맞지 않으므로 틀립니다. 따라서 옳은 설명은 3개입니다.

### ANSWER
I"
