qid,id,category,trial,answer,pred,response
PSE_history_13_13,PSE_history_13_13,History,0,C,C,"### ANSWER
C"
PSE_history_13_14,PSE_history_13_14,History,0,C,C,"### ANSWER
C"
PSE_history_13_15,PSE_history_13_15,History,0,A,A,"### ANSWER
A"
CSAT_korean_06_6,CSAT_korean_06_6,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_06_7,CSAT_korean_06_7,Functional,0,B,B,"### ANSWER
B"
CSAT_korean_06_8,CSAT_korean_06_8,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_09_6,CSAT_korean_09_6,Functional,0,B,B,"### ANSWER
B"
Kedu_15_22,Kedu_15_22,Grammar,0,B,B,"B: ""나는 나만의 원칙을 나만의 방식으로 지켰다""에서는 ""나는 지켰다""라는 하나의 주어-서술어 관계만 나타난다. 다른 선택지들은 서술어가 연결되거나 관형절이 포함되어 주어-서술어 관계가 두 번 나타난다.

### ANSWER
B"
Kedu_15_23,Kedu_15_23,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_24,Kedu_15_24,Grammar,0,B,B,"B는 ""기자""가 안은 문장의 주어 자리를 채우는 관계절(관형사절)로, 내용상 생략된 성분이 있는 일반 관형사절입니다. 반면 A, C, D는 관형사절의 내용이 후행 명사(예보, 소식, 보고)의 내용과 동일한 동격 관형사절(명사절적 성격)입니다.

### ANSWER
B"
Kedu_15_25,Kedu_15_25,Grammar,0,C,B,"한국어 문법에서 의성어나 의태어를 인용할 때는 간접 인용이 아닌 직접 인용 표지 '(이)라고'를 사용하는 것이 일반적인 설명입니다. 다른 선택지들은 부사격조사 오류(A), 감탄형 제약의 부정확성(C), 직접인용의 특성 오류(D) 등으로 틀립니다.

### ANSWER
B"
PSAT_21_15,PSAT_21_15,Law,0,A,A,"### ANSWER
A"
PSAT_21_16,PSAT_21_16,Law,0,D,D,"### ANSWER
D"
PSAT_21_17,PSAT_21_17,Law,0,B,B,"### ANSWER
B"
PSAT_21_18,PSAT_21_18,Law,0,A,A,"### ANSWER
A"
PSE_history_13_16,PSE_history_13_16,History,0,D,D,"### ANSWER
D"
PSE_history_13_17,PSE_history_13_17,History,0,C,C,"### ANSWER
C"
PSE_history_13_18,PSE_history_13_18,History,0,B,B,"### ANSWER
B"
PSE_history_13_19,PSE_history_13_19,History,0,C,C,"### ANSWER
C"
PSAT_21_19,PSAT_21_19,Law,0,B,B,"### ANSWER
B"
PSAT_21_20,PSAT_21_20,Law,0,A,A,"### ANSWER
A"
PSAT_21_21,PSAT_21_21,Law,0,C,C,"### ANSWER
C"
PSAT_21_22,PSAT_21_22,Law,0,D,D,"### ANSWER
D"
Kedu_15_26,Kedu_15_26,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_27,Kedu_15_27,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_28,Kedu_15_28,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_29,Kedu_15_29,Grammar,0,B,C,"### ANSWER
C"
PSE_history_14_1,PSE_history_14_1,History,0,C,C,"### ANSWER
C"
PSE_history_14_2,PSE_history_14_2,History,0,B,B,"### ANSWER
B"
PSE_history_14_3,PSE_history_14_3,History,0,B,B,"### ANSWER
B"
PSE_history_14_4,PSE_history_14_4,History,0,D,D,"### ANSWER
D"
PSE_history_14_5,PSE_history_14_5,History,0,D,D,"### ANSWER
D"
PSE_history_14_6,PSE_history_14_6,History,0,B,B,"### ANSWER
B"
PSE_history_14_7,PSE_history_14_7,History,0,B,B,"### ANSWER
B"
PSE_history_14_8,PSE_history_14_8,History,0,D,D,"### ANSWER
D"
Kedu_15_30,Kedu_15_30,Grammar,0,A,A,"한자어 여부를 판단하면:
- ㄱ. 사과(謝過) - 한자어
- ㄴ. 걱정 - 고유어
- ㄷ. 칠판(漆板) - 한자어
- ㄹ. 수발 - 고유어
- ㅁ. 하물며 - 고유어
- ㅂ. 도대체(都大體) - 한자어

따라서 한자어인 것은 ㄱ, ㄷ, ㅂ입니다.

### ANSWER
A"
Kedu_15_31,Kedu_15_31,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_32,Kedu_15_32,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_33,Kedu_15_33,Grammar,0,D,D,"D is a classic euphemism example, replacing the harsh disease name with a more polite term.

### ANSWER
D"
PSAT_21_23,PSAT_21_23,Law,0,B,B,"### ANSWER
B"
PSAT_21_24,PSAT_21_24,Law,0,C,C,"### ANSWER
C"
PSAT_22_1,PSAT_22_1,Law,0,B,B,"### ANSWER
B"
PSAT_22_2,PSAT_22_2,Law,0,A,D,"### ANSWER
D"
PSE_history_14_9,PSE_history_14_9,History,0,A,A,A
PSE_history_14_10,PSE_history_14_10,History,0,D,D,"### ANSWER
D"
PSE_history_14_11,PSE_history_14_11,History,0,C,C,"### ANSWER
C"
PSE_history_14_12,PSE_history_14_12,History,0,B,B,"B

### ANSWER
B"
PSAT_22_3,PSAT_22_3,Law,0,C,C,"### ANSWER
C"
PSAT_22_4,PSAT_22_4,Law,0,D,B,"### ANSWER
B"
PSAT_22_5,PSAT_22_5,Law,0,D,D,"### ANSWER
D"
PSAT_22_6,PSAT_22_6,Law,0,A,A,"### ANSWER
A"
Kedu_15_34,Kedu_15_34,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_35,Kedu_15_35,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_36,Kedu_15_36,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_37,Kedu_15_37,Grammar,0,C,C,"### ANSWER
C"
PSAT_22_7,PSAT_22_7,Law,0,B,B,"### ANSWER
B"
PSAT_22_8,PSAT_22_8,Law,0,B,B,"### ANSWER
B"
PSAT_22_9,PSAT_22_9,Law,0,C,C,"### ANSWER
C"
PSAT_22_10,PSAT_22_10,Law,0,C,C,"### ANSWER
C"
CSAT_korean_09_7,CSAT_korean_09_7,Functional,0,D,D,"D changes (ㄹ) to '낙후된 교실 환경에 대한 사회적 관심 촉구' which shifts focus to classroom environment, deviating from the topic of outdoor rest space creation, making it inconsistent with the overall theme rather than improving it.

### ANSWER
D"
CSAT_korean_09_8,CSAT_korean_09_8,Functional,0,D,B,"### ANSWER
B"
CSAT_korean_09_9,CSAT_korean_09_9,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_09_10,CSAT_korean_09_10,Functional,0,C,C,"### ANSWER
C"
PSE_history_14_13,PSE_history_14_13,History,0,A,A,"### ANSWER
A"
PSE_history_14_14,PSE_history_14_14,History,0,A,A,"### ANSWER
A"
PSE_history_14_15,PSE_history_14_15,History,0,B,B,"### ANSWER
B"
PSE_history_14_16,PSE_history_14_16,History,0,A,A,"### ANSWER
A"
Kedu_15_38,Kedu_15_38,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_39,Kedu_15_39,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_40,Kedu_15_40,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_41,Kedu_15_41,Grammar,0,D,D,"구우일모(九牛一毛)는 아주 작은 양을 의미하는 사자성어로, 행동이나 행위를 나타내지 않습니다. 나머지는 모두 특정 행동이나 행위를 묘사하는 표현입니다.

### ANSWER
D"
CSAT_korean_08_6,CSAT_korean_08_6,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_08_8,CSAT_korean_08_8,Functional,0,D,C,"### ANSWER
C"
CSAT_korean_08_9,CSAT_korean_08_9,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_08_10,CSAT_korean_08_10,Functional,0,E,E,"### ANSWER
E"
PSE_history_14_17,PSE_history_14_17,History,0,C,A,"### ANSWER
A"
PSE_history_14_18,PSE_history_14_18,History,0,D,D,"### ANSWER
D"
PSE_history_14_19,PSE_history_14_19,History,0,D,D,"### ANSWER
D"
PSE_history_15_1,PSE_history_15_1,History,0,D,D,"### ANSWER
D"
PSAT_22_11,PSAT_22_11,Law,0,B,B,"### ANSWER
B"
PSAT_22_12,PSAT_22_12,Law,0,D,D,"### ANSWER
D"
PSAT_22_13,PSAT_22_13,Law,0,A,A,"### ANSWER
A"
PSAT_22_14,PSAT_22_14,Law,0,A,A,"### ANSWER
A"
Kedu_15_42,Kedu_15_42,Grammar,0,B,B,"B는 ""지금쯤""이라는 표현으로 현재 시점의 사건을 나타내지만, A, C, D는 모두 미래의 사건을 나타냅니다(내년 봄, 오는 토요일, 부모님이 돌아오시면). 따라서 사건시가 다른 것은 B입니다.

### ANSWER
B"
Kedu_15_43,Kedu_15_43,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_44,Kedu_15_44,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_45,Kedu_15_45,Grammar,0,B,B,"### ANSWER
B"
PSE_history_15_2,PSE_history_15_2,History,0,D,D,"### ANSWER
D"
PSE_history_15_3,PSE_history_15_3,History,0,B,B,"### ANSWER
B"
PSE_history_15_4,PSE_history_15_4,History,0,B,B,"### ANSWER
B"
PSE_history_15_5,PSE_history_15_5,History,0,C,C,"### ANSWER
C"
CSAT_korean_10_6,CSAT_korean_10_6,Functional,0,A,A,"본문은 좋은 재료 선택, 재료 손질, 요소들의 조화로운 배치, 만드는 이의 정성과 음감을 강조하고 있습니다. 이는 각각 좋은 글감 선별(C), 글감 다듬기(D), 요소들의 긴밀한 짜임새(E), 작가의 문학적 감수성(B)에 대응됩니다. 그러나 완성된 후 예상 독자의 평가를 받아야 한다는 내용(A)은 본문에서 언급되지 않은 내용입니다.

### ANSWER
A"
CSAT_korean_10_7,CSAT_korean_10_7,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_10_8,CSAT_korean_10_8,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_10_9,CSAT_korean_10_9,Functional,0,C,C,"### ANSWER
C"
Kedu_15_46,Kedu_15_46,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_47,Kedu_15_47,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_48,Kedu_15_48,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_49,Kedu_15_49,Grammar,0,C,C,"### ANSWER
C"
PSE_history_15_6,PSE_history_15_6,History,0,C,C,"### ANSWER
C"
PSE_history_15_7,PSE_history_15_7,History,0,C,C,"### ANSWER
C"
PSE_history_15_8,PSE_history_15_8,History,0,A,A,"### ANSWER
A"
PSE_history_15_9,PSE_history_15_9,History,0,C,C,"### ANSWER
C"
PSE_history_15_10,PSE_history_15_10,History,0,C,C,"### ANSWER
C"
PSE_history_15_11,PSE_history_15_11,History,0,A,A,"### ANSWER
A"
PSE_history_15_12,PSE_history_15_12,History,0,D,D,"### ANSWER
D"
PSE_history_15_13,PSE_history_15_13,History,0,D,D,"### ANSWER
D"
Kedu_15_50,Kedu_15_50,Grammar,0,A,A,A
Kedu_15_51,Kedu_15_51,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_52,Kedu_15_52,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_53,Kedu_15_53,Grammar,0,B,B,"### ANSWER
B"
PSAT_22_15,PSAT_22_15,Law,0,C,C,"### ANSWER
C"
PSAT_22_16,PSAT_22_16,Law,0,D,D,"### ANSWER
D"
PSAT_22_18,PSAT_22_18,Law,0,C,C,"국회법상 의장이 심신상실 등으로 직무대리자를 지정할 수 없는 경우에는 임시의장을 선출하는 것이 아니라, 소속 의원 수가 많은 교섭단체 소속 부의장의 순으로 직무를 대행하도록 규정되어 있습니다. 따라서 C는 옳지 않은 설명입니다.

### ANSWER
C"
PSAT_22_20,PSAT_22_20,Law,0,D,D,"### ANSWER
D"
PSE_history_15_14,PSE_history_15_14,History,0,B,B,"### ANSWER
B"
PSE_history_15_15,PSE_history_15_15,History,0,B,B,"### ANSWER
B"
PSE_history_15_16,PSE_history_15_16,History,0,D,D,"### ANSWER
D"
PSE_history_15_17,PSE_history_15_17,History,0,A,A,"### ANSWER
A"
CSAT_korean_10_10,CSAT_korean_10_10,Functional,0,A,C,"C에서는 폐휴대전화를 “오랜 친구”로 표현하여 활유법을 사용했고, “함부로 버리지 마세요”와 “유용한 자원으로 다시 태어납니다”를 통해 버려지면 쓸모없는 것과 재활용하면 유용한 자원이 되는 양면성을 대구 형식으로 나타냈습니다.

### ANSWER
C"
CSAT_korean_11_6,CSAT_korean_11_6,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_11_8,CSAT_korean_11_8,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_11_9,CSAT_korean_11_9,Functional,0,C,B,"### ANSWER
B"
Kedu_15_54,Kedu_15_54,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_55,Kedu_15_55,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_56,Kedu_15_56,Grammar,0,C,C,"### ANSWER
C"
Kedu_16_1,Kedu_16_1,Grammar,0,B,B,"B는 ""먹어 봐""에서 '봐'가 시도의 의미를 나타내는 보조동사이고, 나머지는 추측의 의미를 나타내는 보조형용사입니다.

### ANSWER
B"
PSE_history_15_18,PSE_history_15_18,History,0,C,C,"조선건국준비위원회는 1945년 8월 광복 직후 결성되어 (나)의 독립촉성중앙협의회(1945년 10월)보다 앞선 사건이므로 (다)에 들어갈 수 없다.

### ANSWER
C"
PSE_history_16_1,PSE_history_16_1,History,0,C,C,"### ANSWER
C"
PSE_history_16_2,PSE_history_16_2,History,0,D,A,"### ANSWER
A"
PSE_history_16_3,PSE_history_16_3,History,0,C,A,"### ANSWER
A"
PSE_history_16_4,PSE_history_16_4,History,0,C,A,"### ANSWER
A"
PSE_history_16_5,PSE_history_16_5,History,0,B,D,"D

### ANSWER
D"
PSE_history_16_6,PSE_history_16_6,History,0,C,A,"### ANSWER
A"
PSE_history_16_7,PSE_history_16_7,History,0,D,D,"### ANSWER
D"
Kedu_16_2,Kedu_16_2,Grammar,0,B,B,"### ANSWER
B"
Kedu_16_3,Kedu_16_3,Grammar,0,C,C,"### ANSWER
C"
Kedu_16_4,Kedu_16_4,Grammar,0,B,B,"### ANSWER
B"
Kedu_16_5,Kedu_16_5,Grammar,0,D,D,"### ANSWER
D"
CSAT_korean_11_10,CSAT_korean_11_10,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_12_6,CSAT_korean_12_6,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_12_7,CSAT_korean_12_7,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_12_8,CSAT_korean_12_8,Functional,0,B,B,"### ANSWER
B"
PSAT_22_21,PSAT_22_21,Law,0,C,C,"### ANSWER
C"
PSAT_22_22,PSAT_22_22,Law,0,D,D,"### ANSWER
D"
PSAT_22_23,PSAT_22_23,Law,0,B,B,"한국 법원조직법 제16조에 따르면 대법관회의는 대법관 전원의 3분의 2 이상의 출석과 출석인원 과반수의 찬성으로 의결한다는 규정이 정확히 일치합니다. 나머지 선지는 헌법이나 법원조직법의 정확한 문구(예: '금고 이상의 형', 퇴직 명령의 주체 등)와 다르게 서술되어 있어 옳지 않습니다.

### ANSWER
B"
PSAT_22_24,PSAT_22_24,Law,0,A,B,"### ANSWER
B"
PSE_history_16_8,PSE_history_16_8,History,0,A,D,"### ANSWER
D"
PSE_history_16_9,PSE_history_16_9,History,0,B,B,"### ANSWER
B"
PSE_history_16_10,PSE_history_16_10,History,0,C,C,"### ANSWER
C"
PSE_history_16_11,PSE_history_16_11,History,0,A,D,"### ANSWER
D"
PSAT_22_25,PSAT_22_25,Law,0,C,C,"### ANSWER
C"
PSAT_23_1,PSAT_23_1,Law,0,A,A,"### ANSWER
A"
PSAT_23_2,PSAT_23_2,Law,0,B,D,"### ANSWER
D"
PSAT_23_3,PSAT_23_3,Law,0,C,C,"### ANSWER
C"
Kedu_16_6,Kedu_16_6,Grammar,0,D,D,"이체자(ㅇ, ㄹ, ㅿ)는 가획의 원리로 만든 것이 아니라 별도로 만들어진 글자로, 획을 더한 것이 소리의 세기를 나타낸다는 설명은 옳지 않습니다.

### ANSWER
D"
Kedu_16_7,Kedu_16_7,Grammar,0,A,A,"### ANSWER
A"
Kedu_16_8,Kedu_16_8,Grammar,0,C,C,"한국어에서 '에서'는 일반적으로 장소를 나타내는 부사어 조사이지만, 단체를 나타내는 명사(예: 회사, 정부 등) 뒤에서는 주격 조사로 쓰일 수 있습니다. A, B, D는 모두 문장의 주어 역할을 하고 있지만, C의 '도서관에서만'은 장소를 나타내는 부사어이므로 문장 성분이 다릅니다.

### ANSWER
C"
Kedu_16_9,Kedu_16_9,Grammar,0,A,A,"### ANSWER
A"
PSAT_23_4,PSAT_23_4,Law,0,B,B,"### ANSWER
B"
PSAT_23_5,PSAT_23_5,Law,0,D,D,"### ANSWER
D"
PSAT_23_6,PSAT_23_6,Law,0,A,A,"### ANSWER
A"
PSAT_23_7,PSAT_23_7,Law,0,A,A,"### ANSWER
A"
PSE_history_16_12,PSE_history_16_12,History,0,A,C,"### ANSWER
C"
PSE_history_16_13,PSE_history_16_13,History,0,A,C,"### ANSWER
C"
PSE_history_16_14,PSE_history_16_14,History,0,D,B,"### ANSWER
B"
PSE_history_16_15,PSE_history_16_15,History,0,A,C,"### ANSWER
C"
Kedu_16_10,Kedu_16_10,Grammar,0,C,C,"### ANSWER
C"
Kedu_16_11,Kedu_16_11,Grammar,0,D,D,"### ANSWER
D"
Kedu_16_12,Kedu_16_12,Grammar,0,C,B,"### ANSWER
B"
Kedu_16_13,Kedu_16_13,Grammar,0,A,A,"### ANSWER
A"
PSAT_23_8,PSAT_23_8,Law,0,D,D,"### ANSWER
D"
PSAT_23_9,PSAT_23_9,Law,0,B,B,"### ANSWER
B"
PSAT_23_10,PSAT_23_10,Law,0,A,D,"### ANSWER
D"
PSAT_23_11,PSAT_23_11,Law,0,B,B,"### ANSWER
B"
PSE_history_16_16,PSE_history_16_16,History,0,B,D,"### ANSWER
D"
PSE_history_16_17,PSE_history_16_17,History,0,B,C,"### ANSWER
C"
PSE_history_17_1,PSE_history_17_1,History,0,A,A,"### ANSWER
A"
PSE_history_17_2,PSE_history_17_2,History,0,B,B,"### ANSWER
B"
Kedu_16_14,Kedu_16_14,Grammar,0,A,A,"### ANSWER
A"
Kedu_16_15,Kedu_16_15,Grammar,0,B,B,"### ANSWER
B"
Kedu_16_16,Kedu_16_16,Grammar,0,D,B,"### ANSWER
B"
Kedu_16_17,Kedu_16_17,Grammar,0,C,C,"### ANSWER
C"
PSE_history_17_3,PSE_history_17_3,History,0,A,A,"### ANSWER
A"
PSE_history_17_4,PSE_history_17_4,History,0,D,D,"### ANSWER
D"
PSE_history_17_5,PSE_history_17_5,History,0,A,A,"A

### ANSWER
A"
PSE_history_17_6,PSE_history_17_6,History,0,C,C,"### ANSWER
C"
PSAT_23_12,PSAT_23_12,Law,0,C,C,"### ANSWER
C"
PSAT_23_13,PSAT_23_13,Law,0,B,B,"### ANSWER
B"
PSAT_23_14,PSAT_23_14,Law,0,B,B,"### ANSWER
B"
PSAT_23_15,PSAT_23_15,Law,0,A,A,"### ANSWER
A"
CSAT_korean_12_9,CSAT_korean_12_9,Functional,0,C,E,"### ANSWER
E"
CSAT_korean_12_10,CSAT_korean_12_10,Functional,0,E,B,"### ANSWER
B"
CSAT_korean_14_7,CSAT_korean_14_7,Functional,0,B,B,"### ANSWER
B"
CSAT_korean_13_7,CSAT_korean_13_7,Functional,0,D,D,"### ANSWER
D"
PSE_history_17_7,PSE_history_17_7,History,0,B,B,"### ANSWER
B"
PSE_history_17_8,PSE_history_17_8,History,0,C,C,"조·청 상민수륙무역장정은 1882년 임오군란 직후 체결된 것으로, 갑신정변(1884) 이후의 정세가 아니다.

### ANSWER
C"
PSE_history_17_9,PSE_history_17_9,History,0,B,B,"### ANSWER
B"
PSE_history_17_10,PSE_history_17_10,History,0,C,C,"### ANSWER
C"
PSE_history_17_11,PSE_history_17_11,History,0,D,D,"### ANSWER
D"
PSE_history_17_12,PSE_history_17_12,History,0,D,D,"### ANSWER
D"
PSE_history_17_13,PSE_history_17_13,History,0,C,C,"### ANSWER
C"
PSE_history_17_14,PSE_history_17_14,History,0,D,D,"### ANSWER
D"
PSAT_23_16,PSAT_23_16,Law,0,D,D,"### ANSWER
D"
PSAT_23_17,PSAT_23_17,Law,0,A,A,"### ANSWER
A"
PSAT_23_18,PSAT_23_18,Law,0,D,D,"### ANSWER
D"
PSAT_23_19,PSAT_23_19,Law,0,C,C,"### ANSWER
C"
Kedu_16_18,Kedu_16_18,Grammar,0,A,D,"### ANSWER
D"
Kedu_16_19,Kedu_16_19,Grammar,0,C,C,"### ANSWER
C"
Kedu_16_20,Kedu_16_20,Grammar,0,C,C,"### ANSWER
C"
Kedu_16_21,Kedu_16_21,Grammar,0,B,C,"### ANSWER
C"
PSE_history_17_15,PSE_history_17_15,History,0,B,B,"### ANSWER
B"
PSE_history_17_16,PSE_history_17_16,History,0,A,A,"### ANSWER
A"
PSE_history_17_17,PSE_history_17_17,History,0,C,C,"### ANSWER
C"
PSE_history_17_18,PSE_history_17_18,History,0,C,C,"신채호(A), 박은식(B), 정인보(D)의 활동은 각각 다른 인물의 것이며, 제시문은 신민족주의 사관을 주장한 안재홍의 글이다. 안재홍은 진단학회 발기인으로 참여한 바 있으므로 정답은 C이다.

### ANSWER
C"
Kedu_16_22,Kedu_16_22,Grammar,0,D,D,"### ANSWER
D"
Kedu_16_23,Kedu_16_23,Grammar,0,C,C,"### ANSWER
C"
Kedu_16_24,Kedu_16_24,Grammar,0,A,A,"### ANSWER
A"
Kedu_16_25,Kedu_16_25,Grammar,0,C,C,"### ANSWER
C"
PSE_history_17_19,PSE_history_17_19,History,0,A,A,"### ANSWER
A"
PSE_history_18_1,PSE_history_18_1,History,0,A,A,"### ANSWER
A"
PSE_history_18_2,PSE_history_18_2,History,0,B,C,"### ANSWER
C"
PSE_history_18_3,PSE_history_18_3,History,0,A,A,"### ANSWER
A"
Kedu_16_26,Kedu_16_26,Grammar,0,B,B,"### ANSWER
B"
Kedu_16_27,Kedu_16_27,Grammar,0,A,A,"### ANSWER
A"
Kedu_16_28,Kedu_16_28,Grammar,0,D,D,"### ANSWER
D"
Kedu_16_29,Kedu_16_29,Grammar,0,D,D,"### ANSWER
D"
PSAT_23_20,PSAT_23_20,Law,0,B,D,"### ANSWER
D"
PSAT_23_21,PSAT_23_21,Law,0,A,A,"### ANSWER
A"
PSAT_23_22,PSAT_23_22,Law,0,C,C,"### ANSWER
C"
PSAT_23_23,PSAT_23_23,Law,0,C,C,"### ANSWER
C"
PSE_history_18_4,PSE_history_18_4,History,0,C,C,"### ANSWER
C"
PSE_history_18_5,PSE_history_18_5,History,0,C,B,"### ANSWER
B"
PSE_history_18_6,PSE_history_18_6,History,0,A,A,"### ANSWER
A"
PSE_history_18_7,PSE_history_18_7,History,0,A,A,"### ANSWER
A"
PSAT_23_24,PSAT_23_24,Law,0,D,D,"### ANSWER
D"
PSAT_23_25,PSAT_23_25,Law,0,C,C,"### ANSWER
C"
KIIP_politics_1,KIIP_politics_1,Politics,0,A,A,"### ANSWER
A"
KIIP_politics_2,KIIP_politics_2,Politics,0,A,A,"### ANSWER
A"
PSE_history_18_8,PSE_history_18_8,History,0,C,B,"### ANSWER
B"
PSE_history_18_9,PSE_history_18_9,History,0,B,B,"### ANSWER
B"
PSE_history_18_10,PSE_history_18_10,History,0,D,D,"### ANSWER
D"
PSE_history_18_11,PSE_history_18_11,History,0,B,C,"신문왕 시기(김흠돌의 난, 달구벌 천도 시도)에 해당하며, 신문왕은 국학을 설치하여 유학 교육을 실시하였다.

### ANSWER
C"
KIIP_politics_3,KIIP_politics_3,Politics,0,B,B,"### ANSWER
B"
KIIP_politics_4,KIIP_politics_4,Politics,0,B,B,"### ANSWER
B"
KIIP_politics_5,KIIP_politics_5,Politics,0,B,B,"### ANSWER
B"
KIIP_politics_6,KIIP_politics_6,Politics,0,B,C,"### ANSWER
C"
Kedu_16_30,Kedu_16_30,Grammar,0,A,A,"### ANSWER
A"
Kedu_16_31,Kedu_16_31,Grammar,0,A,A,"### ANSWER
A"
Kedu_16_32,Kedu_16_32,Grammar,0,D,D,"관용 표현은 통사적 변형(피동, 어순 변경 등)을 가하면 관용적 의미를 상실하는 특성을 가지고 있습니다. ‘비행기를 태우다’ 역시 “비행기가 태워지다”처럼 바꾸면 “칭찬하여 부추기다”라는 관용적 의미가 사라지고 문자적 의미만 남게 됩니다. 이는 관용 표현의 대표적 특징이므로 D가 옳습니다.

### ANSWER
D"
Kedu_16_33,Kedu_16_33,Grammar,0,D,D,"D

### ANSWER
D"
KIIP_politics_7,KIIP_politics_7,Politics,0,A,A,"### ANSWER
A"
KIIP_politics_8,KIIP_politics_8,Politics,0,C,C,"### ANSWER
C"
KIIP_politics_9,KIIP_politics_9,Politics,0,A,A,"### ANSWER
A"
KIIP_politics_10,KIIP_politics_10,Politics,0,C,C,"### ANSWER
C"
PSE_history_18_12,PSE_history_18_12,History,0,B,B,"### ANSWER
B"
PSE_history_18_13,PSE_history_18_13,History,0,D,D,"### ANSWER
D"
PSE_history_18_14,PSE_history_18_14,History,0,B,C,"### ANSWER
C"
PSE_history_18_15,PSE_history_18_15,History,0,C,C,"조선 성리학 흐름: 조광조의 소학·향약 보급(ㄹ, 16세기 초) → 서경덕의 태허설(ㄴ, 16세기 중반) → 정지운의 천명도 해석을 둘러싼 사단칠정 논쟁(ㄷ, 이황-기대승) → 이이의 경장 주장(ㄱ, 16세기 후반)의 순서로 전개되었다.

### ANSWER
C"
CSAT_korean_17_6,CSAT_korean_17_6,Functional,0,E,E,"(나)에서는 강요된 희생과 소원한 관계를 병렬적으로 제시하며 둘 다 중요한 조건으로 다루고 있을 뿐, 하나를 주된 이유로 다른 하나를 부차적 이유로 구별하고 있지 않다.

### ANSWER
E"
CSAT_korean_14_1,CSAT_korean_14_1,Functional,0,A,A,"박사가 설명한 내용에 대해 학생이 확인차 질문한 부분은 실제로는 새로운 정보를 묻는 질문(예: ""이 그림은 별자리인가요?"")으로, 이미 설명된 내용에 대한 자신의 이해를 확인하는 것이 아니라 새로운 화제에 대한 정보를 요청하는 것이다. 따라서 학생이 자신의 이해를 확인하기 위해 질문했다는 설명은 대화 내용과 맞지 않는다.

### ANSWER
A"
CSAT_korean_14_2,CSAT_korean_14_2,Functional,0,B,B,"### ANSWER
B"
CSAT_korean_14_3,CSAT_korean_14_3,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_14_4,CSAT_korean_14_4,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_14_5,CSAT_korean_14_5,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_14_6,CSAT_korean_14_6,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_14_8,CSAT_korean_14_8,Functional,0,C,C,"### ANSWER
C"
KIIP_politics_11,KIIP_politics_11,Politics,0,C,C,"### ANSWER
C"
KIIP_politics_12,KIIP_politics_12,Politics,0,B,B,"### ANSWER
B"
KIIP_politics_13,KIIP_politics_13,Politics,0,B,B,"### ANSWER
B"
KIIP_politics_14,KIIP_politics_14,Politics,0,A,B,"### ANSWER
B"
KIIP_politics_15,KIIP_politics_15,Politics,0,A,A,"### ANSWER
A"
KIIP_politics_16,KIIP_politics_16,Politics,0,C,C,"### ANSWER
C"
KIIP_politics_17,KIIP_politics_17,Politics,0,C,C,"### ANSWER
C"
KIIP_politics_18,KIIP_politics_18,Politics,0,A,A,"### ANSWER
A"
CSAT_korean_14_9,CSAT_korean_14_9,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_14_10,CSAT_korean_14_10,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_18_1,CSAT_korean_18_1,Functional,0,A,A,"A

### ANSWER
A"
CSAT_korean_18_2,CSAT_korean_18_2,Functional,0,C,C,"### ANSWER
C"
Kedu_16_34,Kedu_16_34,Grammar,0,B,B,"### ANSWER
B"
